Random waveform, supplied seed
Total number of intervals = 143 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185, 152724, 20845, 140348, 88725, 134088, 66126, 78214, 55191, 54081, 112478, 179666, 100584, 127920, 6594, 25020, 129587, 10277, 148458, 66114, 49261, 133049, 106628, 23498, 103564, 161774, 39037, 163622, 132405, 131596, 174543, 90567)
Average QPS expected = 94260
Timestamp start: 1746894579581
Timestamp end: 1746895579899

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      255.2   154.2    80.4   125.3   136.6   234.7   290.1   316.4   334.8   356.2   384.2   431.4   579.7  1994.2  4955.0  61843.3    61848
read      239.1   114.2    80.4   126.8   138.5   215.6   264.9   294.2   314.9   338.4   367.2   408.5   506.7  1129.9  3291.8 101983.0   101968
read      240.1   123.5    80.4   128.0   139.9   216.9   264.4   292.8   313.3   337.0   366.2   408.1   509.1  1148.2  3381.6 108661.6   108767
read      239.1   107.8    74.4   126.5   138.2   216.0   266.2   295.5   316.1   339.5   368.1   409.5   509.2   987.0  2753.5  97184.0    97139
read      321.8   145.8    86.8   156.0   176.0   293.0   360.8   401.0   430.3   463.5   504.6   567.5   696.4  1088.3  3418.1 158426.7   158594
read      260.2   124.8    74.4   140.1   155.6   242.0   285.8   311.2   330.1   352.8   382.6   428.5   536.6  1082.0  4359.6 141111.9   141240
read      267.7   120.3    86.8   128.2   140.2   258.4   307.6   334.0   352.7   374.5   402.6   445.1   541.1  1149.9  2666.3  41549.0    41405
read      272.7   124.2    86.8   127.2   139.0   259.4   318.9   351.1   373.0   397.3   426.6   466.4   545.6   807.5  3156.0  57919.9    57997
read      306.9   293.5    80.4   138.1   153.3   247.9   297.0   327.2   351.0   382.5   431.0   571.1  1562.6  3489.3  7467.6 133372.6   133577
read      271.8   261.0    80.4   123.6   135.0   243.3   296.2   323.3   342.9   366.9   397.9   450.4   827.7  3719.3  9105.0  53869.1    53832
read      399.5   470.5    80.4   158.2   181.5   293.7   341.9   373.7   401.9   444.2   531.0  1296.7  2504.5  5939.5  9265.1 139853.0   139832
read      312.7   183.9    80.4   161.4   181.8   289.1   338.7   368.0   390.1   416.7   452.4   508.6   685.8  2329.0  6441.2 170703.1   170515
read      245.5   139.1    80.4   129.9   143.1   221.4   265.5   291.9   311.8   335.4   366.0   414.6   577.8  1616.9  4232.3 128566.9   128494
read      257.1   122.7    86.8   133.9   149.3   249.6   284.2   303.1   316.7   333.7   355.8   392.8   496.3  1444.5  3604.4  20798.0    20789
read      247.5   168.0    80.4   122.9   133.6   227.0   280.0   305.8   322.9   343.0   369.6   414.0   544.0  2278.3  7815.8  63582.9    63647
read      235.3    94.4    80.4   123.0   133.7   221.2   273.9   298.6   314.6   332.9   355.1   388.5   462.1   632.4  2170.0  64954.7    64802
read      242.3   105.2    86.8   126.0   137.3   232.0   281.0   303.7   318.4   335.8   357.3   390.8   468.6   894.9  3190.8  55820.3    55719
read      323.3   172.2    80.4   169.6   191.6   302.5   352.7   381.8   402.6   428.9   463.2   521.1   690.9  2141.3  6034.7 174026.6   174179
read      243.9   202.6    80.4   125.8   137.8   214.7   263.1   292.0   312.8   336.8   367.1   415.2   609.3  1977.6  9740.6 106247.3   106356
read      322.3   166.2    80.4   167.6   189.1   301.7   354.7   384.4   405.0   430.9   464.1   519.6   686.0  2339.7  5265.3 178659.7   178750
read      240.8   125.9    80.4   126.8   139.0   217.3   264.9   292.6   312.6   335.6   364.7   409.1   544.6  1247.5  4109.8 105804.3   105831
read      245.9   140.3    80.4   127.6   139.6   218.1   266.8   295.8   317.2   342.0   373.3   425.7   635.1  1526.2  3841.6 110482.3   110667
read      246.4   109.0    93.8   142.8   160.1   239.1   266.1   281.1   292.3   306.6   325.3   358.7   440.2  1179.1  4000.8   8820.6     8803
read      280.5   204.7    86.8   125.4   137.5   260.1   315.6   343.8   363.7   385.9   413.5   459.1   736.8  3080.9  6772.3  45700.1    45662
read      275.2   163.7    86.8   129.5   142.4   265.3   310.2   333.4   349.2   368.7   394.0   433.9   581.2  2237.3  5492.8  30973.1    30867
read      276.9   179.4    80.4   125.8   138.1   261.0   315.4   343.6   363.0   384.5   410.8   453.7   617.5  2502.9  4845.5  45650.0    45656
read      255.7   284.8    74.4   126.4   138.3   219.6   273.0   305.0   327.6   354.5   390.8   462.0   736.8  2174.9  5497.7 100869.6   100938
read      251.0   147.5    80.4   132.8   146.5   224.7   268.2   294.6   314.6   338.4   369.4   420.1   635.8  1724.9  3897.7 132440.1   132360
read      235.3   100.0    80.4   122.6   133.2   219.1   273.7   299.2   315.7   334.1   356.3   389.8   464.3   801.9  2593.6  67869.1    67591
read      266.6   188.0    86.8   127.3   139.3   253.4   296.4   319.0   335.4   354.1   377.9   417.9   622.4  2379.5  7156.9  33992.6    33910
read      245.3   138.0    80.4   124.1   135.5   218.1   273.7   303.8   324.2   347.4   377.4   427.5   588.6  1428.8  4337.8  85853.1    85729
read      238.1    88.9    86.8   138.4   154.5   233.6   259.5   273.3   284.4   296.3   313.9   341.0   407.1   993.9  3202.3  12853.9    12884
read      269.7   153.7    86.8   124.4   136.6   257.8   312.2   339.8   358.8   379.7   404.2   444.8   562.1  1355.6  6987.0  45530.0    45621
read      265.2   122.2    80.4   126.1   138.5   258.1   305.1   329.2   345.5   364.8   388.6   425.9   542.5  1406.9  2613.0  36928.7    36938
read      275.9   149.1    80.4   123.4   135.7   257.5   316.8   348.8   370.6   395.4   426.0   470.7   653.6  1599.9  3771.5  56984.9    56902
read      260.3   186.3    80.4   125.7   137.8   219.2   271.4   302.9   325.6   353.2   392.3   484.1   994.3  1938.0  5344.1 102165.7   102243
read      239.1    75.4    93.8   137.4   153.7   235.7   262.6   276.6   287.9   300.1   316.7   344.2   418.1   736.6  1869.3  14049.1    14085
read      254.5   171.3    80.4   125.3   137.0   220.7   275.9   307.5   329.7   356.4   393.0   462.4   726.4  1896.7  7204.3  94130.3    94103
read      239.4    98.3    80.4   124.0   134.8   228.4   278.8   301.9   316.8   334.1   355.2   388.1   467.2   921.2  2300.1  58206.9    58175
read      269.3   137.0    80.4   143.6   160.1   248.0   291.5   317.0   336.8   361.0   393.2   446.4   615.6  1471.6  3728.2 151413.7   151312
read      234.8   102.6    80.4   122.9   133.9   213.5   267.3   295.9   314.7   335.8   361.3   398.5   491.1   810.6  2352.8  83359.4    83333
read      308.2   150.9    80.4   155.8   175.5   284.0   339.2   371.8   396.1   425.1   462.7   523.6   682.2  1611.5  4293.9 165243.0   165153
read      248.7   127.6    80.4   132.2   145.7   224.9   269.8   297.0   317.5   341.9   372.7   421.6   568.7  1456.4  3402.4 124000.6   123975
read      267.7   248.5    86.8   130.9   144.5   258.3   298.3   318.9   334.4   351.8   374.0   411.5   525.8  1802.2 16140.8  28369.9    28449
read      257.7   217.8    86.8   139.1   156.7   249.9   280.3   296.3   308.9   322.1   342.1   373.5   456.4  1152.4 12053.9  15006.6    14903
read      266.1   113.9    86.8   128.8   141.6   261.6   305.9   328.4   343.7   362.5   385.8   422.0   512.9  1093.1  3355.4  31214.7    31189
read      273.8   174.0    80.4   126.4   138.8   261.6   312.2   338.2   356.3   376.3   401.8   442.8   593.3  2240.1  6233.2  40679.9    40636
read      241.4   111.6    74.4   122.9   133.9   219.0   276.1   305.9   325.6   347.2   374.3   417.3   512.6   881.2  2610.0  80485.7    80574
read      310.2   151.8    80.4   159.2   179.1   289.4   342.4   372.5   394.9   421.6   456.3   509.6   668.6  1496.0  4091.9 168845.7   168820
read      302.9   134.5    80.4   156.8   176.5   283.0   334.4   364.3   386.4   412.6   447.4   502.6   649.3  1241.4  3272.7 162388.3   162621
read      239.3   124.8    80.4   126.2   137.9   214.2   263.6   292.9   313.6   337.3   366.5   410.1   549.9  1117.5  3816.6 101638.9   101621
read      238.9   104.2    80.4   124.2   135.0   228.0   278.8   302.2   317.2   334.5   355.1   386.5   458.4   697.1  3080.8  58802.3    58592
read      274.7   146.9    80.4   146.6   163.5   253.3   297.2   323.3   343.3   367.9   400.2   454.7   613.7  1455.4  5425.7 152821.9   153042
read      238.4   119.5    80.4   128.0   139.8   214.8   261.3   289.7   310.4   334.2   363.6   405.3   520.7  1088.5  3361.2 112216.0   112238
read      305.4   145.5    80.4   155.7   175.5   283.1   336.7   368.0   391.3   418.9   455.0   510.6   666.5  1520.9  3746.5 160284.9   160265
read      244.0   195.6    80.4   124.7   135.7   230.6   281.2   304.4   319.2   336.9   358.6   392.4   483.3  1131.6 14237.3  57181.6    57109
read      240.5   161.3    80.4   124.6   135.9   215.5   269.0   298.4   318.5   341.0   368.3   408.9   518.9   984.0  8736.9  88384.7    88551
read      247.5   105.1    86.8   142.7   160.9   239.8   267.7   283.6   295.2   310.5   330.2   363.3   448.4  1098.0  4239.3   8486.6     8385
read      269.6   141.8    86.8   129.1   142.0   262.1   308.3   331.8   347.7   367.1   390.9   426.6   532.4  1473.7  4420.0  34009.4    34088
read      299.7   301.7    80.4   131.8   145.5   234.6   287.4   317.3   340.0   367.9   408.5   544.8  1635.6  3433.9  7344.5 113680.1   113600
read      251.0   140.9    80.4   135.2   149.3   228.4   271.6   297.3   316.8   340.0   370.1   418.2   554.4  1731.4  4340.1 131756.7   131842
read      241.0   141.8    80.4   128.3   140.2   215.5   262.0   290.3   310.9   334.5   364.1   406.8   545.4  1572.0  5550.0 112069.3   112066
read      237.9   103.8    80.4   125.0   135.8   219.0   274.1   301.6   319.1   338.8   362.6   397.2   478.0   721.3  2380.6  72525.7    72585
read      262.7   174.0    80.4   138.5   152.9   235.9   281.3   308.6   328.8   353.6   387.0   441.4   665.3  2116.7  4155.7 133639.1   133669
read      244.9    88.7    93.8   141.1   158.4   238.7   266.2   281.4   292.6   306.8   324.8   357.2   444.1  1050.3  2971.8  11833.1    11820
read      250.5   261.1    86.8   140.5   157.7   239.9   268.0   283.4   294.4   309.2   328.1   360.8   446.0  1410.0 15709.2  12561.4    12639
read      316.7   317.2    80.4   133.4   148.0   243.5   296.5   327.4   351.4   384.0   437.7   728.7  1682.2  3248.6  7317.7 118533.4   118548
read      325.6   177.8    80.4   161.5   181.7   295.6   357.1   393.9   421.0   453.1   494.8   562.7   753.7  1956.3  4630.2 165893.7   165754
read      240.1   142.8    80.4   125.2   136.5   216.0   268.6   297.6   317.4   339.5   366.6   406.1   511.2  1324.4  4340.3  86931.9    86823
read      250.6   165.4    93.8   137.8   153.5   244.9   274.4   291.3   303.4   317.3   336.7   367.1   442.0  1027.1 10302.3  16885.0    16898
read      326.4   503.1    74.4   135.5   150.5   248.7   300.5   331.6   356.0   389.4   445.9   758.4  1702.9  3489.8  7789.2 123023.3   123124
read      235.3   104.9    80.4   123.4   134.2   216.9   271.3   298.1   315.6   335.1   358.5   393.0   469.1   686.9  2673.1  72266.9    72278
read      266.5   138.3    86.8   126.6   138.5   254.0   304.7   332.0   351.4   373.4   401.1   443.7   551.3  1622.2  3847.9  47737.7    47757
read      247.5   128.7    80.4   124.4   135.3   231.2   283.8   309.0   325.9   345.5   371.4   414.1   524.3  1375.5  3366.1  60512.7    60510
read      257.2   153.5    86.8   131.8   145.6   251.8   288.5   307.8   320.7   337.7   358.9   392.1   471.8  1249.4  4208.4  25343.0    25237
read      256.4   174.8    80.4   126.6   138.4   218.6   271.9   303.2   325.3   351.2   386.9   462.1   892.6  2043.3  3924.7  97764.6    97783
read      246.7   151.3    80.4   129.8   142.3   219.8   265.8   293.5   314.1   338.6   369.3   418.5   601.0  2120.1  4674.7 118903.3   118966
read      255.1   104.2    86.8   141.1   157.7   249.2   279.6   296.4   309.5   323.8   343.4   376.1   469.6  1209.7  2737.0  16663.9    16631
read      250.4   130.0    86.8   141.3   159.2   242.1   270.2   286.2   297.0   312.2   331.6   364.4   455.9  1538.8  6346.5  11770.6    11743
read      298.2   309.4    80.4   131.6   145.1   233.4   284.7   314.1   336.2   364.0   403.5   534.7  1666.3  3410.3  7798.1 115015.3   115026
read      243.6   126.9    80.4   130.5   143.3   219.7   264.6   291.9   312.0   335.6   365.7   412.0   561.8  1447.0  3307.5 122292.9   122371
read      239.6   103.1    93.8   141.7   158.4   232.2   257.5   271.8   282.8   295.2   314.3   345.0   432.9  1088.4  3698.4   7180.0     7198
read      260.5   123.8    86.8   132.2   146.2   256.1   293.7   313.3   327.0   342.9   364.5   397.0   477.9  1156.9  4343.4  24985.1    25022
read      577.2   609.4    80.4   179.9   205.5   310.3   395.7   614.8   916.1  1256.0  1455.9  1679.8  2953.5  4366.4  8037.9 157481.1   157513
read      586.8   651.2    86.8   178.6   204.6   308.8   388.0   581.3   886.4  1249.5  1491.9  1772.4  3217.3  4693.7  8074.0 171761.9   171975
read      587.3   657.9    86.8   178.7   204.4   308.8   388.3   577.7   878.1  1237.0  1491.3  1775.2  3275.5  5004.7  8081.4 154616.3   154918
read      586.6   655.6    86.8   178.7   204.5   308.3   387.3   581.9   892.5  1254.7  1487.0  1760.2  3208.0  5139.0  8126.7 139257.3   139185
read      586.4   660.5    86.8   178.4   204.3   308.1   387.8   585.2   881.5  1227.6  1484.6  1764.5  3279.2  5125.9  8118.9 152734.9   152724
read      623.6   821.2    80.4   179.4   204.9   310.2   398.5   633.3   924.1  1249.4  1497.8  1814.1  3651.1  8026.0  9845.0  20955.6    20845
read      583.8   655.1    80.4   178.1   203.5   306.3   384.6   580.6   880.6  1228.4  1485.4  1766.2  3234.3  4895.5  8121.7 140458.4   140348
read      583.1   663.1    86.8   178.4   203.7   304.7   385.4   594.5   882.9  1210.9  1473.8  1756.7  3186.8  7322.1  8267.9  88886.1    88725
read      541.4   593.5    86.8   176.0   198.1   295.7   388.9   572.5   759.9  1029.9  1349.9  1641.1  2904.8  4954.3  8083.3 134255.9   134088
read      495.0   563.8    86.8   168.6   188.3   289.1   397.3   531.2   653.0   821.9  1092.4  1477.3  2680.5  7539.5  8834.9  66395.6    66126
read      440.3   460.1    86.8   158.7   176.9   283.7   386.0   483.5   573.4   699.8   891.8  1238.0  2209.1  6289.0  8120.7  78364.9    78214
read      369.5   302.7    86.8   148.0   165.7   275.8   365.2   435.0   491.8   568.9   680.7   869.0  1442.8  2645.8  7939.9  55108.9    55191
read      282.4   145.2    86.8   133.1   147.6   254.7   315.3   350.5   375.5   403.7   440.7   503.8   700.1  1407.0  3944.3  54096.3    54081
read      512.4   458.8    86.8   164.3   186.3   313.5   472.4   649.9   792.0   965.6  1164.3  1432.5  2032.9  3274.2  7841.5 112478.9   112478
read      589.0   634.9    86.8   178.4   203.5   312.8   399.4   616.6   942.0  1283.0  1485.9  1731.9  3122.1  4548.5  8063.9 179716.4   179666
read      595.7   668.3    93.8   177.5   202.7   313.1   401.5   619.2   922.7  1257.1  1496.4  1773.0  3270.6  7076.5  8518.5 100608.6   100584
read      472.6   545.6    86.8   162.8   182.5   280.7   350.2   433.1   546.0   740.4  1108.9  1512.6  2806.1  4861.6  8108.7 128099.9   127920
read      331.2   603.4    93.8   136.0   148.9   221.8   264.3   295.8   326.7   375.9   472.9   736.0  2014.7  8013.4  9584.6   6628.7     6594
read      245.1    76.2    86.8   134.6   148.0   245.1   276.0   292.5   304.3   317.8   336.5   365.0   425.9   529.1  1433.6  24912.4    25020
read      551.3   593.4    86.8   172.9   195.7   304.3   386.3   542.5   802.0  1156.1  1422.3  1650.4  2785.3  4633.4  8068.4 129614.9   129587
read      248.7   203.6    80.4   136.6   152.8   229.2   257.6   273.6   287.2   303.7   327.3   373.7   707.5  2246.7  7992.3  10199.9    10277
read      577.3   606.8    86.8   177.8   202.9   311.7   402.3   631.6   926.0  1251.5  1450.8  1675.4  2905.3  4488.7  8050.6 148178.1   148458
read      391.9   375.8    80.4   147.1   167.0   285.9   368.8   431.7   482.8   555.1   689.1  1019.6  1777.2  3469.0  7997.9  66001.9    66114
read      255.7   107.3    86.8   127.1   138.4   249.6   300.0   323.6   339.7   358.1   380.1   414.1   489.5   685.0  2851.8  49347.7    49261
read      581.0   612.8    80.4   177.8   202.7   313.8   410.5   652.8   935.5  1243.0  1450.6  1676.8  2933.0  4487.2  8104.3 133005.0   133049
read      505.4   531.0    86.8   164.5   186.0   298.3   393.3   537.1   690.6   919.2  1184.3  1525.4  2621.3  3973.2  8066.9 106700.6   106628
read      252.5   102.7    80.4   134.8   148.9   245.6   280.0   298.4   312.7   329.6   352.0   392.7   519.3   949.5  2619.8  23461.4    23498
read      321.5   175.6    80.4   140.9   157.7   280.3   363.1   412.2   445.7   483.6   532.4   612.4   823.5  1256.4  5431.7 103661.6   103564
read      571.0   603.8    86.8   177.6   202.6   312.5   405.8   608.8   871.5  1196.9  1437.1  1667.9  2976.6  4526.3  8055.9 161864.0   161774
read      350.1   386.9    80.4   141.8   159.9   265.0   322.7   364.1   399.6   455.0   559.7   833.8  1631.7  7130.9  8385.3  39076.9    39037
read      585.3   614.9    80.4   178.5   204.0   317.1   419.3   655.4   925.0  1223.3  1453.7  1701.1  3003.4  4403.8  8066.8 163762.9   163622
read      593.5   654.9    86.8   177.6   203.1   318.1   420.9   638.3   882.6  1180.0  1473.1  1785.7  3216.8  5084.0  8107.7 132489.1   132405
read      594.2   657.4    86.8   177.7   203.4   315.6   408.5   627.2   899.6  1222.8  1487.9  1771.5  3250.7  5307.2  8087.8 131647.1   131596
read      555.8   653.7    86.8   166.5   189.1   287.9   359.8   524.4   787.1  1132.4  1438.3  1725.3  3222.0  6857.8  8109.6 109973.1   174543
read      606.8  1050.5    86.8   147.9   166.2   251.9   325.7   516.1   788.0  1114.0  1404.6  1783.5  7459.4  8124.5 10581.1   6857.1    90567

Total QPS = 93311.4 (93311408 / 1000.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 23047918023 bytes :   22.0 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.84%,18.69%,100.00%
