Random waveform, supplied seed
Total number of intervals = 200 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185, 152724, 20845, 140348, 88725, 134088, 66126, 78214, 55191, 54081, 112478, 179666, 100584, 127920, 6594, 25020, 129587, 10277, 148458, 66114, 49261, 133049, 106628, 23498, 103564, 161774, 39037, 163622, 132405, 131596, 174543, 90567, 116582, 13888, 119224, 156471, 164013, 41909, 128280, 107066, 46119, 10227, 10870, 146664, 19865, 113409, 70623, 52633, 104630, 42594, 95196, 52243, 37031, 39878, 110750, 8231, 63638, 90167, 50555, 15997, 43089, 12188, 76615, 143480, 63793, 71996, 41778, 21860, 45582, 81972, 42852, 51852, 109368, 55794, 35534, 90576, 95085, 100029, 72551, 84629, 74136, 130756, 69916, 72019, 78070, 99548, 36393, 172591, 8325)
Average QPS expected = 87951
Timestamp start: 1746890771902
Timestamp end: 1746891972229

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      270.8   187.0    86.8   129.3   142.1   265.5   310.3   332.5   347.1   365.1   386.9   419.9   504.9  1633.8  8366.4  31120.7    31189
read      272.8   130.0    86.8   126.7   138.7   266.5   318.7   344.6   362.6   382.4   405.4   444.5   549.8  1191.0  2870.3  40525.2    40636
read      253.6   160.4    80.4   123.7   134.7   224.0   287.7   318.3   339.0   362.7   392.7   442.9   592.2  1969.8  4961.4  80593.0    80574
read      314.2   183.8    80.4   157.8   178.0   291.2   345.9   378.6   402.0   431.4   468.7   530.1   670.8  1701.3  6785.2 168620.5   168820
read      305.0   160.0    80.4   154.3   174.0   280.1   333.0   365.2   389.6   419.3   458.9   522.9   682.5  1666.7  6085.1 162609.3   162621
read      240.9   122.0    80.4   124.7   136.3   214.7   269.4   300.4   321.4   344.7   372.7   414.8   528.7  1226.1  3680.8 101596.3   101621
read      242.6   115.3    86.8   124.0   134.7   229.9   285.4   309.1   324.5   341.8   363.6   394.9   466.1   887.4  4415.7  58610.8    58592
read      269.4   138.7    74.4   142.5   158.9   248.9   294.2   320.6   341.2   366.0   398.1   451.2   585.5  1286.0  3798.6 153101.7   153042
read      245.5   140.0    80.4   127.3   139.2   218.3   270.4   301.0   322.3   346.7   376.5   422.9   557.4  1552.2  4800.7 112512.5   112238
read      297.7   163.7    80.4   151.7   170.6   272.7   322.0   352.2   374.4   402.7   441.8   507.5   711.6  1604.5  5796.5 160456.2   160265
read      245.1   132.6    86.8   124.4   135.5   232.2   287.0   310.8   326.2   343.3   365.4   398.5   480.9   866.5  4534.4  57121.2    57109
read      244.2   124.5    80.4   123.9   135.0   218.0   278.5   309.3   329.7   352.0   379.0   421.0   534.4  1237.1  3579.1  88587.5    88551
read      255.6   113.1    93.8   143.3   160.9   250.0   279.3   295.8   308.6   322.4   342.3   373.8   453.8  1053.6  6948.5   8428.5     8385
read      275.5   147.2    86.8   128.4   141.1   269.5   316.7   340.5   357.2   375.2   399.3   435.4   561.7  1840.5  3819.6  34178.5    34088
read      299.5   295.0    80.4   129.4   142.8   237.4   293.2   323.5   345.8   373.6   415.1   541.3  1614.7  3195.0  7435.5 113513.7   113600
read      246.8   124.2    80.4   131.4   144.7   224.9   271.5   299.1   319.1   342.9   372.4   417.9   526.5  1107.4  3480.8 131285.0   131842
read      242.3   128.5    80.4   126.5   138.5   216.9   268.6   298.8   319.8   343.7   372.5   416.0   525.4  1469.8  3454.4 111928.7   112066
read      240.2   115.5    80.4   122.4   133.0   220.5   280.2   307.6   325.2   344.4   368.2   401.7   480.9   896.4  3449.7  72593.3    72585
read      258.4   136.0    80.4   134.6   148.9   234.1   282.2   310.6   331.5   356.5   389.3   440.4   593.4  1477.6  4094.9 133570.3   133669
read      243.3   100.8    93.8   140.0   156.4   236.6   264.6   279.2   290.5   303.7   319.9   349.4   442.6  1379.6  3108.6  11827.5    11820
read      236.7   201.6    86.8   136.1   151.1   229.2   254.7   268.8   278.5   290.5   305.5   328.4   390.0  1999.4  8537.5  12665.2    12639
read      309.8   317.0    80.4   132.5   147.0   244.6   297.4   327.4   349.9   379.2   424.6   586.1  1629.4  3569.2  7880.8 118565.5   118548
read      304.8   161.6    80.4   154.7   174.7   283.2   335.0   365.2   387.8   415.0   451.7   508.7   659.4  1641.1  6571.2 166049.0   165754
read      241.0   124.4    80.4   123.2   134.4   217.0   275.0   305.1   324.5   345.7   371.5   410.0   505.0  1253.0  3250.2  87055.0    86823
read      246.6   140.8    93.8   135.4   150.7   240.8   270.6   286.7   297.5   311.8   329.3   358.2   439.7  1548.5  7509.7  16904.7    16898
read      324.3   329.6    80.4   135.2   150.4   253.9   305.9   335.7   359.2   390.2   438.9   668.0  1714.0  3449.6  7538.1 123021.5   123124
read      246.0   123.8    80.4   123.5   134.6   226.5   285.7   313.0   331.1   351.0   375.1   414.9   525.3   985.8  3798.8  72218.7    72278
read      271.4   129.4    80.4   125.5   137.6   262.2   314.4   341.6   361.2   383.4   410.3   452.6   569.4  1365.5  2756.8  47709.5    47757
read      288.1   239.4    86.8   125.5   138.3   268.5   330.5   363.9   386.9   412.4   444.2   494.3   678.7  1846.2  7812.8  60412.7    60510
read      268.9   123.2    86.8   131.9   145.7   267.2   305.6   325.1   339.5   356.4   376.4   410.9   506.6  1447.2  3650.5  25224.7    25237
read      277.6   186.2    80.4   127.8   140.1   234.3   296.3   331.0   356.6   388.5   436.0   556.1   965.5  1730.7  3636.7  97838.0    97783
read      246.7   135.8    80.4   128.9   141.3   221.1   271.0   300.6   321.4   345.7   376.0   423.1   563.9  1369.6  4031.3 118907.0   118966
read      254.7   112.7    93.8   139.5   155.8   251.2   282.1   298.1   311.1   325.4   344.6   375.6   455.8   887.1  5011.2  16551.2    16631
read      251.5    81.5    86.8   141.0   158.6   248.9   277.2   292.7   304.4   318.0   337.4   367.1   444.8   952.0  2281.3  11788.3    11743
read      341.0   362.2    80.4   132.6   147.4   253.7   307.4   337.7   362.0   395.2   460.0  1236.1  1739.5  3423.3  7608.7 115049.8   115026
read      244.6   117.0    80.4   129.3   141.9   220.8   269.2   298.3   319.2   343.7   373.6   420.3   541.0  1158.8  2966.6 122570.8   122371
read      245.1   137.8    93.8   141.9   157.7   238.1   265.7   280.7   292.1   306.3   324.2   355.3   436.0  1168.5  6305.0   7210.3     7198
read      263.3    94.7    86.8   131.3   145.1   263.8   300.6   319.2   333.2   348.2   369.3   401.1   481.2   870.4  1558.9  24946.7    25022
read      352.7   270.6    80.4   163.6   187.0   306.4   362.0   395.9   422.7   456.8   505.4   609.2  1500.2  3101.2  7297.7 157311.5   157513
read      324.4   168.8    80.4   162.6   183.6   300.5   358.2   391.8   416.6   446.8   486.8   548.5   695.7  1734.6  6352.4 171799.7   171975
read      300.6   152.0    80.4   152.2   171.7   277.5   328.9   359.9   383.3   411.7   450.1   510.0   667.1  1561.2  4890.8 155082.8   154918
read      266.9   158.4    74.4   138.2   153.0   242.2   290.5   318.5   339.9   365.5   398.6   452.7   597.3  2005.3  5825.1 139205.8   139185
read      282.8   151.3    86.8   145.3   162.6   259.7   308.2   337.0   358.8   385.1   420.4   476.6   625.9  1966.6  4388.7 152663.3   152724
read      264.5   208.2    86.8   135.6   150.6   259.0   292.8   311.2   324.0   340.2   361.8   396.0   485.3  1573.5 14042.5  20829.8    20845
read      328.3   294.1    80.4   144.9   163.0   272.0   322.2   352.8   376.2   406.5   454.7   576.5  1631.6  3252.7  7545.1 140230.2   140348
read      238.6   108.7    80.4   123.3   134.2   215.6   273.8   304.4   324.2   345.8   371.5   407.4   493.4   742.8  2138.2  88588.2    88725
read      252.9   126.2    80.4   134.3   148.6   230.9   276.7   304.3   324.4   348.2   378.7   425.9   546.7  1416.7  3330.5 133752.8   134088
read      242.7   117.5    80.4   123.8   134.6   228.2   285.0   310.0   326.1   343.5   365.7   397.8   470.4   954.8  3089.2  66242.2    66126
read      243.6   124.8    86.8   123.5   134.4   222.9   282.9   311.5   330.0   349.8   373.6   410.5   503.3   894.5  4609.0  78319.8    78214
read      244.7   102.7    80.4   125.3   136.2   237.9   287.8   309.8   324.1   340.6   361.4   392.6   466.6   820.9  2460.1  55199.2    55191
read      269.8   143.8    80.4   125.7   137.6   258.0   311.2   338.7   358.6   381.5   410.2   454.6   569.1  1609.9  3670.8  54143.2    54081
read      323.6   340.0    80.4   132.1   146.3   248.4   302.5   332.9   356.3   387.3   436.8   811.0  1716.7  3436.8  7711.1 112450.5   112478
read      321.9   134.8    80.4   175.2   197.1   303.8   351.5   379.9   400.9   427.9   463.7   522.7   667.9  1243.6  3468.5 179764.3   179666
read      237.2    98.8    80.4   124.6   136.2   217.1   270.1   299.3   318.6   339.9   365.3   400.6   479.5   664.2  1860.4 100468.5   100584
read      249.5   152.0    74.4   131.3   144.6   226.1   273.6   302.2   322.4   346.1   375.8   422.8   546.4  1087.4  6445.8 128000.0   127920
read      248.9    99.8    93.8   145.5   161.9   242.9   268.8   284.2   295.5   310.2   328.9   361.9   452.4  1090.1  3924.9   6575.3     6594
read      247.4    84.8    86.8   137.7   151.2   250.4   276.7   291.3   301.6   314.4   331.3   358.8   423.4   557.6  2034.0  25093.5    25020
read      243.2   118.6    80.4   131.0   143.9   222.8   269.2   297.2   317.6   341.1   369.7   411.7   504.4   699.2  2257.7 129514.3   129587
read      248.1   120.7    86.8   148.1   165.0   243.7   267.7   281.3   291.6   304.1   319.8   347.6   422.5  1086.6  3378.0  10301.2    10277
read      258.4   108.3    80.4   140.1   155.2   239.4   283.7   309.8   329.2   352.8   383.8   431.8   548.2   839.8  2639.8 148527.0   148458
read      237.9    94.2    86.8   123.4   134.4   227.9   281.8   304.6   318.7   334.8   353.6   381.5   438.6   566.0  2474.7  66115.8    66114
read      244.5    97.2    80.4   128.4   140.0   245.9   286.7   304.6   316.2   330.0   345.8   371.9   430.8   680.9  2793.7  49319.5    49261
read      247.2   103.4    80.4   133.5   147.1   227.6   273.7   301.3   320.8   344.2   372.8   416.5   510.3   715.6  2892.8 132841.5   133049
read      237.2    98.2    80.4   125.9   137.7   217.0   268.7   297.9   317.5   339.0   364.5   400.2   478.0   637.5  1899.3 106714.5   106628
read      249.4   104.1    86.8   140.1   154.4   250.7   276.6   290.8   300.6   313.4   329.8   356.8   419.7   660.4  3908.9  23465.0    23498
read      234.7    96.3    80.4   124.2   135.7   213.9   266.7   296.5   316.1   337.4   362.4   397.5   469.8   618.4  1732.6 103680.8   103564
read      283.2   122.8    80.4   151.5   169.5   262.9   308.8   336.5   357.8   384.1   419.8   477.4   617.2  1017.5  3475.1 161669.7   161774
read      247.7   107.4    86.8   131.2   143.3   251.8   285.5   301.4   312.5   324.8   341.7   368.0   428.2   681.4  4198.8  39140.8    39037
read      323.6   165.2    80.4   162.5   183.5   291.9   344.3   377.7   403.7   438.3   490.0   584.4   859.6  1604.2  5110.4 163579.0   163622
read      254.1   117.6    80.4   134.4   148.6   233.0   280.6   308.8   329.2   353.4   384.4   432.2   550.9   824.0  3961.4 132596.3   132405
read      253.9   139.5    80.4   133.7   147.8   230.9   278.6   307.2   327.8   352.3   383.7   433.1   577.0   956.3  3776.3 131281.3   131596
read      319.7   190.1    86.8   170.1   191.9   298.1   345.8   374.6   397.3   425.6   464.3   531.6   706.2  1225.8  5804.7 174702.0   174543
read      244.4   116.2    80.4   125.4   137.3   224.6   279.2   307.3   325.9   346.4   372.4   414.1   523.0   774.4  2291.1  90802.0    90567
read      244.1   101.8    80.4   128.9   141.4   223.5   272.9   301.8   321.6   344.5   372.4   415.5   518.6   754.2  2341.1 116615.5   116582
read      247.9   106.2    86.8   146.1   163.3   245.3   268.6   281.6   291.3   303.2   318.8   345.6   418.4  1012.5  4175.9  13933.0    13888
read      242.6    99.6    80.4   129.2   141.7   221.8   270.5   299.2   319.5   342.6   370.5   411.7   509.3   772.0  1681.8 119098.0   119224
read      289.9   128.3    80.4   151.3   169.3   266.1   314.3   343.6   366.7   395.2   434.1   502.7   685.7  1159.3  2588.9 156646.8   156471
read      292.3   134.0    80.4   155.3   174.3   271.3   318.3   346.5   368.7   395.8   432.4   494.6   644.7  1056.0  2669.6 164001.8   164013
read      245.5    86.5    86.8   130.2   142.4   247.5   283.2   299.9   311.9   325.1   342.8   371.1   437.5   625.9  2540.4  41889.5    41909
read      247.2   113.0    80.4   131.9   145.4   227.0   273.8   301.8   321.3   344.6   373.1   417.7   519.4   741.5  3430.3 128394.2   128280
read      243.8   112.0    80.4   126.9   138.9   221.8   273.7   303.0   322.6   344.6   371.9   416.2   541.4   861.7  3266.4 107135.2   107066
read      246.4    91.3    86.8   129.0   141.0   247.4   286.4   304.5   316.5   331.3   348.2   376.5   447.4   619.6  2351.4  46105.2    46119
read      250.4   120.6    93.8   148.4   167.7   244.7   268.8   282.8   293.1   306.6   323.1   354.8   422.9  1113.5  7049.2  10179.5    10227
read      248.1    92.9    86.8   148.0   167.1   243.7   268.0   281.9   292.2   305.0   320.5   350.8   421.6  1037.0  3996.2  10832.8    10870
read      256.8   106.8    80.4   139.4   154.4   237.2   281.7   308.1   327.6   351.3   382.6   431.3   549.7   766.4  2945.2 146430.3   146664
read      249.7    87.6    93.8   143.3   159.4   250.8   275.0   288.9   297.7   310.5   324.9   349.0   410.8   560.9  3007.9  19894.5    19865
read      239.4   110.3    80.4   127.8   139.8   218.8   268.1   297.3   317.4   339.7   366.6   403.7   487.5   685.7  2546.0 113296.3   113409
read      239.8    95.6    80.4   123.8   135.0   227.8   282.7   306.7   321.5   338.5   359.1   389.5   455.1   597.6  1906.5  70757.8    70623
read      246.0    93.5    86.8   128.3   140.0   245.2   289.1   308.2   320.2   335.2   352.7   379.7   436.9   564.4  2335.6  52659.2    52633
read      237.8   106.4    80.4   125.8   137.6   217.2   268.9   298.3   317.9   339.5   365.0   400.4   476.7   637.7  4145.3 104723.5   104630
read      245.3    88.0    86.8   130.7   142.8   249.1   285.2   301.6   312.9   325.5   341.6   366.8   420.7   526.4  1940.6  42586.7    42594
read      236.7    96.8    80.4   124.2   135.8   217.2   271.1   299.9   318.4   338.7   362.8   397.3   471.4   640.3  1970.6  95262.5    95196
read      244.3   101.6    80.4   127.7   139.1   242.9   286.7   305.7   317.8   332.4   348.8   374.6   432.0   550.0  2843.2  52331.0    52243
read      248.0    84.6    86.8   132.9   145.7   252.2   284.9   300.6   311.9   324.4   341.7   368.4   428.6   565.8  2295.4  37136.2    37031
read      245.2    89.3    86.8   131.2   143.5   249.0   283.4   299.2   310.4   321.9   338.9   363.9   416.6   551.2  2862.9  40047.8    39878
read      238.1    96.8    80.4   127.1   139.0   217.6   267.6   296.7   316.9   339.1   365.4   402.1   486.2   656.9  1945.6 110697.5   110750
read      244.4    93.4    93.8   148.9   167.1   239.9   263.4   275.5   286.5   297.7   315.1   342.6   409.5  1058.6  3503.5   8257.5     8231
read      238.9    92.4    80.4   124.4   135.6   231.2   282.2   304.2   317.9   333.7   352.0   379.5   436.3   544.9  2143.4  63518.3    63638
read      235.3    97.7    80.4   123.1   134.2   216.1   271.2   299.6   317.5   337.1   360.5   393.9   465.0   665.7  2562.2  90159.0    90167
