Random waveform, supplied seed
Total number of intervals = 200 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185, 152724, 20845, 140348, 88725, 134088, 66126, 78214, 55191, 54081, 112478, 179666, 100584, 127920, 6594, 25020, 129587, 10277, 148458, 66114, 49261, 133049, 106628, 23498, 103564, 161774, 39037, 163622, 132405, 131596, 174543, 90567, 116582, 13888, 119224, 156471, 164013, 41909, 128280, 107066, 46119, 10227, 10870, 146664, 19865, 113409, 70623, 52633, 104630, 42594, 95196, 52243, 37031, 39878, 110750, 8231, 63638, 90167, 50555, 15997, 43089, 12188, 76615, 143480, 63793, 71996, 41778, 21860, 45582, 81972, 42852, 51852, 109368, 55794, 35534, 90576, 95085, 100029, 72551, 84629, 74136, 130756, 69916, 72019, 78070, 99548, 36393, 172591, 8325)
Average QPS expected = 87951
Timestamp start: 1746889441502
Timestamp end: 1746890641829

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      256.2   185.7    80.4   130.9   144.1   229.5   281.7   312.4   334.6   360.7   393.7   445.1   576.0  1431.2  4370.4 119838.8   119931
read      269.0   141.8    74.4   135.1   150.0   243.7   296.3   327.4   349.9   377.2   412.8   468.0   614.3  1533.9  3910.5 132007.3   132052
read      303.2   181.2    74.4   141.3   158.6   272.8   336.3   373.7   401.4   434.5   476.6   542.8   706.8  2060.4  7001.9 143148.0   143350
read      305.8   161.8    80.4   143.2   161.3   276.7   340.6   378.1   404.9   437.7   480.4   546.4   711.4  1676.4  4711.9 143254.8   143518
read      346.8   191.2    80.4   154.2   174.2   300.9   386.0   439.8   478.6   523.4   578.3   659.2   840.2  1827.0  4420.4 172843.2   172981
read      255.7   123.7    74.4   129.9   143.1   234.9   286.9   315.1   335.4   358.8   388.0   432.5   564.0  1242.1  3226.4  93936.2    94027
read      352.0   173.1    86.8   175.3   198.4   320.1   386.2   425.9   455.4   490.9   537.3   613.6   803.7  1720.5  5178.4 170120.0   170019
read      357.2   175.6    86.8   187.2   210.9   323.8   385.0   424.1   454.0   490.7   539.2   618.6   804.0  1929.1  4665.0 179067.2   179090
read      250.0   119.3    86.8   126.8   138.5   236.4   285.6   309.8   326.6   346.0   372.1   412.9   508.8  1220.3  3745.5  47105.8    47130
read      271.5   100.5    86.8   138.8   155.8   268.7   305.6   324.8   338.9   355.4   375.3   409.8   500.1  1189.5  2355.8  19276.3    19439
read      373.3   361.5    80.4   147.4   167.0   292.1   354.7   394.5   427.1   471.0   548.7   838.0  1775.6  3663.7  7723.0 129163.0   128963
read      273.4   120.4    93.8   137.0   152.6   269.2   307.9   328.4   343.2   361.3   383.7   420.8   530.2  1342.4  2938.6  23701.7    23787
read      265.7   142.7    80.4   127.3   138.6   248.7   308.0   335.0   353.6   374.8   403.9   454.7   584.6  1800.6  3330.7  61740.8    61848
read      252.4   140.1    80.4   129.3   141.5   225.4   283.0   314.4   336.1   360.7   390.5   433.4   550.6  1327.4  3429.0 102311.3   101968
read      250.2   110.7    80.4   130.6   143.0   226.3   281.1   312.0   333.6   358.0   387.6   429.6   525.9  1030.0  2484.0 108636.0   108767
read      249.0   156.1    80.4   128.0   139.6   223.2   281.5   313.0   334.2   358.0   386.6   427.8   526.0  1081.9  3964.2  97260.2    97139
read      351.9   178.9    80.4   156.3   177.0   311.1   397.8   451.5   488.9   530.8   581.4   655.2   806.5  1330.8  3749.2 158278.2   158594
read      316.6   159.9    80.4   149.5   167.9   286.6   352.7   392.4   421.7   456.7   501.2   570.1   723.5  1394.0  4245.8 141203.2   141240
read      274.3   131.2    80.4   129.3   142.0   265.4   316.1   342.8   362.2   384.4   412.4   455.8   561.2  1520.2  3267.1  41402.3    41405
read      274.1   147.0    86.8   127.8   139.6   260.3   317.1   345.2   365.9   390.2   422.0   471.1   590.8  1654.3  3663.9  57933.5    57997
read      267.9   120.7    80.4   139.5   154.6   247.7   297.6   326.7   347.3   372.3   403.1   453.5   572.3  1035.0  3162.7 133386.3   133577
read      274.0   206.3    80.4   126.9   139.0   258.9   312.5   338.3   356.1   375.9   402.5   447.8   605.8  3150.9  7153.7  53983.7    53832
read      338.7   309.2    80.4   147.4   165.9   275.1   332.8   369.1   397.8   435.5   497.7   663.5  1609.7  3561.9  7682.2 139994.7   139832
read      343.7   217.7    86.8   164.2   186.6   310.7   375.3   413.9   441.9   475.5   520.0   590.4   807.5  2933.4  7568.0 170522.8   170515
read      275.0   221.6    80.4   136.1   150.8   242.1   291.7   319.7   340.8   366.1   398.9   456.0   857.2  3395.1  7028.9 128626.5   128494
read      269.9   226.7    93.8   134.5   149.7   253.1   288.7   307.4   320.1   337.3   359.1   395.9   701.4  3796.2  7837.5  20840.8    20789
read      264.7   193.5    80.4   124.8   136.5   239.8   296.9   323.4   342.3   365.1   394.8   446.6   663.7  2851.6  6003.6  63608.2    63647
read      245.0   143.2    80.4   123.9   135.1   227.1   283.8   309.5   326.6   345.3   369.8   406.4   506.2   988.1  4544.1  64856.0    64802
read      244.3   109.2    80.4   124.5   135.5   232.3   285.2   308.8   324.2   342.0   364.7   398.5   478.8   965.8  3314.8  55601.7    55719
read      352.8   191.9    80.4   165.6   188.2   311.2   386.7   434.4   470.0   511.8   566.8   648.9   850.0  1718.2  4879.0 174004.5   174179
read      260.1   141.4    80.4   131.0   144.6   235.7   288.7   317.8   339.2   364.3   396.1   448.3   603.6  1365.8  4518.0 106378.8   106356
read      378.9   216.8    86.8   185.5   209.3   328.1   403.2   455.1   494.3   541.7   605.0   706.1   943.4  2836.8  5763.6 178635.3   178750
read      295.8   208.6    86.8   138.0   153.5   259.5   316.4   350.1   375.6   407.5   454.9   542.4   854.3  2900.7  7087.3 105826.7   105831
read      265.9   200.0    74.4   131.6   145.0   233.6   288.2   318.9   341.2   367.6   400.6   457.8   677.0  2683.1  7675.3 110523.7   110667
read      248.5   208.3    93.8   144.2   162.0   231.5   259.0   273.6   285.6   298.7   316.9   347.3   538.8  2517.6  7852.4   8801.3     8803
read      282.8   150.9    86.8   125.9   138.5   274.1   329.6   357.4   375.7   396.9   423.2   462.7   589.1  2074.0  3613.0  45406.3    45662
read      281.5   148.4    86.8   130.5   144.5   275.6   320.3   343.1   359.9   378.5   402.6   446.2   619.9  1657.7  5734.1  30886.0    30867
read      293.0   281.2    86.8   127.4   140.4   277.3   333.3   361.9   381.6   403.5   432.7   481.3   735.1  2287.9 19567.4  45743.5    45656
read      318.2   325.7    80.4   130.5   144.1   246.7   306.0   339.1   364.6   397.3   454.2   742.5  1600.8  3713.6  7741.1 100959.7   100938
read      272.7   154.6    80.4   138.4   153.4   245.1   295.9   326.1   348.3   374.6   410.3   468.6   672.9  1965.8  4048.1 132446.7   132360
read      247.5   111.4    80.4   124.5   135.7   229.6   288.8   315.6   333.4   353.0   376.9   415.2   505.6  1018.7  2679.1  67696.2    67591
read      280.0   151.2    86.8   129.0   142.2   271.6   317.7   342.1   360.0   380.4   405.8   452.3   621.9  1982.2  4261.8  34026.8    33910
read      276.0   195.3    80.4   127.2   139.4   237.8   302.3   335.1   358.5   386.8   427.5   511.9   860.7  2454.6  6125.3  85615.7    85729
read      258.4   114.2    93.8   146.3   165.0   250.6   281.8   298.8   312.1   327.3   346.9   382.4   473.5  1292.0  4809.1  12807.0    12884
read      289.1   169.0    86.8   128.0   140.5   278.0   333.5   361.7   380.9   402.0   430.0   473.1   675.4  2388.1  4112.2  45634.8    45621
read      288.3   189.0    80.4   129.3   142.5   277.0   326.7   351.5   368.6   388.7   413.6   455.8   733.3  2619.0  5804.2  37011.8    36938
read      368.7   483.4    86.8   129.4   143.8   285.7   350.6   387.1   413.0   445.4   494.1   686.1  3219.5  5374.1  8059.7  56922.0    56902
read      304.0   264.1    86.8   130.4   143.8   242.5   303.9   338.3   364.2   396.8   450.6   677.2  1468.3  2905.8  5642.1 102296.5   102243
read      259.3    90.7    93.8   144.4   163.0   254.4   287.1   304.9   317.3   333.4   353.8   388.2   466.3   803.8  2118.7  14154.8    14085
read      271.9   181.6    86.8   128.5   140.8   234.3   296.5   330.0   353.7   381.9   421.3   501.0   840.2  2099.6  5296.0  93920.8    94103
read      246.1    99.4    80.4   125.5   136.7   234.7   289.7   314.0   330.2   347.4   369.8   401.9   474.6   648.1  2363.6  58275.2    58175
read      309.5   169.1    80.4   150.2   169.0   283.7   342.9   378.0   403.1   433.8   473.2   538.4   692.7  1634.3  6392.1 151202.5   151312
read      245.6   122.6    80.4   125.0   136.3   221.7   281.9   312.2   332.2   354.2   380.6   420.9   511.9   980.7  3818.5  83393.0    83333
read      336.1   175.5    80.4   161.0   181.9   308.6   376.3   415.3   443.3   475.9   518.6   583.6   733.3  1450.9  6235.3 165224.5   165153
read      261.9   146.2    80.4   133.8   148.4   237.3   289.0   318.3   339.9   365.4   397.2   447.8   583.8  1543.0  3946.2 124116.2   123975
read      268.2   115.2    86.8   132.0   145.7   265.3   306.9   328.3   343.1   361.2   383.2   417.5   501.8  1302.3  3100.8  28496.0    28449
read      258.6    96.6    93.8   142.7   161.8   255.1   287.1   303.9   315.5   330.3   349.0   380.1   456.1   869.9  2887.1  14921.3    14903
read      278.3   155.9    86.8   130.3   143.5   274.3   318.2   340.0   355.2   371.9   394.9   430.8   558.1  2201.1  4644.3  31136.0    31189
read      280.0   133.6    86.8   128.1   140.6   275.4   327.3   353.2   370.6   390.8   415.1   453.3   567.0  1375.3  3999.1  40613.2    40636
read      261.3   149.1    86.8   126.1   137.8   233.1   296.6   327.6   348.4   372.8   404.3   461.9   632.7  1790.7  3725.1  80672.8    80574
read      344.7   175.3    80.4   161.0   181.9   308.4   384.5   429.6   462.4   501.0   550.2   629.7   802.3  1521.2  3878.0 168884.5   168820
read      332.5   164.1    74.4   159.6   180.5   303.9   368.7   406.2   434.1   467.4   511.6   585.0   757.6  1843.2  3733.2 162614.0   162621
read      253.1   124.0    74.4   129.3   142.0   229.0   282.5   312.1   333.0   357.1   387.0   432.4   580.8  1248.9  3370.3 101509.5   101621
read      243.7   111.4    80.4   124.9   136.0   231.1   286.2   309.9   325.2   342.2   363.7   395.3   466.0   786.5  3485.7  58527.7    58592
read      298.0   153.0    86.8   151.5   170.2   275.1   328.0   358.7   380.9   407.4   443.4   501.9   647.9  1874.8  4841.9 152947.5   153042
read      249.8   126.4    80.4   129.5   142.1   225.5   278.0   308.4   329.7   354.2   384.6   430.4   550.7  1044.3  2917.2 112311.7   112238
read      319.9   149.6    80.4   158.9   179.4   297.4   355.6   389.0   413.2   442.3   481.0   542.6   697.9  1451.1  4032.0 160330.8   160265
read      253.6   125.7    80.4   126.4   138.1   241.2   293.9   317.2   333.3   351.2   374.2   413.5   530.0  1436.0  3229.6  56938.7    57109
read      244.9   115.2    80.4   124.8   136.4   221.0   280.6   311.0   331.1   353.4   380.3   421.1   517.2  1025.7  2387.9  88503.2    88551
read      238.0   138.8    93.8   143.8   160.4   225.7   251.4   266.0   275.6   289.3   306.3   335.6   480.4  1771.7  7516.3   8393.0     8385
read      273.5   121.5    86.8   128.7   141.7   272.5   318.1   340.6   356.4   373.4   396.3   430.6   518.1  1329.6  2885.4  34087.3    34088
read      312.9   294.0    86.8   134.3   149.1   250.3   307.5   339.2   363.2   393.4   438.5   595.4  1622.6  2907.3  7466.4 113544.8   113600
read      273.9   159.3    80.4   138.1   152.9   246.6   298.6   329.0   351.2   378.2   414.2   472.6   659.4  1796.7  5200.4 131890.0   131842
read      249.1   119.5    80.4   129.4   142.0   224.8   277.3   307.8   329.2   353.6   384.0   430.0   542.3  1059.9  3259.5 112100.2   112066
read      244.2   128.7    80.4   124.0   135.1   224.4   283.4   310.5   328.2   347.1   370.8   404.5   493.1  1083.8  4234.1  72562.2    72585
read      263.3   138.0    80.4   136.0   150.7   240.3   290.5   319.6   341.3   367.0   399.4   451.5   580.0  1137.3  4042.6 133752.8   133669
read      238.7    81.5    86.8   142.6   160.0   232.4   260.3   274.9   286.4   298.4   315.8   342.9   414.1   997.7  2354.5  11807.3    11820
read      244.4   112.0    93.8   141.1   159.0   237.7   266.7   281.8   292.6   306.0   321.7   351.0   430.5  1211.8  3183.5  12682.7    12639
read      331.4   341.7    80.4   136.0   151.2   257.7   314.2   346.1   371.3   403.7   461.0   740.7  1707.4  3441.9  8020.8 118349.5   118548
read      342.9   182.3    86.8   160.8   181.6   309.2   380.7   423.7   455.5   493.6   543.1   623.2   797.5  1474.2  4366.3 165796.8   165754
read      244.0   112.3    86.8   125.9   137.5   221.3   279.3   309.5   329.7   351.9   378.1   417.2   500.4   807.9  3169.9  86864.3    86823
read      255.1   101.8    93.8   140.5   157.9   249.5   282.6   299.8   312.7   327.5   346.3   377.6   457.0  1086.1  3187.9  16975.0    16898
read      356.9   363.5    80.4   140.7   157.6   271.7   328.3   362.7   390.7   430.0   508.7  1050.6  1801.5  3622.1  7711.1 123206.8   123124
read      242.6   107.9    74.4   124.7   135.7   222.7   283.7   311.5   329.4   348.4   371.5   403.8   478.4   779.3  3152.0  72248.5    72278
read      277.2   154.2    80.4   127.5   139.8   267.3   320.0   346.9   366.5   388.7   416.3   459.5   585.4  1599.8  4603.1  47736.5    47757
read      257.8   147.8    80.4   125.8   137.1   241.1   298.5   324.1   341.6   362.4   388.6   430.3   538.8  1938.7  3515.1  60502.0    60510
read      267.3   135.9    80.4   132.4   146.7   264.5   303.8   323.2   337.2   353.1   373.0   404.2   490.7  1299.5  5859.5  25368.0    25237
read      285.8   253.5    80.4   128.8   141.1   232.1   291.7   323.6   346.2   372.9   410.0   506.1  1463.4  2706.6  7094.0  97602.7    97783
read      251.4   129.6    80.4   131.2   144.3   226.7   277.9   308.3   329.7   354.3   384.8   429.5   544.8  1300.4  4082.4 119063.5   118966
read      254.6   125.0    93.8   141.4   158.8   247.1   279.9   297.1   310.2   324.4   343.9   374.1   455.8  1546.5  5994.4  16625.3    16631
read      249.5    82.0    93.8   144.7   163.5   244.1   274.2   290.6   302.2   316.2   335.3   365.0   436.6   828.9  1982.0  11815.8    11743
read      305.1   289.0    80.4   133.3   147.5   245.1   302.7   334.2   357.4   385.8   426.3   539.5  1622.6  3229.5  7222.1 115124.3   115026
read      260.7   144.6    80.4   133.5   147.6   234.0   285.8   315.8   337.9   363.9   396.6   449.2   607.7  1623.0  4299.6 122666.0   122371
read      239.2   106.0    93.8   143.6   159.8   229.1   256.5   272.6   285.2   299.5   320.0   354.7   434.9  1082.5  5001.5   7226.2     7198
read      273.7   267.3    86.8   132.9   147.5   266.2   305.1   324.7   338.8   354.9   374.0   406.9   498.0  1823.4 11181.2  25083.8    25022
read      386.2   282.3    80.4   171.4   196.2   324.2   394.1   440.2   476.8   522.7   584.8   707.0  1600.1  3321.4  7232.3 157635.8   157513
read      361.6   184.5    80.4   176.0   199.1   321.4   395.0   440.3   474.1   515.2   569.8   655.9   860.5  1853.8  5224.0 171989.0   171975
read      351.8   192.2    86.8   164.2   186.0   312.6   385.0   429.0   462.2   502.7   557.9   650.7   878.8  1944.6  5649.5 155111.3   154918
read      319.7   171.7    80.4   146.6   165.5   288.4   353.1   391.7   421.1   457.3   505.8   588.3   789.4  1662.8  4391.9 138941.5   139185
read      330.7   184.6    80.4   147.9   166.5   292.2   366.7   413.1   448.3   490.2   543.2   625.7   799.8  1603.4  4181.0 152773.8   152724
read      256.2   101.3    86.8   135.3   149.9   251.0   288.7   308.1   321.0   338.0   359.3   392.2   469.2  1090.7  2582.5  20852.7    20845
read      385.7   332.9    80.4   152.9   174.9   309.3   380.6   428.4   466.7   518.3   592.9   778.8  1728.4  3515.0  7534.5 140281.8   140348
read      245.3   122.1    86.8   126.0   137.4   220.2   278.5   309.8   330.8   353.9   381.4   422.5   519.9   996.8  3059.9  88861.0    88725
read      279.1   176.8    80.4   137.6   152.6   248.3   301.6   332.8   356.0   384.4   422.0   484.9   702.3  2395.2  4574.5 134101.3   134088
read      245.8   127.9    80.4   125.4   136.7   227.9   286.5   313.1   330.3   348.7   371.4   404.0   486.0   910.9  5220.6  66279.8    66126
read      243.3   110.9    86.8   124.7   135.9   221.7   282.0   311.5   330.7   351.4   375.9   412.7   493.6   708.2  2511.7  78319.0    78214
read      244.1    95.8    80.4   126.6   137.7   234.5   287.2   310.1   325.0   341.7   362.8   393.7   462.0   628.2  1813.6  55296.0    55191
read      251.9   107.0    80.4   126.6   138.1   243.4   296.8   319.8   335.9   353.8   375.8   409.1   486.1   746.1  2765.2  54140.2    54081
read      582.3   591.8    86.8   184.8   211.1   318.8   410.7   660.6   965.7  1266.3  1442.1  1654.3  2724.3  4664.1  8066.6 112513.8   112478
read      603.4   631.8    86.8   186.6   215.1   325.4   410.7   638.4   980.0  1309.6  1497.1  1734.9  3102.1  4495.9  7997.5 179911.5   179666
read      612.5   673.5    80.4   185.9   215.1   327.6   416.3   631.0   941.6  1277.4  1513.4  1816.8  3269.4  7057.3  8112.8 100392.0   100584
read      531.3   607.2    86.8   173.3   196.1   305.2   377.4   476.9   637.7   946.7  1346.3  1645.1  3059.6  6478.4  8328.8 127782.7   127920
read      410.4   801.9    86.8   137.8   151.2   233.8   289.8   339.3   394.4   483.5   660.4  1096.1  4935.5  8088.1 10005.4   6594.0     6594
read      254.6    89.5    86.8   135.1   149.3   255.3   290.1   307.8   319.4   334.3   351.6   378.7   436.8   557.6  2301.2  24943.8    25020
read      578.2   597.4    86.8   182.1   209.4   320.4   406.6   611.3   905.2  1248.0  1449.3  1663.1  2781.2  4660.7  8070.9 129633.7   129587
read      265.3   280.1    80.4   142.0   158.1   230.7   262.2   281.3   295.5   315.5   344.2   409.3  1054.4  3461.1  8086.1  10281.2    10277
read      599.9   623.4    80.4   186.9   215.2   325.9   417.4   657.6   981.7  1295.5  1471.6  1699.9  3009.3  4725.3  8067.1 148352.2   148458
read      483.3   515.8    86.8   164.7   189.3   310.9   406.4   502.1   598.2   758.2  1033.0  1438.7  2465.3  7015.2 10032.9  66278.8    66114
read      263.3   105.4    80.4   127.7   139.4   261.9   314.0   337.6   353.3   370.3   391.9   423.2   488.6   612.1  1971.1  49138.5    49261
read      599.9   618.7    93.8   187.0   215.9   324.4   412.9   677.8  1009.8  1313.5  1477.2  1685.5  2934.6  4694.3  8104.1 133251.2   133049
read      562.2   615.7    93.8   179.5   205.1   317.0   399.5   548.4   765.3  1097.0  1411.7  1667.0  2999.2  6548.3  8125.6 106602.2   106628
read      276.3   191.3    86.8   136.2   151.5   254.8   293.8   314.6   330.4   349.9   381.6   459.3   864.1  2082.5  7646.3  23464.8    23498
read      358.3   207.1    86.8   148.5   166.9   305.4   395.3   450.7   489.9   538.0   607.2   735.0  1078.6  1537.0  3375.5 103714.8   103564
read      598.4   624.4    86.8   185.6   214.4   323.4   408.9   651.3   993.4  1314.3  1480.5  1693.6  3034.1  4536.0  8890.7 161910.8   161774
read      412.1   485.1    86.8   147.4   169.4   285.7   347.3   398.7   453.7   548.1   738.1  1232.4  2085.7  7499.1  8120.5  39052.5    39037
read      602.7   627.2    86.8   186.7   215.4   325.8   412.8   653.5  1003.1  1319.3  1487.5  1710.2  3005.1  4643.3  8060.4 163684.8   163622
read      610.6   662.2    86.8   186.0   214.3   326.6   414.3   626.9   962.6  1299.4  1516.1  1792.2  3250.7  5658.6  8097.6 132117.3   132405
read      612.8   671.7    86.8   185.9   213.8   325.9   409.1   621.9   964.5  1315.7  1525.9  1800.9  3287.4  5709.4  8416.3 131558.5   131596
read      611.9   661.2    86.8   186.5   214.4   328.3   419.5   632.1   935.4  1274.9  1517.0  1829.5  3275.5  4779.1  8060.3 174803.8   174543
read      616.9   689.2    86.8   187.6   215.3   329.6   423.0   640.2   930.8  1257.1  1512.2  1840.0  3334.7  7342.1  9155.2  90656.2    90567
read      616.4   685.4    86.8   186.9   214.4   327.2   414.2   619.4   937.5  1286.0  1528.6  1847.6  3360.5  6792.5  8128.3 116298.2   116582
read      675.9   925.6    93.8   184.8   212.9   329.9   431.4   688.0  1005.7  1329.8  1552.6  1950.4  4475.5  8081.6 10053.5  13940.7    13888
read      614.5   678.2    93.8   186.1   214.3   327.0   413.0   622.0   948.5  1295.9  1525.0  1830.1  3300.5  6503.1  8760.6 119094.3   119224
read      615.6   671.3    86.8   185.1   214.6   329.0   415.4   625.7   952.4  1303.7  1531.7  1829.6  3305.4  5159.5  8128.6 156269.3   156471
read      614.0   665.7    93.8   185.6   215.0   329.2   418.6   637.1   945.1  1286.3  1521.4  1826.5  3283.1  4943.5  8100.6 164051.8   164013
read      615.9   718.8    93.8   185.8   215.4   329.7   431.3   650.4   906.0  1219.2  1480.8  1782.6  3328.7  7839.9  9485.4  41918.0    41909
read      559.5   611.1    86.8   184.1   209.9   321.0   407.1   541.9   724.1  1030.6  1391.7  1689.0  3015.0  5885.3  8121.5 127971.2   128280
read      461.1   536.1    86.8   166.7   186.3   278.8   342.9   417.7   520.7   708.4  1039.5  1484.8  2645.3  7074.7  8138.7 107134.0   107066
read      392.4   498.5    86.8   144.2   161.3   249.6   314.7   380.1   448.9   553.6   753.4  1150.7  2270.3  7655.9  8128.4  46151.0    46119
read      280.4   219.2    86.8   136.9   149.9   226.0   276.8   313.6   345.3   391.0   454.5   582.7  1043.4  2131.7  7435.4  10281.0    10227
read      230.1    70.7    80.4   139.2   153.3   222.8   252.6   269.9   282.1   295.5   313.5   340.2   399.4   535.3  1696.7  10885.8    10870
read      584.3   605.1    80.4   184.5   212.4   321.7   407.5   611.0   925.4  1274.7  1461.4  1674.0  2895.6  4699.9  8063.5 146687.0   146664
read      308.8   353.9    93.8   141.3   158.6   252.4   292.4   316.8   337.2   365.9   422.9   609.2  1420.6  7245.7  8090.6  19926.0    19865
read      573.5   581.7    86.8   183.0   209.7   317.1   408.9   641.7   930.7  1230.1  1424.4  1626.4  2684.9  4357.8  8110.0 113276.5   113409
read      281.0   140.2    80.4   129.2   142.4   263.4   325.5   357.0   377.9   401.1   431.1   482.0   686.9  1262.2  3189.7  70801.7    70623
read      265.1   118.5    86.8   127.0   138.9   261.7   316.1   340.9   357.5   375.0   397.4   430.2   502.1   643.5  3575.6  52468.5    52633
read      396.1   252.2    80.4   154.5   175.4   321.8   430.6   497.3   546.9   612.2   704.9   876.2  1258.8  1768.0  6468.9 104624.5   104630
read      267.5   239.7    80.4   128.8   141.1   265.3   312.1   334.1   348.5   366.0   387.7   421.3   501.5   792.6 17867.7  42544.5    42594
read      301.2   136.6    86.8   137.5   152.9   279.1   350.4   388.8   413.9   441.5   475.5   531.9   667.6   947.6  2664.5  95257.3    95196
read      261.7   145.1    80.4   126.0   137.6   258.0   311.1   335.2   351.0   368.5   390.2   422.0   489.7   679.8  8201.4  52057.8    52243
read      256.7    96.3    80.4   128.9   140.6   260.0   301.9   320.7   334.5   348.9   367.8   395.8   454.1   569.5  1738.3  37076.5    37031
read      256.6   101.3    86.8   127.9   139.4   260.0   303.7   323.3   337.0   352.0   370.2   398.2   458.6   573.0  1510.7  39811.0    39878
read      555.9   553.3    80.4   175.7   201.2   314.4   410.4   625.8   875.6  1162.6  1390.0  1607.6  2511.2  4137.9  8055.4 110752.0   110750
read      236.4   132.8    86.8   142.5   158.5   227.6   253.7   269.7   281.6   295.7   315.4   343.4   411.3  1062.3  4094.5   8216.0     8231
