Random waveform, supplied seed
Total number of intervals = 112 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185)
Average QPS expected = 93505
Timestamp start: 1746899892136
Timestamp end: 1746900892448

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      274.0   162.0    80.4   155.2   173.5   258.7   295.5   316.8   333.1   352.4   378.3   422.3   539.2  1889.0  5712.6 170366.6   170515
read      239.8   137.9    80.4   127.9   140.1   215.1   260.7   288.4   308.6   332.2   361.8   403.9   517.5  1759.3  4394.5 128499.4   128494
read      260.2   118.0    86.8   133.0   147.1   256.8   290.8   309.4   322.0   338.6   359.8   393.7   488.9  1374.2  3195.1  20860.7    20789
read      278.8   208.3    86.8   123.3   135.0   253.8   314.3   348.1   371.6   397.5   428.8   475.5   673.3  2964.9  7204.6  63687.0    63647
read      259.3   154.8    80.4   122.6   133.5   239.8   296.9   325.0   344.6   368.1   398.0   446.8   591.4  1938.6  4352.4  64826.7    64802
read      243.1    99.1    80.4   123.9   134.3   236.8   287.9   309.9   324.2   340.9   362.1   393.8   466.7   696.6  2292.4  55787.7    55719
read      315.6   203.8    80.4   174.9   196.3   291.1   329.1   350.9   367.9   389.5   419.5   474.7  1036.3  2921.6  6729.8 174238.9   174179
read      237.0   132.6    80.4   123.5   134.6   210.6   263.2   293.4   314.4   338.0   366.7   407.2   509.8  1481.7  4057.6 106356.6   106356
read      300.9   128.2    86.8   174.3   195.1   287.9   325.1   346.4   363.8   384.2   411.6   459.8   589.2  1376.2  4105.6 178691.0   178750
read      239.4   132.7    80.4   124.1   135.4   212.7   266.5   297.0   318.3   342.3   371.6   415.8   529.5  1119.8  3766.5 105832.6   105831
read      239.2   122.2    80.4   124.9   136.4   212.7   264.5   294.8   316.4   341.0   371.0   416.6   536.7  1199.0  3142.7 110742.1   110667
read      247.2   100.5    86.8   143.2   160.4   241.8   268.0   283.0   294.0   308.5   326.6   357.6   432.9  1003.2  4079.1   8812.3     8803
read      270.3   139.2    74.4   124.6   136.5   258.4   312.8   341.0   360.2   381.4   406.6   448.8   576.0  1532.8  3177.6  45567.1    45662
read      265.3   117.1    93.8   128.8   141.0   262.2   305.3   327.0   342.1   360.2   382.5   418.0   510.0  1105.7  3067.7  30897.6    30867
read      273.9   170.9    86.8   124.8   136.6   259.5   313.0   341.3   360.8   382.3   408.3   451.7   602.3  2269.4  6483.7  45500.4    45656
read      248.3   136.5    80.4   124.4   135.8   218.1   275.2   307.4   329.6   355.1   387.6   439.7   621.1  1666.7  3470.0 100760.8   100938
read      251.9   154.3    80.4   131.7   145.1   225.8   272.0   299.8   320.2   345.1   377.3   429.8   607.1  1706.2  5074.4 132284.6   132360
read      243.5   139.2    80.4   122.6   133.0   227.7   286.3   312.0   329.0   347.2   370.6   404.0   488.8   791.9  4051.0  67652.7    67591
read      267.4   145.6    86.8   128.3   140.5   261.7   307.0   330.2   345.9   365.3   389.3   426.9   532.5  1222.5  6249.0  33813.1    33910
read      250.5   162.1    80.4   123.0   133.8   221.3   282.2   312.6   333.3   356.8   386.3   433.3   595.9  2107.2  5331.1  85755.9    85729
read      253.7    95.9    86.8   141.2   158.3   250.2   277.9   293.6   305.7   319.0   338.7   368.6   450.2  1007.3  3715.7  12871.0    12884
read      271.8   159.9    86.8   125.5   137.1   260.0   313.3   341.1   360.2   381.2   406.1   446.9   561.8  1759.3  5727.7  45609.8    45621
read      269.9   151.1    86.8   125.9   137.7   261.2   309.8   334.5   351.2   370.0   394.1   430.7   562.8  1704.3  5225.7  36993.0    36938
read      275.4   172.1    86.8   123.4   134.9   256.0   314.3   346.8   369.3   394.0   423.8   467.2   625.2  2342.1  4914.7  56838.2    56902
read      244.8   125.2    80.4   124.3   135.5   215.0   271.7   303.6   325.4   350.3   381.8   432.9   629.6  1185.4  2799.0 102336.2   102243
read      254.7   103.0    86.8   135.5   152.3   252.4   281.4   296.7   309.2   322.3   341.7   372.2   455.5   992.4  3945.0  14088.6    14085
read      245.4   137.8    80.4   123.1   134.0   215.5   275.2   307.2   328.6   352.6   382.6   430.1   587.9  1695.9  3959.0  93984.0    94103
read      242.7   122.0    86.8   122.8   133.0   233.6   286.7   309.2   323.7   340.4   361.7   393.6   468.4   986.0  3594.6  58218.4    58175
read      255.3   133.5    80.4   140.5   155.4   235.5   275.9   299.8   317.5   339.4   367.5   411.6   534.4  1607.2  3830.3 151331.6   151312
read      238.0   148.5    74.4   122.2   132.5   213.8   273.9   303.2   322.0   342.9   368.1   403.5   495.0   896.1  7344.9  83428.4    83333
read      273.7   130.4    80.4   154.8   172.8   258.5   296.0   317.7   334.5   354.5   381.3   426.1   545.1  1719.7  3955.8 164846.7   165153
read      237.4   120.5    80.4   127.7   139.5   214.0   260.8   289.1   309.6   333.2   362.2   402.4   498.5  1242.1  3571.4 123986.7   123975
read      264.1   141.1    86.8   130.3   143.3   259.9   298.7   318.9   334.1   351.0   372.5   406.3   504.0  1543.4  4816.7  28493.4    28449
read      259.1   131.5    93.8   139.1   155.3   254.9   285.6   302.5   314.9   330.2   349.0   382.2   463.4  1122.4  6026.4  14944.6    14903
read      265.5   136.7    86.8   128.7   141.1   260.6   303.7   325.5   341.0   359.3   381.9   417.8   512.3  1327.0  6555.9  31091.6    31189
read      267.7   128.7    80.4   125.7   137.5   259.8   309.8   336.1   354.1   373.4   398.2   434.4   535.3  1316.1  3309.5  40674.4    40636
read      249.4   144.0    80.4   122.7   133.4   222.7   284.4   314.0   334.0   356.9   386.1   432.6   586.6  1683.6  3485.9  80637.2    80574
read      281.9   127.9    80.4   160.9   179.3   267.0   304.9   326.9   343.4   364.8   393.1   439.3   568.7  1351.8  3738.7 168790.4   168820
read      274.6   127.3    86.8   154.2   172.2   258.3   296.4   318.8   336.4   357.6   386.1   432.7   570.4  1488.4  3418.5 162704.6   162621
read      242.9   147.6    80.4   123.9   135.3   215.0   270.0   301.4   322.6   346.4   375.5   420.2   541.8  1650.8  5665.5 101615.3   101621
read      245.8   117.5    86.8   124.1   134.7   234.8   288.7   312.4   328.1   345.1   367.6   400.3   483.4  1111.6  3005.3  58655.3    58592
read      264.0   132.6    80.4   145.4   161.6   244.7   285.5   309.7   327.8   349.9   379.9   429.4   580.5  1436.6  4049.3 152915.3   153042
read      271.4   186.3    80.4   128.6   141.0   227.9   283.8   317.1   341.9   371.9   415.2   517.3  1017.1  2117.5  3757.5 112257.2   112238
read      304.4   173.9    80.4   161.0   180.5   276.7   320.5   347.5   369.6   397.7   438.9   526.2   803.8  1813.0  5372.7 160480.6   160265
read      249.0   118.3    80.4   124.0   134.5   236.7   290.9   315.2   331.9   350.3   373.6   412.0   521.9  1137.7  3170.0  57131.0    57109
read      248.6   136.6    80.4   124.1   135.2   220.6   279.9   311.3   332.6   356.7   387.2   435.5   597.0  1446.8  3550.3  88577.7    88551
read      241.7    90.4    80.4   138.4   154.2   233.7   260.9   275.8   288.9   304.2   324.6   360.5   456.6  1010.2  3079.1   8396.3     8385
read      272.6   166.6    86.8   127.7   140.2   260.7   310.6   336.0   353.3   372.7   398.6   441.4   608.5  1596.2  7746.0  34057.9    34088
read      273.5   221.3    80.4   128.9   141.4   226.6   281.2   313.3   336.6   364.8   402.9   498.9  1189.0  2714.3  5773.8 113598.6   113600
read      249.3   120.3    80.4   132.8   146.1   225.1   270.7   298.4   319.2   344.1   376.1   430.9   598.4  1041.8  3092.0 131821.6   131842
read      234.7   147.1    74.4   125.6   137.0   212.6   262.0   290.5   310.2   332.0   358.8   398.4   492.5   722.2  3105.1 111972.7   112066
read      240.0   114.3    74.4   123.1   133.8   223.4   278.5   303.2   319.3   338.8   363.6   401.1   498.0   779.8  3477.0  72590.7    72585
read      249.5   120.1    80.4   133.2   146.8   226.3   271.5   298.9   319.1   343.6   374.6   427.2   589.4  1061.2  3180.6 133627.7   133669
read      241.0   106.6    93.8   144.2   159.9   235.0   258.5   271.8   282.8   295.6   314.6   344.5   425.1   992.2  4368.4  11802.6    11820
read      243.6   104.4    86.8   144.2   160.5   240.5   264.5   277.2   288.1   299.9   316.8   344.4   415.5   956.9  3190.4  12610.3    12639
read      234.7   110.8    80.4   126.1   137.8   212.8   261.0   289.8   310.0   332.7   360.2   399.3   487.1   707.4  3441.9 118345.8   118548
read      290.6   135.5    80.4   161.8   180.5   270.4   310.5   334.6   353.1   376.2   410.2   472.6   691.9  1345.0  4454.9 165835.0   165754
read      238.8   114.7    80.4   122.4   133.1   216.8   275.2   303.3   321.2   341.7   367.0   403.8   506.2   873.8  3485.7  86838.6    86823
read      254.3   134.7    86.8   142.3   157.5   248.0   275.6   292.7   305.8   320.9   343.6   379.3   466.9   928.5  7396.0  16951.4    16898
read      249.4   136.1    80.4   129.4   141.7   221.8   271.5   301.1   322.3   346.7   378.8   431.6   639.9  1480.7  3845.7 122755.2   123124
read      237.9   121.2    80.4   122.2   132.7   222.5   280.0   304.6   320.1   337.9   359.5   391.5   463.5   634.8  3918.8  72357.2    72278
read      247.0    97.2    80.4   127.1   138.1   245.2   288.5   308.3   321.1   337.8   358.6   391.6   469.0   688.6  2184.6  47702.9    47757
read      248.4   122.3    80.4   124.2   135.2   234.7   287.3   310.6   326.4   344.5   369.2   409.8   553.0  1319.6  2930.0  60569.1    60510
read      249.1    86.3    74.4   134.8   148.1   251.7   279.9   294.7   306.4   319.0   337.7   366.8   432.7   571.5  3296.6  25278.7    25237
read      233.5   108.3    80.4   122.4   133.1   210.9   266.2   295.6   314.6   335.6   361.0   398.0   481.8   715.4  3400.9  97719.2    97783
read      235.5    99.0    80.4   127.2   138.7   213.9   262.1   291.0   311.3   334.1   361.9   401.4   493.5   718.8  1866.4 119023.1   118966
read      244.0    86.3    74.4   142.0   156.9   243.0   267.5   280.7   290.9   303.1   319.1   345.9   416.0   607.5  2950.4  16615.7    16631
read      244.0    81.7    93.8   146.6   163.7   241.1   264.2   276.1   286.8   297.5   315.1   342.3   407.4   952.0  2952.9  11710.7    11743
read      234.0   113.2    80.4   125.6   137.0   212.3   261.4   290.3   310.2   332.4   359.3   397.9   482.8   684.9  3086.4 114978.2   115026
read      238.5   121.4    80.4   128.5   140.4   217.0   264.2   292.1   312.1   335.0   363.3   403.8   503.5   741.8  3476.6 122263.2   122371
read      243.0   112.3    86.8   146.5   162.4   237.4   262.0   274.7   285.6   296.7   314.6   342.5   415.9  1000.7  6344.9   7206.2     7198
read      248.9    80.3    86.8   138.2   151.2   252.5   279.6   293.4   303.8   315.9   332.9   360.3   423.0   564.4  2798.7  25144.9    25022
read      255.9   112.1    80.4   143.5   159.2   239.0   278.2   301.4   318.6   340.1   368.5   414.6   542.8   935.5  3038.7 157414.3   157513
read      284.1   114.1    80.4   162.7   181.4   268.9   306.9   329.0   345.4   367.4   396.5   447.0   591.6  1190.3  3083.8 171875.7   171975
read      258.2   113.6    86.8   142.8   158.4   239.2   279.7   304.0   321.6   344.2   374.2   425.9   578.4   993.4  3358.3 154910.4   154918
read      238.4    86.9    80.4   132.5   145.7   220.7   262.6   287.8   306.6   328.5   356.3   397.6   490.0   676.5  1390.9  15461.1   139185

Total QPS = 93132.8 (93132808 / 1000.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 23003802835 bytes :   21.9 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.83%,16.16%,100.00%
