Random waveform, supplied seed
Total number of intervals = 112 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185)
Average QPS expected = 93505
Timestamp start: 1746902727914
Timestamp end: 1746903728216

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      243.5   106.5    86.8   124.8   135.6   226.5   281.9   309.1   327.0   346.4   371.3   409.8   500.5   733.6  2242.9  57028.4    57109
read      242.1   127.5    74.4   123.2   134.1   212.6   271.9   306.7   329.7   354.8   384.6   428.8   536.0   976.1  3893.3  88548.3    88551
read      238.3    97.5    86.8   139.9   155.4   226.4   253.8   270.8   284.2   300.4   323.0   366.8   471.3   937.9  3876.6   8429.2     8385
read      273.4   150.9    86.8   129.1   141.5   258.2   314.5   341.9   360.9   382.2   408.5   451.6   583.1  1807.1  4038.0  34079.3    34088
read      307.0   313.7    74.4   130.2   143.6   236.2   293.5   327.4   353.5   386.9   436.5   605.8  1640.7  3487.9  7410.2 113506.8   113600
read      272.8   161.5    74.4   134.4   148.7   234.3   289.0   324.0   351.7   386.0   432.4   515.1   776.4  1745.6  4112.2 131809.1   131842
read      246.4   132.9    80.4   126.5   138.5   216.0   269.6   304.0   328.5   356.3   390.7   443.2   584.2  1073.9  3290.3 112196.1   112066
read      242.8   117.2    80.4   123.1   134.1   219.4   277.8   308.4   328.5   350.9   379.4   426.4   530.7   743.9  2023.1  72525.0    72585
read      256.9   141.4    80.4   131.3   144.6   226.0   278.0   311.4   336.6   366.5   404.5   469.6   638.5   954.8  3400.4 133635.3   133669
read      238.0   123.4    86.8   146.9   162.5   226.9   251.3   266.8   278.1   293.2   314.7   351.5   446.6   941.0  6171.3  11784.0    11820
read      238.1    89.1    86.8   146.3   162.2   228.5   252.9   268.3   279.8   295.2   317.4   358.1   457.9   878.4  2025.8  12629.3    12639
read      242.5   120.1    80.4   126.5   138.5   214.8   266.6   299.6   323.2   350.1   383.3   432.4   550.3   803.4  2740.9 118359.0   118548
read      290.2   141.9    80.4   148.9   165.7   257.0   305.5   337.3   363.8   398.8   452.9   553.8   787.0  1142.8  2314.8 165940.1   165754
read      243.6   135.2    80.4   122.8   134.2   216.5   274.9   307.8   329.7   354.2   385.1   433.2   549.7   815.5  2212.5  86973.8    86823
read      241.5    95.5    80.4   143.0   158.7   232.3   259.2   274.3   287.1   302.1   324.5   365.8   464.8   892.9  3226.1  16835.6    16898
read      248.0   116.1    74.4   128.9   141.0   218.4   270.6   304.1   328.6   357.2   393.1   450.0   588.0   857.3  2599.8 122979.1   123124
read      249.7   158.2    80.4   123.3   134.3   221.2   280.2   311.0   331.5   355.0   385.7   437.6   616.6  1637.8  5155.3  72268.9    72278
read      282.0   231.0    80.4   128.8   141.0   243.7   298.1   330.6   357.8   396.0   451.4   540.8   862.7  2227.8  9343.3  47681.6    47757
read      245.9   124.1    80.4   125.0   136.1   227.9   282.3   309.0   326.9   346.9   373.2   418.1   521.1   829.7  4261.2  60564.9    60510
read      247.9    86.6    86.8   138.8   152.4   241.1   272.6   290.3   303.4   319.2   343.2   386.4   489.0   722.3  2009.8  25324.3    25237
read      257.4   150.3    86.8   126.1   137.8   221.2   281.3   317.3   342.8   372.5   412.8   480.6   685.1  1523.4  4116.1  97724.2    97783
read      262.3   159.9    80.4   130.2   142.8   226.1   283.1   318.9   345.3   376.9   420.5   493.2   701.4  1255.8  4631.0 118947.0   118966
read      252.1   162.3    86.8   145.8   161.6   239.0   268.6   286.6   300.2   318.5   345.2   398.2   505.2   905.9  4292.0  16633.3    16631
read      254.0   165.2    86.8   148.4   164.8   233.8   261.9   278.9   293.4   313.5   344.9   406.5   545.2  2276.9  7108.4  11776.4    11743
read      271.9   181.2    80.4   131.0   144.0   230.7   291.0   329.2   357.8   392.5   439.8   524.6   790.5  1536.9  4080.3 114814.6   115026
read      271.2   154.4    80.4   132.5   145.9   232.1   290.9   328.5   357.0   391.8   438.3   519.5   755.9  1316.4  3425.2 122281.8   122371
read      257.3   115.8    80.4   146.8   162.7   234.4   266.4   287.8   306.0   332.0   372.2   442.5   605.2  1137.3  3364.1   7165.6     7198
read      266.8   213.7    80.4   139.3   153.7   245.5   280.6   301.9   318.9   343.5   383.2   452.5   651.0  1645.5 12440.8  24957.2    25022
read      299.3   180.0    80.4   146.5   163.1   257.0   311.8   348.7   380.6   423.8   488.4   602.3   855.4  1298.7  3703.8 157379.1   157513
read      312.4   159.8    86.8   159.4   177.9   275.4   326.7   361.6   390.7   430.3   491.8   600.0   844.1  1268.0  3392.4 172208.9   171975
read      270.6   131.8    80.4   143.5   159.2   242.9   288.5   316.7   339.4   368.5   409.7   485.3   691.4  1084.2  2928.2 142027.0   154918
read      243.3   109.0    86.8   133.1   146.3   220.6   263.1   290.3   311.3   337.1   371.4   424.9   534.2   739.1  3414.6  13531.8   139185

Total QPS = 92986.8 (92986800 / 1000.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 22967738859 bytes :   21.9 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.83%,15.15%,100.00%
