Timestamp start: 1745956931747
Timestamp end: 1745958732070

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      235.1   161.3    68.9   109.0   121.1   208.1   255.6   283.8   305.5   332.1   366.9   422.8   611.4  2254.9  5256.2 106440.0   106356
read      386.3   204.3    74.4   185.0   212.1   351.6   427.4   470.7   504.0   544.1   596.6   681.0   864.8  1965.2  7228.5 178676.4   178750
read      260.8   199.3    68.9   112.2   126.4   227.3   281.1   314.2   339.8   371.7   415.7   490.7   700.9  3170.7  5266.4 105950.3   105831
read      225.7   156.3    63.8   105.8   116.8   197.3   244.6   272.3   293.2   319.7   355.0   409.3   587.5  2026.2  4368.0 110623.5   110667
read      191.7   133.6    74.4   121.3   135.7   180.8   199.6   211.0   218.6   229.6   244.3   271.1   378.3  1760.0  7012.9   8812.6     8803
read      258.5   212.3    68.9   101.5   112.7   226.4   283.9   321.4   346.4   374.4   409.0   464.4   812.1  2968.2  7109.7  45754.7    45662
read      228.7   137.8    68.9   102.8   116.3   214.4   256.4   279.2   295.2   315.7   340.8   379.1   503.5  1358.9  3478.5  30756.3    30867
read      247.2   157.5    63.8   100.1   111.1   222.9   279.0   314.1   338.8   365.6   397.7   447.1   612.4  2005.8  3589.4  45639.7    45656
read      224.3   154.3    68.9   103.9   114.3   193.6   242.9   271.7   293.1   320.1   357.0   417.9   648.9  1839.1  3651.2 100660.7   100938
read      224.8   140.9    63.8   109.6   121.4   200.3   244.4   271.0   291.4   316.5   349.7   402.9   543.0  1546.1  4294.0 132249.7   132360
read      219.2   105.1    68.9   103.4   113.3   204.3   254.8   278.6   295.1   316.3   342.8   385.3   494.0   781.9  2606.8  67602.6    67591
read      230.4   203.4    68.9   103.0   115.7   216.7   257.2   280.2   296.9   318.6   344.3   385.2   502.9  1551.5  4500.9  33939.9    33910
read      224.1   163.7    63.8   102.8   112.7   195.3   248.2   276.4   296.4   321.7   354.8   408.4   580.1  2274.2  4765.0  85665.3    85729
read      192.6    93.1    74.4   113.2   130.4   185.0   206.5   218.2   227.4   237.1   252.4   277.0   367.1  1156.5  3587.8  12871.4    12884
read      246.4   193.6    68.9    99.6   110.6   221.0   276.1   310.9   335.1   361.2   393.2   440.8   622.4  2234.1  5685.9  45694.5    45621
read      238.0   133.4    68.9   101.8   114.1   219.8   267.9   295.8   317.1   340.4   368.2   411.9   556.0  1612.7  3426.4  36984.3    36938
read      250.3   168.7    63.8    99.0   109.2   219.1   282.8   324.9   354.4   385.5   422.2   472.5   621.9  2150.1  3739.1  56996.1    56902
read      235.4   169.1    68.9   105.6   116.6   198.4   248.7   278.5   301.3   330.8   370.9   449.4   862.0  1828.9  4335.4 102230.2   102243
read      200.3   103.8    74.4   115.8   133.5   192.6   214.8   227.4   235.7   248.0   263.5   289.7   382.8  1296.4  3917.1  14049.3    14085
read      233.1   167.9    68.9   104.6   115.2   197.7   249.7   279.7   302.7   332.5   372.3   446.8   735.1  2078.8  4546.4  94207.9    94103
read      215.7   102.6    63.8   102.8   112.5   206.9   251.2   272.1   287.0   304.3   327.9   364.9   455.5   875.8  2769.8  58237.2    58175
read      258.5   166.8    68.9   121.2   137.4   230.4   279.2   309.7   333.3   363.0   402.7   470.7   649.4  1970.0  4731.9 151305.9   151312
read      219.7   153.7    68.9   103.5   113.4   196.3   247.7   274.5   293.7   317.2   346.3   393.4   508.1  1423.1  5229.7  83373.9    83333
read      346.6   188.8    68.9   165.4   191.2   318.2   386.2   426.3   455.0   488.0   528.9   588.7   727.9  1974.2  5986.7 165245.6   165153
read      222.1   141.2    63.8   107.4   118.8   196.4   240.2   266.9   286.8   311.7   345.0   398.7   559.3  1731.8  3379.3 123947.6   123975
read      222.2   113.6    68.9   103.9   117.5   210.3   248.0   269.1   284.4   302.6   327.6   364.7   474.2  1265.5  3135.4  28444.3    28449
read      195.7    84.3    68.9   110.1   126.9   188.1   213.1   226.7   235.8   248.7   264.9   291.0   371.0   967.7  2535.0  14917.6    14903
read      226.9   150.5    68.9   102.6   115.7   211.0   253.1   276.5   293.4   314.0   339.2   375.1   497.3  1731.0  6398.5  31225.1    31189
read      232.8   128.9    68.9    99.8   111.0   214.9   264.5   293.1   314.6   338.1   365.4   405.1   524.9  1477.0  2944.0  40568.7    40636
read      216.7   131.7    63.8   100.6   110.1   191.4   243.6   270.8   290.2   314.2   345.5   399.2   544.8  1451.6  3577.4  80651.5    80574
read      275.7   149.3    68.9   131.2   149.4   249.5   300.9   332.9   357.6   388.4   429.6   496.5   641.4  1563.0  4332.9 169080.0   168820
read      249.5   152.1    63.8   120.8   136.7   224.7   270.6   298.3   319.9   346.8   384.3   443.0   583.2  1828.3  5633.3 162675.2   162621
read      210.0   124.5    63.8   101.1   110.8   184.9   231.5   258.7   278.0   301.4   333.5   381.7   519.3  1374.0  3430.6 101619.4   101621
read      208.5   102.2    68.9   101.3   110.7   199.7   242.3   262.8   276.1   292.4   314.4   349.7   434.5   706.0  3031.7  58725.2    58592
read      235.3   153.2    63.8   114.4   128.5   209.6   252.7   278.9   298.8   324.0   358.6   414.0   580.8  1934.6  4653.5 152884.3   153042
read      211.5   121.9    63.8   103.0   113.2   186.5   231.1   257.8   277.1   300.7   332.9   381.9   530.4  1411.8  3267.8 112274.8   112238
read      247.0   140.5    63.8   121.0   136.7   223.3   267.7   294.7   315.9   342.0   377.2   434.3   579.9  1771.1  3587.1 160419.9   160265
read      209.5    93.6    68.9   101.8   111.4   202.1   243.6   263.6   276.7   292.6   314.1   348.7   440.5   738.1  2467.3  57108.7    57109
read      210.1   110.8    68.9   101.2   110.7   188.1   237.2   264.4   283.0   305.0   334.9   379.2   493.6   906.2  2549.7  88449.6    88551
read      176.0   122.6    74.4   116.9   128.3   167.5   183.6   193.1   199.8   208.8   219.7   240.5   315.9  1260.8  6226.6   8410.4     8385
read      223.6   112.2    68.9   101.2   113.7   209.2   252.0   276.7   294.2   314.6   340.0   375.6   474.1  1330.1  2537.0  34061.5    34088
read      237.7   230.2    63.8   104.0   114.8   193.7   241.0   269.3   290.2   316.6   352.4   417.0  1421.1  2736.2  4726.9 113713.1   113600
read      214.9   134.4    63.8   106.1   117.2   191.1   232.6   258.0   276.8   300.1   332.3   382.0   507.7  1712.2  4154.4 131869.2   131842
read      213.0   128.5    63.8   102.7   112.9   187.6   232.2   258.9   278.3   302.1   334.5   383.6   541.1  1581.6  3202.8 111944.5   112066
read      212.2   103.9    63.8   101.7   111.3   195.7   245.2   269.2   285.6   305.0   331.4   370.9   473.3   805.7  2477.8  72443.2    72585
read      220.4   145.9    63.8   107.3   118.8   194.6   236.7   263.2   282.6   306.8   339.6   392.5   551.1  1986.6  4088.2 133555.4   133669
read      185.1    75.1    68.9   115.5   130.3   179.9   198.5   209.4   216.9   226.9   238.9   260.8   319.8   835.3  2601.1  11828.0    11820
read      187.3    76.8    63.8   116.1   131.1   183.4   202.3   213.4   221.0   230.6   243.5   264.9   315.2   432.2  3182.8  12618.1    12639
read      304.3   233.1    68.9   112.8   127.0   219.4   297.6   379.3   438.5   504.2   593.9   748.1  1189.7  1738.5  3136.4 118407.9   118548
read      528.4   610.5    68.9   146.5   169.1   273.4   327.9   401.8   750.9  1306.5  1464.3  1654.2  2899.7  4070.8  7981.7 165659.1   165754
read      487.8   607.4    68.9   131.7   151.5   256.2   312.5   374.8   560.0  1069.9  1397.7  1620.9  2859.7  7001.9  8093.3  86803.7    86823
read      197.0   123.0    68.9   110.6   125.9   190.3   213.1   225.7   234.3   246.2   261.1   286.0   368.6  1247.0  5849.6  16899.9    16898
read      467.8   521.4    68.9   134.0   153.4   259.4   330.6   448.3   653.8   928.1  1251.2  1492.3  2488.2  3779.4  7954.4 123037.3   123124
read      226.6   110.2    63.8    99.5   110.1   208.7   261.8   292.3   315.0   341.0   371.2   416.3   503.9   692.9  1582.0  72365.7    72278
read      218.1    89.5    63.8   101.2   112.6   209.9   251.9   274.2   290.4   309.7   334.8   369.5   436.3   562.4  1827.2  47784.7    47757
read      223.4   100.5    63.8    99.6   110.4   211.3   259.0   285.5   304.6   327.7   356.4   396.0   472.8   617.4  1726.4  60460.3    60510
read      206.6    74.8    68.9   107.5   121.7   203.8   231.8   247.0   257.8   270.7   288.0   316.0   376.3   522.7  2296.7  25246.5    25237
read      236.2   129.9    63.8   101.3   111.9   202.0   265.9   307.7   338.9   372.2   411.5   467.3   588.9   811.0  2571.5  97724.0    97783
read      343.1   307.2    63.8   117.3   132.6   228.9   309.7   403.8   481.0   575.2   706.8   970.7  1483.9  2400.5  7076.1 119178.2   118966
read      197.9    64.1    68.9   113.6   130.7   196.0   218.1   230.2   238.5   249.5   263.5   285.4   337.7   438.4   801.1  16645.9    16631
read      187.2    61.8    68.9   118.5   133.0   183.6   202.2   213.2   220.6   230.2   242.5   262.8   313.1   456.8  2168.9  11756.5    11743
read      278.7   186.3    63.8   109.7   122.1   214.0   288.2   356.4   405.7   458.2   523.7   631.9   935.3  1426.8  2017.1 115042.0   115026
read      424.2   464.5    68.9   126.5   144.0   245.7   320.3   437.8   588.4   790.6  1062.1  1365.3  2037.1  3465.1  7919.3 122422.6   122371
read      180.3    63.9    74.4   122.7   134.2   176.0   192.3   201.2   208.6   216.6   228.3   246.3   292.5   466.5  3280.8   7247.7     7198
read      206.5    71.0    63.8   107.7   122.1   204.7   232.2   247.2   257.6   270.2   286.8   313.3   372.6   487.3  1336.9  24961.6    25022
read      528.2   613.3    74.4   146.2   168.7   272.9   325.4   397.8   741.2  1307.7  1465.3  1661.2  2875.6  4281.5  8005.8 157586.7   157513
read      537.9   652.6    68.9   146.9   169.0   273.9   326.5   392.0   650.3  1313.7  1500.6  1729.8  3268.1  4668.9  8034.1 172090.8   171975
read      537.1   668.5    74.4   146.7   169.2   271.3   321.3   380.7   593.8  1301.7  1504.5  1756.4  3374.1  4876.0  8050.9 155112.2   154918
read      536.9   668.2    68.9   146.2   168.5   270.7   320.6   380.4   606.3  1307.6  1507.2  1750.1  3343.0  4906.2  8077.2 139167.0   139185
read      537.2   669.7    68.9   146.1   168.3   270.9   321.7   383.7   607.3  1296.1  1505.1  1761.0  3363.7  4923.7  8057.7 152798.7   152724
read      582.7   843.6    74.4   148.1   171.3   274.4   332.6   422.9   748.9  1326.1  1522.4  1803.7  3699.6  8010.5 10149.1  20873.1    20845
read      525.7   661.6    74.4   144.5   166.1   264.6   314.9   371.2   573.3  1279.8  1482.5  1734.3  3283.4  4953.5  8092.9 140314.8   140348
read      524.1   665.7    68.9   144.2   164.5   262.8   315.3   374.5   600.9  1256.2  1471.2  1720.4  3288.9  7080.0  8107.6  88549.1    88725
read      482.2   598.8    68.9   136.9   155.1   256.0   313.6   385.8   556.0   921.0  1366.8  1623.3  2955.1  4862.0  8059.1 134064.6   134088
read      330.2   396.6    63.8   111.5   124.5   208.5   273.4   342.0   405.9   495.0   646.7   966.1  1980.9  3615.5  8049.7  66304.7    66126
read      230.0   114.1    63.8    99.8   110.3   205.5   263.4   297.6   323.6   353.5   388.2   436.8   544.4   734.1  1561.5  78087.1    78214
read      220.2    95.7    63.8    99.9   110.8   210.0   255.1   279.6   296.6   317.6   344.8   382.5   458.5   582.6  1685.1  55140.0    55191
read      219.4    96.9    63.8    99.9   110.9   209.8   254.1   278.3   295.1   315.3   341.5   377.2   450.1   581.6  2563.6  54034.4    54081
read      260.2   156.4    63.8   106.5   118.5   208.4   278.6   336.9   378.8   423.2   475.4   556.5   763.3  1173.1  1621.0 112490.1   112478
read      529.9   625.8    68.9   146.8   169.3   272.0   324.4   397.4   687.4  1302.0  1474.0  1685.8  3063.5  4233.7  8008.4 179822.5   179666
read      537.1   676.8    68.9   145.6   168.2   270.3   320.8   384.3   619.5  1306.2  1500.5  1740.7  3317.1  6292.4  8134.7 100657.1   100584
read      485.8   626.9    68.9   131.9   150.2   253.7   304.6   353.8   471.3   987.2  1419.6  1681.1  3121.4  4948.5  8062.4 127969.4   127920
read      251.4   514.5    68.9   111.1   122.8   172.9   194.4   208.3   219.7   237.2   273.9   514.8  1671.2  7894.7  9377.5   6649.2     6594
read      201.5    70.9    63.8   105.9   119.4   199.5   227.1   241.4   251.6   264.2   279.5   304.7   362.9   462.4  1960.4  25012.8    25020
read      511.1   604.4    68.9   140.9   162.6   266.2   318.3   384.3   639.0  1270.0  1442.3  1634.8  2851.5  4546.7  8043.3 129722.9   129587
read      187.7   108.2    63.8   116.5   130.1   179.0   197.2   207.6   215.2   225.1   237.2   260.5   376.9  1415.9  3423.8  10258.8    10277
read      527.2   619.2    63.8   146.7   169.4   272.0   323.9   395.3   700.0  1295.1  1464.6  1672.1  2958.8  4319.0  7998.9 148332.6   148458
read      306.2   369.1    63.8   104.5   118.0   219.8   270.5   304.2   333.3   372.5   449.5   937.3  1730.5  3608.1  7993.5  66014.0    66114
read      217.1    91.1    63.8   100.3   111.3   208.9   251.4   273.9   290.1   308.7   333.1   369.1   437.0   563.9  1510.2  49343.7    49261
read      523.8   618.9    68.9   145.6   167.8   269.6   320.2   388.9   702.4  1299.4  1459.3  1655.8  2924.5  4539.4  8046.1 133055.3   133049
read      337.6   369.3    63.8   110.7   125.1   225.5   288.9   344.3   396.5   467.1   611.7  1156.7  1735.3  3373.6  7633.8 106654.0   106628
read      197.1    74.8    68.9   105.9   119.1   195.2   221.1   234.2   244.4   255.3   270.6   293.8   351.8   467.6  1453.7  23524.0    23498
read      240.0   128.2    63.8   102.6   113.5   202.2   267.6   313.4   347.6   383.2   424.6   483.9   608.6   818.6  1511.5 103841.8   103564
read      523.5   619.6    68.9   144.5   166.4   269.3   319.3   385.1   673.9  1303.3  1465.9  1667.4  2956.7  4386.6  8046.2 161848.4   161774
read      288.6   387.9    63.8   106.7   120.0   208.4   250.6   275.3   295.6   324.1   387.2   805.4  1678.3  6006.0  8091.8  39108.5    39037
read      526.9   622.4    68.9   145.7   167.9   271.4   321.2   388.1   692.7  1308.9  1468.5  1670.6  2951.8  4265.2  8051.7 163676.1   163622
read      536.2   660.3    68.9   145.6   167.5   271.5   320.7   378.9   623.3  1322.2  1500.0  1724.9  3290.7  4732.5  8090.1 132603.3   132405
read      539.6   671.5    68.9   146.0   168.2   271.7   321.6   381.2   611.3  1326.1  1513.1  1754.8  3286.7  4883.0  8072.5 131375.7   131596
read      535.9   656.9    68.9   145.7   167.8   271.0   320.6   380.1   614.4  1322.5  1511.0  1741.8  3272.7  4641.3  8040.3 174491.1   174543
read      538.7   676.7    68.9   145.5   167.7   271.0   321.2   384.8   631.5  1309.6  1498.0  1737.7  3317.8  7113.5  8423.6  90446.9    90567
read      439.7   585.1    68.9   124.0   139.8   233.8   286.7   333.4   418.6   717.5  1297.7  1595.1  2908.0  5047.7  8083.8 116499.0   116582
read      288.7   517.2    68.9   103.5   113.6   178.5   213.4   236.9   262.5   308.0   455.0   880.6  2121.7  7803.0  8124.0  13903.8    13888
read      370.7   366.4    63.8   119.0   135.0   235.7   315.5   410.1   496.9   615.8   797.1  1165.6  1696.6  3089.1  7360.3 119092.3   119224
read      567.0   660.4    74.4   151.9   174.7   290.2   355.9   449.0   868.1  1373.7  1540.7  1740.8  3271.9  4581.1  8038.7 156657.0   156471
read      594.5   710.0    74.4   156.3   179.0   300.1   371.3   465.2   873.3  1416.5  1598.6  1844.0  3552.0  5104.5  8066.6 164030.4   164013
read      607.6   796.0    74.4   153.7   175.7   294.3   370.9   472.7   880.7  1408.6  1607.8  1875.3  3691.5  7880.3  9494.5  41973.0    41909
read      605.3   726.2    74.4   157.5   180.4   304.7   378.7   478.7   931.3  1431.2  1613.4  1858.7  3585.2  6709.9  8093.8 128401.5   128280
read      541.0   688.3    68.9   145.5   165.0   275.5   347.1   431.4   627.2  1208.3  1496.2  1760.3  3476.3  7337.2  8201.5 106936.8   107066
read      321.9   414.2    63.8   110.3   123.4   217.2   275.1   316.9   355.5   414.6   545.1   933.0  1940.4  4981.2  8099.8  46272.9    46119
read      200.0   423.2    74.4   122.6   138.1   189.1   208.8   219.4   228.1   237.2   250.9   272.4   329.5   617.0 29937.0  10239.4    10227
read      193.1    57.0    68.9   121.6   137.7   189.2   208.8   219.6   228.2   237.2   251.2   272.1   321.2   428.1  2012.3  10813.9    10870
read      583.1   674.3    74.4   155.1   177.3   299.5   373.8   481.7   953.7  1395.7  1564.1  1775.6  3305.0  4970.3  8083.6 146527.4   146664
read      286.1   446.5    68.9   112.5   126.8   206.7   240.6   261.8   278.4   303.1   359.2   690.9  1705.0  7651.3  8154.2  19884.3    19865
read      574.4   677.7    68.9   153.2   176.0   293.8   367.3   464.8   859.4  1372.6  1546.4  1761.9  3319.4  6093.0  8093.0 113507.2   113409
read      243.4   138.7    63.8   103.1   114.2   218.3   274.9   309.1   334.7   365.1   400.5   456.6   616.4  1360.1  3011.9  70558.4    70623
read      232.8   105.7    63.8   103.6   115.2   221.4   268.9   295.3   314.3   337.8   366.9   406.8   490.4   637.1  2258.7  52657.5    52633
read      326.8   272.2    68.9   115.5   130.6   235.3   317.9   395.6   455.3   525.7   628.5   830.3  1373.2  2138.3  6990.9 104611.1   104630
read      226.2    94.9    68.9   105.1   117.1   218.6   260.4   282.9   298.6   317.0   342.1   380.5   454.9   582.1  2150.8  42602.3    42594
read      272.2   177.4    63.8   108.5   121.0   222.2   293.6   347.3   387.7   432.0   487.0   577.6   848.5  1337.0  2920.7  95223.8    95196
read      232.4   111.2    63.8   103.5   115.1   221.1   268.3   294.6   313.5   336.4   365.3   404.1   488.1   634.3  2708.1  52226.1    52243
read      224.5    94.7    63.8   106.1   118.5   218.6   257.7   278.3   293.1   310.5   333.3   370.0   439.6   559.0  1936.3  36998.3    37031
read      228.5   114.8    68.9   106.3   118.7   221.2   262.7   284.8   300.2   318.0   342.7   381.0   457.4   569.4  1988.6  39918.5    39878
read      518.5   588.2    68.9   138.1   159.4   283.8   374.6   505.3   731.0  1062.6  1373.6  1643.0  2833.9  4374.9  8039.8 110675.9   110750
read      190.1   145.2    68.9   123.5   137.5   183.1   200.9   211.5   218.4   228.6   241.0   261.8   317.2   909.7  9785.3   8231.6     8231
read      229.9   129.5    63.8   101.5   112.3   215.5   265.6   293.4   313.2   336.9   367.2   409.9   502.3   691.2  2722.4  63607.0    63638
read      255.2   152.3    68.9   105.5   117.3   217.9   285.0   328.9   362.5   399.2   444.2   510.3   680.2  1106.1  3092.4  90256.6    90167
read      230.5   101.5    68.9   103.7   115.5   220.0   265.7   290.9   308.9   330.0   358.3   398.6   485.1   642.1  2626.6  50629.1    50555
read      206.1    61.6    68.9   116.6   135.2   203.1   226.9   239.6   249.6   261.4   275.1   300.1   363.1   475.3  1746.8  15988.1    15997
read      227.3    94.6    68.9   105.4   117.7   219.5   261.5   284.0   299.9   318.1   343.0   382.1   459.6   631.7  1972.6  42978.1    43089
read      197.5    71.6    68.9   120.3   137.8   193.1   213.8   225.5   233.6   244.8   258.7   281.7   338.4   482.9  2559.0  12216.0    12188
read      247.6   127.1    63.8   104.8   116.5   221.5   282.4   319.0   346.8   379.4   417.8   471.7   600.8   861.8  2019.0  76532.9    76615
read      582.2   682.2    68.9   156.2   179.5   297.3   367.4   466.5   914.9  1389.7  1558.4  1782.5  3380.0  5315.9  8093.4 143278.2   143480
read      345.5   456.3    63.8   108.4   123.6   224.8   274.8   309.9   341.3   395.6   596.6  1314.4  2069.7  4384.9  8278.3  63717.9    63793
read      221.3   104.0    63.8    98.6   109.0   206.6   257.8   285.9   305.6   327.9   357.0   397.9   475.1   617.2  1685.6  71976.3    71996
read      211.8    81.5    68.9   101.9   112.9   207.0   245.2   265.0   278.2   293.7   313.4   344.1   411.8   522.8  1522.4  41789.0    41778
read      196.4    78.1    63.8   106.6   120.0   194.2   219.0   232.0   241.6   252.6   267.6   290.2   343.2   467.3  3775.7  21887.3    21860
read      213.6    89.3    63.8   101.2   112.1   207.4   247.2   268.3   282.9   299.0   318.9   352.4   420.2   555.0  2154.4  45570.9    45582
