Timestamp start: 1746886609705
Timestamp end: 1746887810025

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      240.0   115.4    80.4   122.6   133.3   222.5   277.1   303.8   320.7   340.0   363.5   397.4   485.4  1293.3  3094.8  64713.9    64802
read      240.5   108.9    80.4   123.8   134.6   229.1   279.3   303.1   318.5   336.4   358.5   392.2   468.0   744.7  3090.8  55902.9    55719
read      301.2   142.8    80.4   166.1   188.1   286.4   326.5   349.9   367.9   390.0   419.6   467.6   606.4  1709.5  4989.9 174032.5   174179
read      237.4   125.0    80.4   124.2   135.9   211.5   261.0   291.7   313.4   338.0   367.7   410.7   525.2  1202.4  3447.0 106367.6   106356
read      306.0   137.5    86.8   175.3   197.3   292.0   330.0   351.9   368.7   389.9   418.1   464.9   594.0  1780.1  4469.2 178611.8   178750
read      244.8   132.0    80.4   125.8   137.9   217.3   268.4   298.8   320.4   345.2   376.1   425.4   592.0  1585.9  3423.1 106036.6   105831
read      263.6   220.5    80.4   127.0   139.4   221.4   272.9   304.6   327.5   355.0   391.2   459.2  1026.0  2787.3  7006.8 110824.8   110667
read      238.6   125.8    80.4   143.8   159.7   228.3   254.1   270.2   282.4   296.7   317.9   353.2   451.6  1057.2  7158.0   8791.0     8803
read      273.4   147.3    86.8   125.4   137.7   257.3   316.2   345.8   365.9   388.2   415.1   457.3   596.3  1573.0  3985.9  45696.4    45662
read      262.0   103.1    80.4   129.1   142.0   255.1   302.8   325.7   341.0   359.1   380.8   415.0   503.7   996.8  1938.9  30984.1    30867
read      274.7   159.9    86.8   125.9   138.2   257.4   316.5   345.8   366.0   388.3   415.4   457.5   608.7  1814.9  5381.0  45527.0    45656
read      255.1   163.2    80.4   125.4   137.6   219.6   275.2   308.6   332.3   360.2   396.9   467.6   735.3  1782.0  4940.2 101094.4   100938
read      239.9   111.7    80.4   130.1   143.1   218.3   261.8   288.7   308.7   332.4   362.5   405.6   507.9  1045.9  2928.7 132342.9   132360
read      240.3   140.8    86.8   122.6   133.2   221.2   276.2   303.4   320.5   339.9   363.7   398.4   493.2  1263.5  5575.2  67537.6    67591
read      262.0   114.9    86.8   128.6   141.2   252.7   300.4   324.2   340.7   360.1   384.1   421.7   521.5  1298.5  2335.8  33969.5    33910
read      250.3   143.4    80.4   123.4   134.7   220.1   279.7   312.0   334.2   359.9   392.8   446.8   605.1  1748.7  3754.4  85858.8    85729
read      247.4    92.0    86.8   142.5   159.9   239.4   269.4   286.5   298.4   314.1   334.9   368.3   454.2  1003.6  2258.7  12908.5    12884
read      277.8   155.1    86.8   126.4   138.5   259.9   319.6   349.3   369.6   392.3   420.6   464.9   662.3  1910.1  3991.8  45477.4    45621
read      270.5   145.5    86.8   127.9   140.1   257.9   311.4   337.2   354.9   374.1   398.8   435.4   560.7  1805.0  4160.8  37140.4    36938
read      275.1   149.8    80.4   124.4   136.3   255.0   319.0   352.8   375.3   399.7   429.3   471.6   596.2  1649.3  4104.5  56742.8    56902
read      246.4   129.5    80.4   124.9   136.7   215.9   269.7   301.9   324.4   350.3   383.6   437.2   653.8  1322.1  2816.3 102380.1   102243
read      251.9   128.9    86.8   142.2   159.3   241.5   272.0   289.8   302.5   317.3   338.5   372.3   478.7  1334.9  4372.9  14124.8    14085
read      247.2   129.4    80.4   124.2   135.6   216.7   274.3   307.5   330.2   356.3   389.5   444.2   617.8  1264.1  2859.5  94033.0    94103
read      239.3   103.9    86.8   123.7   134.4   226.5   278.9   303.2   318.5   336.3   357.8   390.1   464.0   904.3  3189.3  58136.0    58175
read      258.3   126.6    80.4   141.2   156.9   239.3   280.7   304.9   322.5   344.7   373.7   421.7   544.8  1358.3  4337.9 151368.9   151312
read      240.9   140.1    80.4   122.8   133.7   214.9   272.1   303.0   322.9   344.8   371.5   412.0   518.6  1589.9  5450.0  83428.1    83333
read      283.2   140.7    74.4   154.7   173.9   265.9   306.7   330.6   348.1   370.9   401.3   455.2   613.6  1412.2  4388.4 164916.6   165153
read      241.8   121.2    80.4   128.8   141.3   217.8   264.5   292.8   313.8   338.4   369.2   415.1   531.3  1165.9  2957.9 124125.1   123975
read      259.9   116.4    93.8   130.8   144.1   251.9   294.9   316.9   332.5   349.7   371.9   405.3   499.7  1341.2  3627.5  28345.6    28449
read      252.2    95.7    93.8   139.9   156.8   244.2   277.4   295.7   309.3   324.3   344.7   379.0   470.1   869.6  2775.7  14973.6    14903
read      266.4   132.5    86.8   129.5   142.6   257.9   305.4   328.6   344.2   363.0   385.9   422.4   532.4  1398.4  4397.2  31257.9    31189
read      273.0   146.2    80.4   126.6   139.2   260.1   314.8   342.0   360.6   381.1   405.6   447.4   587.7  1721.4  4032.3  40654.1    40636
read      251.7   146.8    80.4   123.8   135.0   222.8   284.1   315.4   336.7   361.2   392.1   443.0   589.3  1808.6  3635.5  80420.5    80574
read      292.1   145.4    80.4   160.9   180.9   276.3   316.9   340.6   358.9   380.7   410.3   461.2   599.4  1449.9  4509.1 168760.5   168820
read      275.2   141.8    80.4   150.7   168.5   257.8   297.9   321.2   339.7   362.1   391.9   440.3   580.7  1397.3  5229.4 162555.0   162621
read      237.6   117.3    80.4   123.6   135.0   211.2   264.4   295.7   316.9   340.8   369.3   411.6   524.2  1140.0  2729.8 101523.8   101621
read      244.7   143.3    80.4   124.1   135.1   229.2   282.7   307.1   322.9   341.3   364.8   400.5   502.4  1193.7  5665.4  58578.4    58592
read      275.7   147.2    80.4   146.5   163.4   253.0   296.3   322.0   342.3   367.3   400.6   460.7   666.0  1723.8  3664.0 152953.2   153042
read      245.1   147.7    80.4   126.6   138.9   217.6   268.4   298.4   319.7   344.9   376.3   426.3   588.3  1261.9  4758.5 112346.0   112238
read      285.8   146.1    80.4   153.2   171.9   264.4   307.1   332.6   351.9   376.0   410.4   469.7   674.2  1772.0  3985.2 160214.4   160265
read      246.9   130.0    80.4   124.6   135.9   231.0   283.3   307.7   323.7   342.4   367.0   406.0   533.9  1266.3  4013.3  56974.4    57109
read      242.5   157.0    80.4   123.6   134.9   216.1   272.7   303.4   323.8   346.7   374.2   417.6   530.3  1150.0  7149.1  88770.5    88551
read      242.9   111.7    86.8   140.6   157.5   231.7   260.4   276.6   290.1   306.2   328.0   368.0   470.5  1100.3  4000.5   8384.5     8385
read      272.0   181.0    80.4   129.1   142.0   261.7   311.3   335.9   352.9   372.0   397.0   435.4   561.6  1424.2 10201.2  34090.9    34088
read      278.1   234.4    80.4   129.2   142.0   227.5   280.8   312.7   336.2   365.0   403.4   501.4  1382.9  2718.9  5430.8 113860.6   113600
read      246.6   132.2    80.4   131.5   144.9   223.5   268.3   295.2   315.3   339.6   370.3   417.9   540.8  1419.0  4509.4 131814.4   131842
read      240.8   117.1    80.4   126.4   138.4   215.3   264.9   294.4   315.8   340.4   370.7   417.0   545.2  1209.3  2829.3 111858.6   112066
read      243.9   130.3    80.4   123.2   134.2   222.0   279.0   307.1   325.5   345.9   372.3   414.8   533.1  1135.2  4190.0  72502.4    72585
read      256.7   146.2    80.4   133.8   148.2   230.0   275.7   304.0   324.6   350.1   384.3   439.9   639.6  1706.1  4106.2 133709.0   133669
read      241.1   115.6    93.8   141.1   157.6   230.9   260.6   277.3   290.0   304.9   324.3   359.2   442.5  1063.8  4282.9  11824.5    11820
read      245.3    84.6    93.8   141.1   157.9   236.2   267.6   285.1   297.3   313.4   334.4   368.4   462.9   968.3  2162.7  12673.2    12639
read      297.6   270.4    86.8   132.3   146.5   236.4   289.9   321.6   346.1   377.7   427.6   606.0  1497.3  2971.1  7428.9 118367.2   118548
read      295.0   155.5    86.8   159.0   178.3   274.2   316.6   341.7   361.4   385.5   419.4   479.4   689.8  1869.7  3964.4 165676.4   165754
read      234.0   106.6    80.4   122.2   133.1   212.1   266.9   296.0   314.6   335.1   360.0   397.4   489.5   757.8  2709.0  86833.1    86823
read      231.1   104.7    93.8   138.2   151.9   223.5   247.8   262.1   272.3   286.4   305.5   339.6   442.3  1020.9  4564.8  16905.0    16898
read      258.7   174.1    80.4   131.9   145.3   228.6   278.9   309.4   331.7   358.7   394.6   460.3   678.4  1275.0  8181.4 123100.9   123124
read      241.5   132.3    80.4   123.1   134.0   219.8   275.3   301.3   318.0   337.7   362.8   402.9   541.6  1382.0  4210.0  72378.6    72278
read      245.7   115.7    86.8   126.9   138.2   234.9   278.4   298.9   314.1   332.4   357.3   401.2   543.5  1024.4  2739.3  47620.6    47757
read      269.9   194.5    86.8   125.5   137.1   235.0   289.0   314.7   333.8   357.9   394.6   489.7  1066.3  2305.4  3743.3  60541.9    60510
read      307.7   248.1    86.8   135.9   150.3   254.6   304.4   338.9   369.9   414.2   485.3   646.6  1287.1  2589.6  5473.2  25160.5    25237
read      283.5   193.5    80.4   129.9   143.0   237.3   297.5   332.4   359.1   393.5   448.7   573.9  1001.9  2140.6  4218.3  97931.5    97783
read      278.7   182.9    74.4   133.5   147.7   237.6   292.4   325.2   350.4   382.6   430.0   536.9   925.0  2025.5  4256.4 119159.0   118966
read      251.0   207.5    86.8   139.9   154.7   236.3   264.9   281.3   294.2   311.4   335.3   381.2   535.9  1474.0  9383.3  16687.9    16631
read      233.4    91.7    86.8   141.1   157.0   226.9   249.8   264.0   274.1   288.9   308.1   340.0   423.1   896.9  3860.5  11749.6    11743
read      246.3   125.4    80.4   128.4   140.5   219.1   269.8   300.2   322.0   346.9   379.2   431.2   602.4  1087.3  3248.1 114859.8   115026
read      262.0   148.3    80.4   132.5   146.1   230.5   281.8   312.7   335.8   363.7   400.7   471.0   731.3  1495.4  4044.6 122370.1   122371
read      249.7   293.2    93.8   140.6   156.4   229.8   257.7   274.4   288.7   306.2   331.3   378.2   537.4  1748.9 16666.3   7228.4     7198
read      245.7   243.0    80.4   135.4   148.4   238.0   267.9   284.2   295.6   310.8   330.7   366.0   468.6   871.8 17220.2  25100.9    25022
read      283.7   123.9    80.4   152.2   170.0   262.2   306.5   333.4   354.1   380.1   416.8   480.2   673.7  1083.6  2714.7 157649.8   157513
read      326.0   140.0    86.8   177.0   199.8   302.4   347.7   376.3   398.9   428.2   469.1   547.6   780.9  1309.3  2963.2 171667.6   171975
read      298.3   144.1    80.4   153.8   172.5   270.3   318.3   347.9   371.6   401.8   446.7   532.4   784.7  1355.4  3038.5 155166.4   154918
read      277.2   158.3    80.4   139.6   154.7   243.6   292.5   322.3   345.8   375.1   419.1   507.7   841.1  1669.1  4117.3 139213.1   139185
read      272.4   123.8    80.4   146.1   162.6   250.2   294.1   320.4   341.2   366.9   401.3   463.1   653.7  1084.8  3125.5 152784.9   152724
read      232.7   101.1    86.8   136.0   149.2   228.5   253.6   268.0   278.1   291.7   310.0   340.0   418.2   615.1  4984.6  20827.9    20845
read      247.2   104.3    80.4   135.8   149.7   227.6   270.6   296.6   316.2   339.7   369.4   415.5   522.6   789.4  2891.2 140348.8   140348
read      236.0   143.2    74.4   123.3   134.3   212.5   267.5   297.7   316.9   337.6   362.6   399.0   492.0   784.0  5029.0  88488.0    88725
read      259.6   127.1    80.4   136.2   150.4   233.9   281.2   310.2   332.2   359.1   394.8   456.9   639.4  1005.9  3375.8 134308.4   134088
read      240.4   107.1    80.4   123.7   134.6   224.2   277.3   302.2   318.4   337.4   361.5   399.4   511.1   857.7  2446.3  66006.4    66126
read      239.9   116.9    80.4   123.2   134.1   217.7   273.8   302.0   319.7   340.0   365.4   403.9   531.5  1099.1  3148.3  78126.9    78214
read      234.1   134.1    86.8   123.7   134.2   225.1   271.1   292.5   306.9   321.9   341.9   371.5   437.4   573.4  4691.4  55205.0    55191
read      234.0   101.8    86.8   124.0   134.6   226.3   271.8   292.8   306.8   321.6   341.3   370.8   435.9   583.2  2499.4  54176.4    54081
read      233.5   126.7    80.4   125.2   136.8   210.2   258.2   288.3   309.4   332.9   361.0   400.2   489.2   701.6  3298.9 112582.6   112478
read      309.1   141.7    80.4   175.8   197.8   293.8   334.5   358.8   376.5   399.5   431.0   484.2   622.0  1172.9  4510.5 179417.0   179666
read      234.9   160.0    74.4   123.4   134.6   210.4   261.5   292.1   312.8   335.5   362.5   401.5   496.5   785.4  7188.2 100455.1   100584
read      237.5   105.4    80.4   129.2   141.6   216.1   261.1   288.9   309.4   333.2   362.7   404.0   499.5   711.7  2915.3 127996.0   127920
read      226.2   106.6    93.8   137.1   151.6   216.5   240.3   255.0   267.0   281.0   300.2   336.0   423.7  1076.4  4969.5   6574.6     6594
read      231.8   114.2    86.8   133.8   146.6   229.3   255.6   270.2   280.7   293.3   310.9   338.9   402.1   562.9  3117.9  24943.0    25020
read      238.1   111.0    80.4   129.5   142.0   216.5   260.8   288.3   308.8   332.8   362.6   404.5   504.3   769.1  3751.8 129452.6   129587
read      229.2    89.5    86.8   140.3   156.0   221.9   245.3   259.2   269.8   283.4   302.2   335.1   414.3  1027.7  4121.3  10296.5    10277
read      257.5   120.5    74.4   140.0   154.9   236.6   279.8   305.8   325.0   349.0   381.7   433.9   579.5   911.3  3308.6 148293.8   148458
read      233.2   116.9    80.4   122.3   132.7   218.4   271.3   295.9   311.5   328.7   348.8   380.9   451.4   609.0  4517.3  66221.4    66114
read      236.5   178.7    86.8   125.8   136.7   230.1   272.2   291.9   305.3   319.5   338.8   367.8   434.7   615.3  5378.1  49198.0    49261
read      245.2   107.5    80.4   132.1   145.4   223.5   268.4   295.6   316.1   340.6   371.3   420.4   542.4   834.8  2364.2 132895.0   133049
read      234.7   117.8    80.4   124.4   135.8   211.0   261.2   291.7   312.6   335.9   363.9   403.4   502.1   756.9  2394.6 106633.2   106628
read      232.4   122.7    86.8   135.1   148.1   228.5   254.2   268.7   279.0   291.9   309.3   337.5   403.1   596.2  7365.2  23548.4    23498
read      230.6    98.0    80.4   123.1   134.2   208.0   258.1   288.7   309.6   332.3   358.9   396.2   473.9   625.3  2346.9 103296.0   103564
read      278.5   117.4    80.4   152.2   170.0   260.1   302.1   327.5   346.5   371.0   403.4   460.5   615.3  1058.0  2650.0 161772.5   161774
read      235.4    95.5    86.8   128.5   139.5   233.0   268.2   285.7   297.2   312.1   330.3   359.8   430.3   608.5  2485.2  39051.1    39037
read      273.3   108.4    80.4   151.5   168.9   256.8   297.3   321.2   340.2   363.4   394.4   445.7   583.6   927.4  2253.0 163716.9   163622
read      239.0   106.8    80.4   130.7   143.4   218.2   262.5   289.5   309.6   333.1   362.6   403.8   500.5   727.4  2681.0 132435.4   132405
read      238.7    94.7    74.4   130.8   143.5   218.2   262.7   289.8   309.9   333.4   362.7   403.8   499.6   700.3  1740.0 131671.0   131596
read      295.9   130.6    80.4   166.2   186.8   281.1   321.1   345.0   363.7   386.0   415.8   465.5   600.1  1117.6  4242.9 174483.4   174543
read      231.3   104.1    80.4   121.9   132.5   208.8   262.4   292.8   312.4   333.5   358.4   394.0   469.0   675.9  2890.7  90456.5    90567
read      234.5   154.3    80.4   126.2   138.0   211.3   258.6   287.9   308.8   332.3   360.6   400.1   490.9   691.9  3466.7 116280.5   116582
read      230.5    78.3    86.8   141.8   156.7   223.8   247.6   261.9   272.4   286.6   305.2   337.1   415.1   724.8  2329.1  13901.6    13888
read      234.5   108.8    80.4   126.6   138.4   211.9   258.5   287.7   308.7   332.6   361.5   401.6   494.7   710.4  3300.7 119261.4   119224
read      267.2   117.0    80.4   147.6   163.9   249.5   291.0   315.6   334.6   357.8   388.7   437.3   573.1   939.3  3226.6 156599.2   156471
read      281.7   127.7    80.4   155.9   174.3   264.5   305.9   330.5   348.8   372.1   403.4   458.5   606.7  1026.1  3319.3 164080.1   164013
read      239.8    96.9    80.4   128.8   140.1   236.3   274.3   292.8   305.8   319.7   339.4   369.2   444.5   653.6  2869.2  41968.8    41909
read      242.1   123.3    80.4   130.5   143.2   219.4   265.2   293.1   313.7   337.9   367.8   412.2   520.5   846.7  3924.8 128220.2   128280
