Timestamp start: 1746634333450
Timestamp end: 1746635533691

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      218.8   167.5    68.9   103.8   113.7   182.6   224.4   250.2   269.4   293.2   325.3   389.8   999.4  1864.6  3211.6 113637.2   113600
read      199.0   126.1    63.8   104.3   114.2   177.6   214.4   236.8   254.5   274.9   302.5   342.7   437.0  1703.2  4233.9 131953.0   131842
read      196.4    95.5    63.8   102.6   112.0   176.3   216.0   240.0   258.2   278.8   305.4   343.6   435.1   806.8  2580.5 112135.8   112066
read      198.4    88.6    68.9   102.8   111.8   184.5   226.8   248.5   263.2   279.2   299.9   331.7   404.9   600.2  2635.6  72653.8    72585
read      198.5   116.4    59.1   104.8   114.8   178.1   214.6   236.7   254.3   274.8   302.3   342.4   434.5  1346.3  4644.6 133677.5   133669
read      181.9    65.7    74.4   110.2   122.6   178.6   197.3   207.9   215.5   225.0   235.9   255.9   311.5   579.6  2292.3  11842.6    11820
read      185.3    87.2    74.4   109.5   122.2   181.5   201.0   212.3   219.8   229.4   241.2   261.9   316.1   749.7  2986.4  12606.9    12639
read      233.7   231.1    63.8   104.6   114.7   185.2   227.8   254.0   273.3   297.4   331.5   403.4  1411.8  2641.4  4739.1 118527.9   118548
read      206.9   116.0    63.8   112.4   124.2   189.0   222.7   243.1   258.9   278.0   304.5   344.8   439.4  1405.0  4772.5 165827.1   165754
read      196.8    86.8    59.1   102.2   111.1   179.3   222.4   246.1   262.5   280.6   304.0   338.0   417.5   621.6  2517.8  86906.1    86823
read      191.6    71.2    68.9   108.6   120.7   187.5   210.7   223.2   231.9   242.8   256.5   278.4   337.5   865.3  2194.7  16792.1    16898
read      250.4   282.8    68.9   105.7   116.4   190.7   235.3   262.4   281.8   305.9   339.5   422.3  1588.0  3159.0  7276.5 122742.0   123124
read      200.8   106.9    68.9   103.0   112.0   184.9   227.4   249.1   263.9   280.5   302.0   335.4   425.4  1155.6  3356.1  72210.9    72278
read      227.3   124.9    63.8   103.4   113.7   211.8   256.8   283.1   302.9   325.3   353.2   394.8   487.8  1520.1  3628.5  47686.5    47757
read      243.4   166.2    68.9   102.3   112.6   218.0   274.8   310.3   334.8   361.9   393.9   438.5   584.1  2045.7  3766.9  60490.0    60510
read      206.4    81.7    68.9   107.1   118.5   201.6   231.1   247.3   258.8   271.7   289.6   316.5   385.9   926.6  1884.0  25136.9    25237
read      238.0   121.3    68.9   105.5   116.6   208.4   269.1   308.3   337.5   370.0   406.3   457.0   549.3   726.4  2176.9  97829.5    97783
read      321.3   247.3    68.9   121.3   137.0   233.0   317.3   398.4   456.8   521.6   613.1   784.2  1255.9  1855.4  4856.3 119003.1   118966
read      187.5    58.6    68.9   112.5   125.5   186.1   205.5   216.2   224.1   232.7   245.2   264.6   311.6   401.3  2240.5  16631.2    16631
read      179.1    68.6    74.4   112.7   126.3   176.8   193.4   202.3   210.0   217.7   229.5   247.4   291.0   374.6  3116.9  11757.9    11743
read      286.6   178.3    68.9   117.1   131.4   228.3   305.9   369.6   414.3   461.5   518.6   614.5   866.4  1339.2  2536.2 114839.2   115026
read      456.7   483.3    74.4   137.9   157.7   258.2   330.8   466.6   667.1   902.4  1183.3  1435.9  2229.7  3526.3  7870.4 122522.2   122371
read      168.5    69.3    74.4   110.6   121.8   165.5   179.9   187.6   194.7   201.7   213.1   230.9   273.1   415.8  2609.2   7235.9     7198
read      198.0    71.7    74.4   110.1   121.5   197.0   221.8   233.8   243.3   253.6   268.1   290.3   339.7   446.3  2379.0  24957.6    25022
read      533.5   609.2    68.9   154.9   180.7   275.3   325.8   401.4   795.3  1310.2  1460.9  1647.0  2867.3  4228.5  8033.9 157524.4   157513
read      541.6   633.6    68.9   155.5   181.3   277.3   328.5   401.4   743.1  1313.7  1483.1  1700.3  3093.0  4491.4  8027.4 171873.5   171975
read      542.6   642.8    74.4   156.6   181.9   277.5   331.1   407.4   717.2  1290.5  1478.1  1711.3  3185.1  4514.5  8026.8 154795.9   154918
read      544.2   648.1    74.4   155.3   180.9   277.7   328.7   401.2   720.5  1307.2  1489.7  1718.2  3159.8  4867.1  8065.6 139304.0   139185
read      525.7   631.5    74.4   154.5   178.3   268.2   317.6   385.5   661.6  1249.5  1458.7  1688.3  3081.9  4614.8  8053.4 152777.5   152724
read      570.7   778.2    74.4   156.3   180.9   273.7   331.5   455.3   838.7  1294.5  1481.0  1724.6  3463.5  7953.3  8999.5  20909.4    20845
read      515.8   613.4    74.4   155.1   178.5   263.9   313.6   386.1   662.2  1215.7  1433.4  1666.2  2898.0  4619.9  8052.9 140142.4   140348
read      518.6   609.0    74.4   152.6   174.8   267.9   325.6   432.5   740.4  1173.9  1421.6  1654.0  2788.4  6347.9  8085.6  88679.5    88725
read      464.8   525.4    74.4   150.3   169.9   256.3   318.4   441.7   619.9   864.2  1233.9  1490.3  2500.6  4441.4  8055.5 134075.8   134088
read      354.6   351.8    63.8   126.0   141.5   228.9   311.4   406.2   488.3   592.3   733.6   964.6  1673.7  2973.9  7870.5  66099.9    66126
read      240.3   129.4    63.8   105.5   117.0   210.8   266.2   300.9   327.8   359.6   399.0   463.5   646.6  1070.6  2447.5  78223.1    78214
read      218.3    97.4    68.9   104.1   114.6   209.8   252.3   274.0   290.1   308.8   332.0   367.1   436.3   570.9  2418.7  55313.4    55191
read      218.4    88.9    68.9   104.6   115.2   210.5   252.3   273.9   289.9   308.4   331.4   366.0   434.5   557.3  1587.5  53967.0    54081
read      272.1   164.7    68.9   113.8   127.6   222.4   294.7   351.9   393.7   436.7   485.4   560.4   760.2  1185.3  2755.1 112418.4   112478
read      534.3   607.8    74.4   155.7   181.4   276.5   329.6   413.3   785.4  1297.6  1460.6  1660.8  2899.2  4066.1  7996.4 180023.0   179666
read      539.1   643.4    74.4   155.4   180.4   274.8   327.4   402.9   729.0  1294.3  1469.3  1695.1  3131.8  6127.9  8095.5 100477.1   100584
read      473.3   589.6    74.4   141.5   162.2   255.8   307.9   367.7   498.0   850.9  1350.3  1614.9  2911.0  4929.7  8072.3 128087.9   127920
read      232.9   413.7    74.4   106.9   117.2   167.4   186.4   200.0   213.0   233.1   288.7   520.5  1453.2  7704.5  8232.2   6607.2     6594
read      199.0    66.1    74.4   110.1   121.7   198.3   222.9   234.9   244.6   254.7   269.4   292.0   343.0   464.5  2472.0  24919.9    25020
read      510.8   591.7    74.4   151.0   175.3   268.5   319.7   394.6   650.7  1224.5  1422.5  1618.8  2757.0  4530.9  8025.3 129443.1   129587
read      181.3    93.2    74.4   111.6   124.5   174.0   190.4   199.7   207.2   216.2   229.5   252.8   371.7  1140.0  4201.0  10256.5    10277
read      531.4   623.0    74.4   156.0   181.0   274.2   326.0   402.4   737.5  1272.1  1450.8  1661.2  3033.5  4708.7  8055.7 148301.8   148458
read      309.1   346.5    63.8   110.8   125.7   225.8   274.6   311.0   341.3   387.4   489.9   866.1  1634.4  3478.1  7984.8  65983.1    66114
read      218.2   103.4    68.9   105.6   116.5   210.6   250.8   271.2   286.2   303.5   325.2   359.3   432.1   590.3  3756.2  49181.8    49261
read      526.9   610.0    74.4   156.4   181.2   273.0   324.7   405.7   729.9  1255.4  1440.9  1651.6  2900.6  4446.3  8043.0 133142.6   133049
read      389.1   407.7    68.9   127.2   145.7   246.7   317.3   399.9   479.5   605.8   845.1  1271.6  1888.3  3292.3  7887.0 106732.2   106628
read      198.6    59.0    68.9   111.4   123.7   198.0   221.7   233.5   242.7   252.9   267.2   289.8   341.5   448.8  1345.0  23503.2    23498
read      251.6   135.6    63.8   109.7   121.7   216.1   280.2   325.1   358.5   394.5   434.5   490.9   610.9   912.8  3181.9 103594.9   103564
read      529.0   605.8    74.4   154.9   179.8   274.1   326.7   407.3   744.1  1287.0  1453.3  1652.6  2905.6  4332.8  7995.5 161851.4   161774
read      282.7   353.1    68.9   111.4   125.1   213.2   252.6   276.9   298.3   331.9   406.8   693.8  1563.8  4018.0  8091.5  39063.1    39037
read      533.7   615.6    74.4   154.8   180.2   275.4   326.5   401.9   765.5  1300.9  1460.6  1658.5  2963.3  4466.1  8035.0 163443.2   163622
read      541.5   646.1    68.9   155.1   180.5   276.8   327.5   397.9   698.4  1299.5  1481.7  1712.8  3170.8  4921.3  8051.0 132378.9   132405
read      542.9   651.1    74.4   155.1   180.7   276.2   327.1   398.9   707.5  1306.7  1487.6  1713.1  3181.9  5058.4  8065.5 131520.9   131596
read      537.3   632.9    74.4   155.5   180.4   275.4   327.0   400.9   701.9  1292.4  1471.2  1697.9  3116.0  4335.9  8025.3 174480.5   174543
read      536.0   653.5    74.4   154.8   179.6   272.3   322.8   396.9   681.3  1277.0  1465.2  1702.1  3163.0  7081.3  8134.1  90622.4    90567
read      415.0   527.8    68.9   133.7   151.6   236.0   287.5   339.9   421.3   606.9  1042.5  1479.2  2598.2  5053.1  8094.4 116548.2   116582
read      275.3   449.7    68.9   105.3   116.1   182.2   216.5   243.5   272.8   328.4   448.6   734.4  1728.1  7680.5  9340.9  13856.4    13888
read      342.1   275.5    68.9   125.0   140.9   238.7   327.9   420.0   485.6   566.0   681.5   886.5  1365.3  2091.9  4353.3 119021.0   119224
read      534.3   626.1    74.4   154.1   179.3   274.5   323.5   393.8   725.9  1301.2  1465.8  1669.6  3052.0  4628.6  8028.7 156413.5   156471
read      527.8   628.6    74.4   154.0   177.9   271.6   321.0   392.3   655.1  1258.6  1458.3  1687.3  3083.8  4616.5  8035.4 164208.5   164013
read      368.2   504.0    68.9   120.0   137.0   220.9   276.3   333.5   404.1   522.3   742.2  1231.1  2272.2  7577.2  8134.4  41975.1    41909
read      523.7   616.7    68.9   152.7   177.3   269.4   318.7   390.7   707.3  1280.8  1448.2  1649.0  2878.7  4778.6  8052.7 122397.4   128280
