Timestamp start: 1746885102686
Timestamp end: 1746886303010

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      278.4   167.4    80.4   142.2   157.9   248.4   297.2   327.7   351.4   381.4   423.0   496.6   715.2  1714.5  5653.1 143551.0   143518
read      350.4   183.6    80.4   181.5   205.2   315.2   368.7   403.1   432.1   469.3   525.3   626.9   911.1  1942.5  4244.6 173008.9   172981
read      253.9   145.7    80.4   128.5   140.8   226.7   280.9   311.0   332.2   357.0   389.3   441.4   607.7  1571.6  4450.5  94056.1    94027
read      332.5   172.6    80.4   171.0   192.7   303.4   357.3   391.0   417.3   450.8   496.8   575.8   785.9  1961.3  5438.7 170140.5   170019
read      348.1   162.2    86.8   189.1   214.9   325.5   373.5   402.3   425.8   454.9   495.6   568.2   775.0  1726.7  5665.2 178830.8   179090
read      261.9   153.4    86.8   129.1   141.2   243.5   294.2   319.2   337.6   359.7   389.5   439.9   611.4  1850.1  6085.5  47201.1    47130
read      274.0   136.0    86.8   139.2   155.6   269.4   308.2   327.7   341.6   358.9   380.2   414.7   500.7  1393.3  6400.4  19384.0    19439
read      311.1   257.3    80.4   142.3   158.1   258.5   310.9   341.8   366.1   396.8   442.4   558.4  1541.8  2692.3  6064.8 129140.8   128963
read      282.7   149.1    93.8   136.8   152.1   273.5   315.8   338.2   354.3   372.8   398.9   443.7   631.4  1780.8  5367.2  23794.9    23787
read      270.7   145.0    80.4   128.7   140.5   248.9   308.5   337.1   357.3   381.0   413.5   471.3   689.0  1633.1  3371.8  61796.8    61848
read      251.1   123.2    80.4   128.9   140.9   224.2   281.0   312.9   335.1   360.3   391.5   437.7   567.5  1081.9  2734.7 101934.5   101968
read      259.0   166.7    80.4   131.2   144.0   229.4   284.9   316.5   339.4   366.4   400.2   457.6   643.1  1267.3  6038.6 108828.5   108767
read      252.2   136.2    86.8   128.1   139.8   223.8   281.9   313.6   335.7   361.0   392.3   440.0   587.0  1359.5  3555.1  97028.5    97139
read      311.8   144.9    86.8   161.4   181.0   286.7   337.6   368.9   393.4   424.1   465.7   538.8   734.4  1398.1  3641.9 158764.2   158594
read      283.8   140.5    80.4   146.0   162.7   258.6   308.3   338.0   360.9   389.3   427.9   495.6   688.6  1346.5  3918.8 141382.2   141240
read      267.9   130.5    80.4   129.4   141.7   261.3   311.5   335.6   352.2   371.5   396.9   434.5   531.5  1132.7  3917.9  41321.0    41405
read      276.2   148.3    86.8   128.0   140.4   259.6   321.4   352.4   373.1   396.8   426.3   469.6   590.9  1504.6  4109.0  57992.5    57997
read      644.4   641.1    86.8   191.2   218.1   350.7   502.0   805.4  1169.0  1395.4  1546.5  1750.3  2949.6  5026.7  8088.7 133583.2   133577
read      426.8   432.5    80.4   145.8   167.8   298.2   389.3   458.5   525.2   631.6   825.9  1201.1  1908.1  4739.2  8118.3  53741.0    53832
read      610.4   612.5    80.4   187.1   213.9   324.6   442.3   751.9  1084.7  1341.8  1490.6  1696.6  2816.5  4547.2  8008.2 139916.9   139832
read      638.7   665.5    86.8   189.1   217.2   336.8   486.0   763.0  1028.3  1340.3  1552.8  1851.1  3218.3  4827.6  8114.7 170428.8   170515
read      577.1   623.7    86.8   181.9   205.4   311.4   430.6   643.0   850.6  1114.5  1417.3  1713.8  3068.3  5317.1  8119.0 128682.0   128494
read      512.8   678.8    80.4   159.1   178.6   290.4   423.2   569.5   697.3   860.7  1067.6  1432.0  2746.0  7971.9  9651.6  20836.2    20789
read      383.4   347.7    80.4   143.9   163.0   280.9   371.9   436.6   491.0   569.7   705.8   958.0  1639.5  3402.3  7918.7  63640.9    63647
read      299.4   249.5    86.8   127.0   139.6   262.6   330.8   367.9   393.2   422.0   457.7   517.4  1012.8  3652.9  7229.9  64727.4    64802
read      314.3   348.4    80.4   126.3   138.8   266.4   331.5   366.3   390.0   417.2   453.4   527.8  1502.9  4399.2  8840.8  55801.2    55719
read      524.4   541.7    86.8   191.3   215.9   319.6   398.5   490.2   615.4   918.7  1323.2  1562.0  2665.9  4827.6  8061.2 173703.8   174179
read      320.7   198.5    80.4   166.4   190.2   291.3   337.1   367.1   392.0   424.6   470.3   552.1   784.8  1903.1  7881.8 106633.9   106356
read      310.3   172.7    86.8   164.4   184.8   285.0   330.6   358.8   380.8   409.2   451.2   524.4   729.7  2152.9  4426.0 178830.6   178750
read      249.6   128.7    80.4   126.8   138.9   222.1   275.4   306.3   327.9   353.6   387.5   442.4   622.5  1116.9  3624.2 105874.9   105831
read      243.2   135.6    80.4   125.2   136.8   213.7   265.3   296.5   318.6   344.0   375.9   427.3   617.3  1419.8  3333.8 110616.6   110667
read      250.8   110.9    93.8   146.2   166.4   240.9   269.6   286.5   298.3   313.9   334.5   367.9   461.6  1184.9  4743.5   8809.6     8803
read      273.4   159.9    86.8   124.8   136.7   257.3   314.0   341.2   359.9   380.7   406.0   451.7   659.7  2079.2  3682.4  45491.1    45662
read      276.4   217.6    80.4   130.7   144.3   267.0   312.6   335.3   350.9   369.6   393.9   432.2   570.9  1975.3 15091.7  30834.1    30867
read      303.8   230.4    86.8   130.9   144.4   280.1   340.0   370.1   390.7   414.1   444.4   499.3   957.1  3176.4  7128.7  45612.5    45656
read      291.0   263.9    74.4   126.6   139.0   231.7   292.7   327.4   353.5   387.2   441.8   619.0  1351.3  3038.3  7434.5 100810.6   100938
read      245.8   143.1    74.4   130.3   143.0   219.6   266.0   294.0   315.0   339.9   371.7   422.8   570.8  1468.8  4680.0 132147.5   132360
read      241.3   117.2    86.8   122.7   133.3   223.6   281.3   308.2   325.6   344.5   368.4   402.5   488.2   815.4  3152.9  67449.1    67591
read      285.5   152.1    86.8   130.1   143.4   272.6   323.0   348.6   367.2   389.5   419.3   471.1   738.6  1816.6  3055.0  33973.5    33910
read      255.0   149.4    80.4   124.3   135.7   224.2   285.1   316.8   338.6   363.9   396.2   452.7   654.9  1863.5  3524.4  85738.1    85729
read      253.4   102.9    86.8   144.5   163.2   245.1   275.3   292.3   304.8   319.0   339.6   372.5   471.7  1327.0  3822.0  12888.2    12884
read      278.8   146.8    80.4   127.0   139.4   265.2   323.6   352.0   371.1   393.1   420.6   463.7   626.0  1717.3  3416.4  45596.5    45621
read      304.1   261.1    86.8   129.6   142.9   273.0   326.1   352.9   371.8   395.3   428.2   501.8  1289.5  3338.3  7721.5  36939.2    36938
read      286.6   176.2    86.8   126.6   139.0   265.3   329.5   362.9   385.5   410.5   441.5   493.3   724.9  2038.9  5382.0  56986.9    56902
read      249.3   138.7    80.4   125.4   137.2   218.0   273.9   306.2   328.5   354.4   387.5   441.8   644.4  1492.1  3250.6 102506.8   102243
read      254.3   190.7    86.8   142.8   159.8   245.6   276.9   293.8   306.4   320.1   340.6   372.4   461.0  1007.9 12103.0  14059.6    14085
read      407.3   409.0    80.4   138.9   156.0   292.8   390.9   461.1   522.0   608.9   746.7  1028.9  2035.8  4240.7  8102.9  93959.5    94103
read      266.6   148.6    80.4   125.8   137.5   240.3   298.6   326.8   346.2   371.0   406.0   481.0   764.0  1610.5  2945.2  58216.1    58175
read      292.2   158.3    80.4   146.0   162.8   258.6   310.9   343.8   370.5   403.8   453.8   542.4   792.8  1518.8  3687.5 151390.5   151312
read      245.6   124.6    80.4   123.6   134.7   219.1   278.5   309.5   330.1   352.7   381.1   426.4   570.4  1272.4  3004.6  83211.2    83333
read      322.2   185.3    74.4   158.4   178.3   284.8   338.6   373.4   402.1   441.0   499.1   604.5   905.1  1976.9  3963.9 164995.1   165153
read      260.9   157.3    80.4   130.9   144.3   230.1   282.6   313.8   336.8   364.6   401.1   467.0   681.0  1582.2  4930.3 124037.6   123975
read      252.4   110.6    80.4   132.6   145.5   244.2   280.4   299.8   314.3   332.1   356.7   398.7   525.9  1138.5  3457.4  28508.1    28449
read      260.3   146.1    86.8   140.0   156.5   249.5   282.7   300.2   313.3   329.0   350.1   389.1   517.4  2164.6  4943.8  14969.2    14903
read      283.0   159.2    86.8   132.3   146.0   272.1   319.8   343.4   360.5   379.6   403.8   450.9   675.9  2027.4  4076.1  31094.6    31189
read      279.6   149.4    86.8   128.4   141.0   266.8   322.8   350.5   369.4   391.1   418.2   461.6   638.7  1512.7  4260.6  40647.4    40636
read      258.8   186.6    80.4   124.7   136.0   226.3   287.9   318.8   340.0   364.5   395.9   451.3   672.1  2661.2  5989.5  80719.0    80574
read      342.7   187.8    80.4   170.9   193.4   307.9   364.9   400.8   430.1   467.0   520.1   612.4   869.1  2258.5  4854.5 168619.5   168820
read      319.4   179.7    80.4   161.2   181.3   288.6   340.9   373.3   399.3   431.9   478.0   560.4   806.5  2167.4  5069.4 162476.6   162621
read      258.3   137.6    86.8   128.6   141.0   228.8   285.8   317.4   340.0   366.6   400.7   462.0   666.4  1331.4  3439.2 101468.5   101621
read      249.0   126.3    80.4   124.9   135.9   233.0   288.5   313.7   330.5   348.9   372.6   411.8   527.1  1242.9  4218.1  58564.5    58592
read      294.9   275.6    80.4   147.9   165.0   261.3   311.9   343.3   368.7   400.6   447.0   529.4   786.3  2004.7  7159.0 153042.8   153042
read      262.8   167.6    80.4   128.9   141.5   227.1   281.8   314.0   337.7   366.1   403.4   478.4   800.8  1884.1  5439.3 112407.0   112238
read      340.8   198.0    80.4   161.9   182.8   295.0   355.0   396.0   430.0   475.2   543.1   665.4  1004.8  2059.1  4174.7 160042.5   160265
read      262.9   161.0    86.8   125.7   137.4   238.1   294.1   320.9   340.4   364.1   396.6   462.2   725.0  1677.3  5731.5  57246.8    57109
read      257.1   163.7    80.4   125.3   137.1   225.6   285.5   316.9   339.0   364.8   398.1   459.5   683.1  1784.5  4531.1  88398.0    88551
read      250.3   161.8    86.8   141.7   159.3   237.1   267.7   284.9   297.1   313.9   336.4   373.7   497.8  1371.6  8027.4   8426.9     8385
read      283.0   161.4    86.8   130.7   144.0   271.3   322.4   347.4   365.6   386.7   413.8   461.5   677.3  1653.9  6686.6  34069.4    34088
read      309.6   277.9    80.4   133.2   147.6   245.6   302.2   336.5   363.5   398.8   459.5   660.0  1549.1  3033.0  7046.3 113582.4   113600
read      280.3   179.4    74.4   138.2   152.8   244.1   295.8   327.8   352.0   382.8   426.7   512.1   855.5  2246.8  4139.0 131806.2   131842
read      273.5   160.9    80.4   131.9   145.7   236.5   293.8   327.6   352.9   384.4   428.5   515.6   801.1  1762.9  3398.2 112064.0   112066
read      262.3   155.1    80.4   126.7   138.4   233.9   295.2   325.0   345.6   370.3   402.7   465.2   691.2  1587.3  5439.7  72428.6    72585
read      293.3   189.1    80.4   140.1   155.7   252.7   307.8   341.7   368.6   403.0   456.4   565.1   930.4  2089.2  5093.3 133677.1   133669
read      255.1   108.1    86.8   142.2   160.3   245.3   277.1   294.6   308.2   323.4   345.6   385.4   504.5  1160.2  3428.8  11798.1    11820
read      254.8   180.5    86.8   140.7   158.2   245.1   276.6   293.7   306.7   320.8   341.9   375.3   467.7  1416.4 10968.0  12660.4    12639
read      301.5   291.4    80.4   132.5   146.6   239.8   292.3   322.5   345.8   375.0   420.0   554.5  1601.4  3220.9  7427.3 118483.0   118548
read      318.3   212.0    80.4   162.6   183.1   288.4   339.3   371.0   396.3   428.6   472.3   550.3   777.5  2150.5  7642.2 165403.8   165754
read      247.2   142.7    80.4   125.3   136.7   220.0   277.9   308.6   329.3   352.3   380.6   425.2   558.9  1514.7  4447.9  86763.4    86823
read      255.2   108.0    80.4   139.0   155.2   248.0   281.7   299.4   312.8   328.5   348.4   383.7   474.7  1153.4  3630.7  16870.0    16898
read      318.6   314.5    80.4   135.8   150.8   250.4   302.8   334.3   359.8   393.9   451.0   674.4  1643.8  3506.1  7622.3 123051.6   123124
read      245.7   121.9    80.4   123.8   134.8   223.9   283.6   311.5   329.9   350.2   375.1   417.3   535.2  1149.2  3271.4  72188.5    72278
read      272.5   153.7    86.8   126.5   138.6   258.9   314.1   342.3   362.3   384.9   412.4   455.3   579.7  1818.6  5218.2  47826.4    47757
read      268.1   184.8    74.4   125.1   136.6   244.3   302.3   330.8   350.8   374.7   406.5   459.7   674.6  2335.2  7342.3  60592.6    60510
read      281.0   161.8    80.4   134.0   148.5   264.2   307.7   330.9   347.4   369.3   399.4   462.9   787.9  2012.1  4721.2  25198.2    25237
read      264.6   179.4    80.4   126.2   138.4   228.2   287.9   320.0   343.1   370.9   410.8   496.6   815.8  1536.1  5381.5  97596.5    97783
read      243.0   118.3    74.4   127.8   139.7   217.1   267.1   296.7   318.3   343.0   373.7   424.4   566.7   977.9  3522.0 118871.9   118966
read      239.9    92.8    80.4   139.1   153.8   232.7   259.9   274.8   287.5   301.7   320.7   357.7   458.5   862.8  3854.7  16643.4    16631
read      238.4    96.2    80.4   141.2   157.8   229.7   256.0   271.5   283.5   297.1   317.8   352.8   445.2  1063.7  2744.3  11738.6    11743
read      236.6   117.6    80.4   125.9   137.7   212.5   262.3   292.2   313.3   337.1   366.0   407.2   509.7   808.2  2917.2 114659.1   115026
read      240.4   114.1    80.4   128.3   140.3   216.5   264.7   294.0   315.2   339.5   369.6   416.3   534.4   844.6  2995.1 122390.5   122371
read      234.1    99.8    86.8   139.1   155.5   226.1   251.4   267.1   278.3   292.5   312.8   344.5   425.4  1063.8  4466.6   7254.0     7198
read      241.8   106.0    86.8   134.6   147.3   237.3   267.9   284.0   295.3   310.4   330.2   365.8   466.1   798.3  2562.3  25046.4    25022
read      276.0   129.8    80.4   144.7   161.1   249.7   296.6   326.4   349.6   379.8   421.5   492.7   667.4  1010.2  3813.1 157324.1   157513
read      299.7   138.9    86.8   158.1   177.0   273.7   320.5   350.6   374.2   404.9   450.2   527.0   719.6  1186.8  2911.9 172070.9   171975
read      270.9   125.1    80.4   142.4   158.1   245.1   291.9   320.8   344.1   372.9   413.3   481.1   650.6  1017.5  2758.9 154880.9   154918
read      256.8   128.1    80.4   134.5   148.6   231.8   280.2   309.9   332.2   359.3   394.8   454.1   602.4   884.8  2854.7 139012.5   139185
read      265.8   134.5    80.4   140.4   155.5   241.4   287.6   315.8   337.9   365.6   402.5   466.3   626.0   969.8  3614.0 152824.6   152724
read      238.6    89.5    86.8   138.2   151.8   233.8   262.0   276.5   288.5   301.9   320.0   351.5   430.6   678.7  3569.8  20896.2    20845
read      248.9   101.4    80.4   133.8   147.7   227.7   272.5   299.7   320.0   344.6   376.8   427.8   553.6   810.1  1730.7 140048.6   140348
read      235.2   106.9    80.4   122.5   133.4   213.1   269.7   299.0   317.4   338.0   362.8   399.0   490.4   728.3  2515.8  88752.1    88725
read      243.1   107.4    80.4   130.9   143.8   221.6   266.9   294.2   314.8   339.0   369.5   416.6   530.4   800.4  3122.2 133941.1   134088
read      235.3   115.0    80.4   122.8   133.5   221.9   277.5   301.0   315.4   331.8   350.9   380.6   445.8   593.9  2496.5  66028.8    66126
read      233.0    98.9    80.4   122.2   132.7   214.2   272.3   299.4   316.0   334.2   355.6   387.1   453.8   593.8  2415.2  78148.8    78214
read      240.2   119.7    86.8   125.1   135.9   231.1   280.4   301.0   314.4   329.7   347.5   376.7   458.6  1167.7  4067.5  55223.8    55191
read      236.2    97.7    80.4   124.5   135.3   230.5   278.8   298.5   311.4   325.2   342.5   369.2   429.5   555.7  2953.2  54099.8    54081
read      231.9    97.5    80.4   124.4   135.8   209.8   259.2   289.0   309.7   332.7   359.9   397.7   478.1   639.4  2188.7 112605.0   112478
read      301.6   128.2    86.8   162.5   182.4   280.2   325.3   353.4   375.0   403.1   442.9   508.7   673.1  1191.4  2295.2 179472.0   179666
read      234.4   101.4    80.4   123.3   134.4   212.5   265.8   295.4   315.2   336.8   362.7   399.7   488.9   680.8  2355.9 100586.1   100584
read      240.1   128.6    80.4   129.1   141.3   217.9   264.5   292.8   313.5   337.6   367.5   412.2   519.4   762.9  2442.7 128023.0   127920
read      232.8   116.1    86.8   141.0   156.6   224.2   249.9   265.1   275.4   290.0   309.1   340.6   415.9  1086.7  7078.8   6597.5     6594
read      237.2    79.2    86.8   134.9   147.7   236.5   265.3   280.0   290.8   303.5   319.4   346.5   416.9   560.8  2069.6  24987.2    25020
read      238.1   140.2    80.4   128.4   140.5   215.3   260.8   288.9   309.4   333.1   362.6   404.3   509.3   857.4  5046.4 129514.5   129587
read      233.6    69.6    93.8   143.9   160.1   227.0   251.9   266.7   277.0   291.3   310.0   340.1   412.7   829.4  2029.5  10301.9    10277
read      261.2   142.5    80.4   138.6   153.1   236.9   282.9   311.0   332.5   359.2   394.6   455.0   618.6  1012.8  2283.1 148620.6   148458
read      236.1    94.6    80.4   123.0   133.7   224.5   278.2   300.7   314.9   331.2   350.5   381.7   455.1   630.3  1982.2  66119.9    66114
read      237.6   100.1    80.4   126.1   136.8   235.8   278.5   296.2   308.5   320.9   338.9   365.3   426.2   600.9  3759.1  49285.4    49261
read      242.0   120.5    80.4   130.3   143.0   220.5   265.7   293.1   313.4   337.3   367.4   412.7   521.8   813.2  3455.4 133189.4   133049
read      234.4   104.6    80.4   123.9   135.1   212.2   264.2   294.0   314.1   336.0   362.4   400.3   492.8   708.5  3159.1 106419.8   106628
read      235.9    78.0    86.8   135.9   148.9   235.9   262.9   276.3   287.1   298.2   314.7   340.4   401.1   609.5  2646.5  23567.0    23498
read      232.0   101.3    74.4   123.3   134.3   210.1   262.3   292.2   312.2   333.7   359.0   394.9   470.6   644.6  3320.0 103485.8   103564
read      273.8   124.6    80.4   145.6   162.1   250.3   295.4   323.4   345.5   373.4   412.4   477.4   632.4   961.2  3425.9 161883.0   161774
read      289.8   288.1    86.8   130.5   143.0   249.1   289.8   312.0   329.3   353.2   397.3   535.7  1412.6  3683.9  9085.7  39149.5    39037
read      342.7   237.8    80.4   164.6   186.9   296.8   350.7   387.4   417.9   460.2   526.3   654.8  1061.9  2911.7  6164.7 163281.8   163622
read      260.7   122.7    74.4   133.7   147.7   234.8   285.8   315.8   338.4   365.7   401.6   463.4   626.8   981.8  3085.5 132416.2   132405
read      243.2   117.6    80.4   130.1   142.8   221.1   266.9   294.7   315.3   339.5   369.9   417.8   537.3   851.5  4004.1 131828.4   131596
read      301.2   130.8    80.4   160.9   180.1   277.3   322.9   351.8   374.1   403.4   446.5   519.6   707.1  1186.9  3106.2 174590.5   174543
read      235.0   128.8    74.4   122.0   132.8   214.1   269.3   297.7   315.9   335.9   360.0   395.7   481.1   748.2  4108.4  90403.5    90567
read      236.6   105.0    80.4   126.3   138.1   214.5   263.8   293.1   313.7   336.8   364.9   404.1   501.7   728.5  1967.9 116585.5   116582
read      237.8   157.7    86.8   141.4   157.2   231.9   257.0   271.0   281.6   294.0   312.0   340.6   408.9   839.1  9453.9  13890.9    13888
read      236.4   103.7    80.4   126.9   138.6   214.7   262.8   291.8   312.3   335.5   363.9   403.7   500.9   719.8  2799.1 119160.9   119224
read      270.9   240.2    80.4   142.5   158.4   245.2   291.1   319.4   342.0   370.5   409.5   476.7   642.5   994.3  4512.1 156737.4   156471
read      280.1   126.2    80.4   149.5   166.3   255.5   300.4   328.9   351.2   380.0   420.7   490.7   664.5  1078.0  2812.4 164003.8   164013
read      239.1    81.4    86.8   129.3   140.6   240.6   278.2   294.6   306.1   318.2   335.4   361.3   420.8   567.8  2006.9  41981.0    41909
read      239.8   107.9    80.4   129.6   142.0   218.3   264.5   292.3   312.7   336.4   365.6   407.6   508.7   788.1  2457.5 128167.6   128280
