Timestamp start: 1746632986569
Timestamp end: 1746634186812

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      203.2   121.3    59.1   105.1   114.9   179.9   220.7   246.8   266.3   288.6   315.5   356.0   443.1  1535.3  3928.4 120213.1   119931
read      204.5   122.8    63.8   106.9   117.0   181.6   220.2   245.1   264.2   286.2   313.2   353.9   449.0  1617.1  3416.4 131960.9   132052
read      202.4   112.8    63.8   109.0   119.3   182.7   219.0   242.2   260.1   281.1   307.6   345.8   428.6  1091.4  3532.8 143296.0   143350
read      206.4   113.2    63.8   110.2   120.9   185.5   222.9   246.5   264.7   286.0   312.9   354.5   448.7  1343.9  3549.8 143604.4   143518
read      225.3   130.0    63.8   122.6   136.6   207.3   242.9   264.7   280.8   300.6   327.2   370.4   471.8  1546.2  5228.2 172753.0   172981
read      204.2   103.5    59.1   103.7   113.1   182.0   228.6   256.7   275.4   296.1   319.9   357.4   434.4   968.8  2946.2  93928.9    94027
read      247.9   141.5    63.8   124.6   139.3   222.2   268.0   296.1   318.3   346.0   385.1   444.6   574.1  1571.6  4750.0 169927.8   170019
read      281.0   162.1    63.8   131.5   148.4   248.6   308.2   346.4   375.9   409.4   450.3   506.5   632.2  1724.2  4363.8 179030.1   179090
read      238.3   119.1    63.8   109.9   120.2   223.7   272.2   298.9   318.2   341.1   371.9   416.1   515.3  1211.5  2541.3  47091.0    47130
read      211.5    80.5    74.4   115.1   127.0   207.6   235.9   251.5   262.6   274.3   290.9   315.5   372.0   805.1  2445.8  19406.8    19439
read      267.3   283.3    63.8   111.3   123.2   203.9   252.7   282.1   304.0   331.2   371.3   484.0  1601.9  2747.4  7038.7 128778.2   128963
read      217.3    89.2    74.4   114.3   126.0   212.7   243.6   260.6   272.2   286.6   304.1   331.9   398.2   966.9  2428.3  23830.6    23787
read      219.4   110.5    68.9   107.9   117.7   203.5   252.8   276.2   292.2   310.3   333.4   372.3   473.7  1105.4  3255.6  62047.2    61848
read      206.4   102.9    63.8   104.8   114.5   183.7   228.9   256.9   276.5   298.4   324.8   364.4   451.0  1036.2  2571.4 102054.0   101968
read      204.3   107.9    63.8   105.1   114.8   182.4   225.8   253.1   272.7   294.7   320.5   360.4   438.3   874.8  2721.9 108734.4   108767
read      204.5    93.0    63.8   104.4   113.9   183.6   229.6   257.6   276.6   297.4   321.4   358.4   432.7   691.6  2269.6  97046.6    97139
read      204.8    87.8    63.8   114.1   125.9   188.1   222.5   243.9   260.6   280.3   305.6   343.1   424.1   647.5  2824.2 158661.2   158594
read      225.6   196.4    59.1   111.2   122.3   190.8   231.4   257.2   276.4   299.6   330.7   386.8   885.2  2714.8  6720.1 141211.0   141240
read      235.8   144.0    68.9   109.4   119.6   219.0   263.2   287.4   304.8   324.7   350.7   393.5   611.2  1909.4  3226.2  41374.1    41405
read      272.8   333.6    63.8   107.8   118.3   226.3   283.8   316.8   340.2   367.5   399.7   451.9  1290.6  4772.3  7887.2  58022.5    57997
read      318.0   394.7    63.8   114.6   128.7   224.5   275.9   304.0   324.7   353.3   402.1  1310.5  1723.6  4346.2  7754.9 133704.2   133577
read      240.7   177.0    63.8   108.0   118.1   219.2   269.4   297.0   317.1   341.3   371.8   415.4   557.4  2546.5  5676.0  53553.1    53832
read      251.0   264.2    63.8   111.1   122.7   197.8   242.9   269.7   289.1   312.3   344.1   412.6  1529.2  3081.8  6817.8 139650.6   139832
read      222.0   122.7    68.9   119.9   133.1   203.2   239.7   262.4   278.8   298.8   325.7   369.6   472.9  1546.8  3872.2 170339.2   170515
read      206.8   127.9    63.8   107.6   117.8   182.8   222.4   247.6   266.5   288.5   315.5   357.4   463.4  1645.3  3934.9 128593.2   128494
read      207.6    94.5    74.4   113.3   124.7   202.1   230.0   244.7   254.6   267.0   282.0   305.9   378.2  1264.7  2538.6  20717.4    20789
read      258.2   233.3    68.9   106.1   116.5   223.7   282.0   315.8   340.8   370.5   404.2   457.0   913.3  3132.2  7563.9  63618.0    63647
read      207.8    94.4    63.8   106.1   115.7   194.2   241.4   264.3   278.8   294.4   313.2   340.4   401.3   770.7  2814.1  64806.4    64802
read      243.0   158.5    68.9   106.6   116.9   220.9   272.6   301.6   322.6   347.9   380.8   428.2   638.8  1970.1  4064.7  55662.5    55719
read      280.6   198.7    63.8   131.5   148.0   243.5   292.8   323.0   347.4   379.4   423.6   497.3  1303.7  2313.1  5040.8 174317.5   174179
read      205.1   115.6    63.8   104.4   114.0   180.6   224.2   252.1   272.0   294.1   319.6   359.9   463.3  1284.5  3284.8 106554.5   106356
read      242.0   127.8    63.8   128.3   143.0   222.5   263.6   288.2   306.9   329.7   360.6   407.6   513.1  1268.6  4274.8 178648.9   178750
read      202.5   105.3    63.8   104.0   113.5   179.7   223.7   251.7   271.7   293.5   318.7   356.6   433.6   931.2  2948.2 105816.9   105831
read      202.5   103.4    63.8   104.6   114.2   179.5   222.0   249.6   269.5   291.7   317.6   356.5   440.0  1068.3  2897.3 110449.0   110667
read      185.6   116.6    68.9   114.4   126.4   177.0   193.5   202.3   210.2   218.3   230.6   249.9   373.9  1774.4  3654.0   8846.8     8803
read      238.5   138.0    68.9   107.5   117.8   223.6   273.4   300.3   318.3   339.0   365.2   400.7   497.7  1857.4  3704.3  45589.5    45662
read      232.3   183.4    68.9   109.6   120.2   217.0   256.5   276.1   289.9   305.5   324.4   357.4   575.6  2652.4  6743.5  30786.6    30867
read      237.8   129.3    68.9   107.3   117.7   223.5   273.2   300.1   318.2   339.0   364.6   400.6   505.3  1567.0  3380.7  45609.0    45656
read      218.8   156.9    63.8   105.0   114.9   186.6   234.4   264.3   285.0   308.7   340.4   400.5   613.0  2076.1  4900.6 101049.5   100938
read      201.2   101.1    63.8   106.6   117.0   181.2   218.5   242.7   261.4   282.9   309.6   347.8   430.6  1081.4  2856.0 132551.0   132360
read      205.8    89.8    68.9   105.5   115.0   192.2   239.1   262.2   276.7   292.8   311.7   339.2   399.1   611.3  2665.0  67711.1    67591
read      223.6   104.2    74.4   109.4   119.6   216.0   255.0   275.4   290.3   307.1   327.6   360.3   437.4  1068.2  2649.6  33875.2    33910
read      215.8   121.7    63.8   104.6   114.3   190.3   240.9   269.4   288.8   310.9   340.2   392.3   535.7  1114.0  2554.9  85792.6    85729
read      189.0    71.4    68.9   113.1   125.1   185.3   206.0   217.1   225.7   234.6   247.9   267.5   316.9   737.5  2936.3  12886.0    12884
read      237.3   122.1    59.1   107.7   118.1   224.1   274.0   301.2   319.3   341.0   366.6   401.6   489.1  1163.8  3667.1  45592.1    45621
read      230.0   119.5    68.9   107.2   117.9   219.8   264.0   287.2   302.6   319.2   342.3   375.2   470.1  1354.2  3062.9  36918.9    36938
read      243.6   140.6    63.8   104.9   115.4   224.0   278.6   310.6   333.7   359.7   389.4   430.5   536.9  1840.9  3589.7  56796.2    56902
read      209.8   114.6    63.8   103.9   113.7   183.8   229.2   257.0   276.7   299.1   328.0   374.3   553.4  1283.2  2611.6 102184.4   102243
read      190.9    74.7    68.9   111.7   123.7   187.6   209.3   221.0   229.4   238.7   252.0   272.1   324.7   700.5  2955.2  13981.4    14085
read      209.6   122.5    63.8   103.6   113.2   185.0   232.4   260.4   279.5   301.0   329.0   374.1   497.8  1289.5  3402.8  94130.5    94103
read      206.2    83.4    68.9   106.3   115.9   197.9   240.1   260.3   273.2   287.9   305.5   332.5   391.8   551.9  1940.0  58207.9    58175
read      214.8   152.4    63.8   112.2   123.9   191.2   228.3   251.3   268.9   290.1   317.9   363.5   493.4  2073.7  5614.6 151204.4   151312
read      206.0    97.6    63.8   103.6   113.1   186.4   234.3   260.8   278.0   296.8   320.3   356.8   433.5   840.6  3024.3  83450.9    83333
read      226.0   136.2    68.9   118.5   132.0   205.3   243.0   266.1   283.2   304.3   333.0   378.5   503.0  1761.7  4612.5 165048.6   165153
read      202.1   100.1    63.8   105.4   115.6   181.2   220.4   245.4   264.4   286.5   314.3   355.2   440.8  1059.6  2768.6 123995.0   123975
read      219.7   116.7    68.9   110.0   121.4   211.5   245.9   264.7   277.3   292.7   312.6   343.0   429.8  1387.0  3252.7  28451.8    28449
read      198.1    81.8    68.9   112.6   125.5   194.8   217.7   229.9   238.4   249.5   263.6   285.2   344.1   875.0  2869.7  14857.4    14903
read      228.6   106.5    68.9   110.0   121.6   220.4   260.3   280.9   294.9   312.0   333.5   366.2   455.8  1247.0  2406.2  31096.4    31189
read      240.7   129.4    68.9   109.2   120.4   226.5   274.5   300.7   319.2   340.4   365.2   401.3   506.3  1584.8  3178.3  40623.8    40636
read      213.4   118.5    63.8   104.8   114.6   191.1   240.1   267.0   285.1   305.9   332.8   372.7   485.1  1296.9  3596.8  80601.1    80574
read      225.9   127.3    63.8   118.8   132.7   207.5   244.9   267.6   284.6   305.3   332.9   375.6   482.1  1699.7  4128.2 169095.1   168820
read      216.9   129.6    63.8   114.4   127.6   198.5   234.8   257.4   273.9   294.3   320.6   364.0   462.6  1438.3  4403.7 162758.1   162621
read      201.1    99.4    63.8   102.2   111.5   180.3   224.6   250.9   269.3   290.2   316.0   354.1   439.2   808.7  2671.8 101442.1   101621
read      202.3    88.4    68.9   103.6   112.8   194.4   234.5   253.8   266.6   280.7   297.9   326.8   391.8   737.3  2434.7  58762.8    58592
read      211.7   106.2    59.1   111.4   123.3   192.9   230.3   253.1   270.4   291.6   318.9   362.7   463.3  1179.9  3135.2 153020.2   153042
read      201.4   114.0    63.8   102.3   111.8   178.9   220.8   247.0   266.1   288.1   315.2   354.7   442.7  1305.7  3397.0 112267.0   112238
read      209.9   104.3    63.8   111.7   124.0   192.5   228.1   250.0   266.8   287.3   314.1   355.0   440.7  1180.9  3544.4 160337.6   160265
read      203.0    92.5    63.8   103.7   113.1   194.2   234.2   253.7   266.8   281.3   299.3   328.2   393.1   766.2  2757.8  57259.8    57109
read      200.8    92.3    63.8   101.7   110.9   181.8   226.8   252.4   270.1   290.4   314.9   350.5   430.7   683.0  2245.3  88616.0    88551
read      173.7    63.8    74.4   109.8   121.4   170.5   186.8   196.5   202.7   211.9   222.6   239.6   287.3   647.0  3027.0   8392.8     8385
read      221.8    96.9    63.8   104.9   115.8   213.7   254.5   275.7   291.2   308.5   329.1   360.5   434.5  1028.1  2309.6  34070.0    34088
read      248.0   267.4    63.8   103.9   114.5   190.8   237.7   266.8   288.1   314.2   349.0   431.7  1509.5  3062.8  7027.4 113522.0   113600
read      202.9   133.7    63.8   104.3   114.6   181.0   219.5   243.8   262.4   284.6   313.1   354.7   449.7  1426.4  3295.3 131480.5   131842
read      202.4   110.9    63.8   102.2   111.7   179.1   221.2   247.2   266.5   289.2   317.4   358.5   458.9  1363.9  2903.5 112182.8   112066
read      201.2    91.1    59.1   101.9   111.0   185.6   231.6   255.7   271.3   289.6   311.7   342.7   404.1   547.7  2215.4  72641.4    72585
read      203.6   121.3    63.8   104.4   114.8   181.5   219.7   243.6   262.0   284.0   312.4   353.9   451.8  1609.2  3645.2 133645.8   133669
read      180.9    67.8    74.4   109.5   121.5   177.1   196.5   207.3   215.1   224.7   235.8   254.8   309.3   799.8  2790.8  11832.1    11820
read      184.7    81.6    74.4   108.7   120.9   181.1   201.3   212.8   220.7   230.3   242.7   262.9   313.1   783.5  2923.5  12653.6    12639
read      263.1   301.5    63.8   105.3   116.5   196.4   244.2   272.5   293.8   319.2   356.7   464.8  1617.7  3267.4  7287.2 118310.6   118548
read      223.2   119.3    63.8   116.7   130.5   204.3   242.3   265.7   283.0   304.3   332.3   375.6   480.7  1515.7  3621.7 165609.6   165754
read      200.6   101.1    63.8   101.8   111.1   181.8   226.8   252.2   269.6   289.4   313.5   346.5   425.4   723.2  2783.2  86951.9    86823
read      192.1    64.5    68.9   108.8   120.8   188.8   212.2   224.9   233.6   245.1   259.1   281.1   334.7   664.7  1948.5  16888.0    16898
read      270.7   310.5    63.8   106.5   118.1   200.0   248.7   277.5   299.5   326.5   366.3   517.7  1624.1  3336.5  7398.7 123115.5   123124
read      201.6    94.6    63.8   102.8   111.8   186.9   231.5   254.5   269.6   287.0   308.4   339.2   408.6   653.2  2727.9  72428.9    72278
read      228.7   114.5    68.9   103.6   113.9   215.6   260.0   286.1   306.4   330.1   358.7   398.9   482.6  1073.4  2561.4  47819.1    47757
read      226.4   107.4    63.8   103.7   114.6   214.7   260.6   286.7   306.3   328.2   354.8   393.8   467.7   669.8  2862.0  60449.2    60510
read      207.9    68.0    68.9   111.4   124.3   207.9   233.5   247.4   256.9   268.8   284.5   310.4   366.4   458.6  1165.7  25323.9    25237
read      244.0   122.4    63.8   107.0   118.9   217.3   277.0   315.5   342.8   374.1   410.7   461.8   566.6   748.3  1595.1  97847.5    97783
read      350.6   285.9    63.8   125.4   142.2   249.7   340.0   422.1   485.0   567.4   690.6   918.1  1401.9  2205.2  5670.8 119025.0   118966
read      197.1    70.3    74.4   115.5   130.2   194.5   215.7   227.1   234.5   245.0   257.2   276.8   330.5   861.7  2010.2  16691.4    16631
read      185.9    57.9    74.4   116.8   131.1   183.7   201.1   211.4   218.1   227.5   237.9   255.9   298.7   400.5  2317.2  11663.5    11743
read      291.6   182.3    68.9   117.4   132.3   234.8   313.0   372.2   414.4   460.5   519.6   625.4   913.4  1416.1  3010.7 115028.4   115026
read      438.7   409.3    68.9   136.6   155.4   265.6   363.4   526.5   681.4   840.5  1047.6  1311.5  1744.7  2944.2  7446.4 122164.6   122371
read      176.9    67.0    68.9   116.4   129.4   174.5   190.1   198.7   205.1   213.4   223.7   239.8   280.1   369.6  2105.0   7180.0     7198
read      209.6    80.9    74.4   112.3   126.0   208.8   234.4   248.3   258.0   269.9   286.2   312.3   367.7   489.9  1557.0  24999.6    25022
read      546.3   602.7    68.9   158.9   182.1   286.8   351.2   450.7   909.1  1315.3  1459.9  1648.6  2768.9  4359.0  7980.4 157584.2   157513
read      554.4   642.8    74.4   158.5   181.7   287.1   348.1   430.5   803.6  1318.5  1489.2  1718.2  3137.5  4444.3  8028.5 171933.2   171975
read      559.6   656.8    74.4   159.5   182.6   288.0   349.5   433.0   797.9  1326.8  1510.6  1738.6  3258.5  4706.8  8047.8 154641.2   154918
read      551.7   644.0    74.4   159.3   182.5   286.3   347.5   438.5   780.6  1291.1  1480.7  1719.1  3157.3  4792.3  8075.7 139302.5   139185
read      527.5   606.7    68.9   154.1   175.7   280.6   348.0   461.4   727.5  1136.9  1418.1  1661.3  2940.0  4578.9  8050.5 152683.2   152724
read      538.5   727.8    74.4   137.9   158.3   282.9   372.2   548.2   753.3  1013.9  1334.5  1629.0  3141.1  7952.3  9813.2  20856.5    20845
read      509.1   578.7    74.4   154.7   176.4   278.4   352.1   472.8   687.6  1001.4  1347.4  1600.0  2809.2  4630.2  8061.7 140130.4   140348
read      460.0   510.6    68.9   135.0   155.1   275.8   360.8   476.5   609.0   781.3  1053.9  1468.5  2578.5  4203.4  8044.4  88780.4    88725
read      438.8   509.7    68.9   151.1   169.9   262.6   326.4   399.2   486.4   643.1  1046.3  1474.8  2545.9  4606.0  8062.1 134108.9   134088
read      330.0   308.7    68.9   122.3   139.2   230.5   306.1   376.3   435.4   515.3   635.1   837.0  1575.6  2877.3  7609.7  65983.5    66126
read      265.6   153.7    63.8   112.8   126.9   220.9   287.8   337.8   375.2   416.2   464.9   543.0   747.7  1147.1  2959.4  78252.9    78214
read      227.9   116.1    63.8   104.4   115.8   215.5   261.1   287.4   307.0   329.4   356.3   396.3   471.3   718.3  3050.7  55423.4    55191
read      226.3    98.4    68.9   105.2   116.3   217.1   260.3   284.6   302.8   323.3   347.9   386.3   459.7   774.8  2066.8  54080.6    54081
read      278.7   159.4    68.9   115.2   129.8   231.9   305.8   359.0   397.3   439.0   489.8   572.5   784.5  1187.5  1989.1 112505.9   112478
read      545.1   606.2    68.9   158.6   182.3   285.7   346.7   442.4   884.1  1313.3  1464.0  1651.6  2872.8  4326.6  7963.2 179493.2   179666
read      554.9   659.2    74.4   158.2   181.2   284.5   345.6   427.9   789.7  1314.2  1494.7  1722.3  3235.4  5903.1  8075.9 100541.2   100584
read      444.5   556.5    74.4   139.5   156.9   253.5   308.8   360.6   436.4   667.5  1238.9  1547.8  2752.6  4886.3  8073.5 127824.9   127920
read      220.7   351.1    68.9   105.1   115.8   169.6   192.0   206.4   217.8   235.2   273.9   436.9  1174.3  7318.2  8134.7   6556.6     6594
read      204.4    72.2    68.9   110.9   123.4   203.9   229.4   242.6   252.0   263.7   277.5   302.7   355.5   457.8  2286.7  25014.2    25020
read      497.5   554.4    68.9   146.7   166.4   270.8   337.9   422.5   671.7  1136.5  1373.9  1571.7  2570.1  4033.7  7976.5 129604.4   129587
read      189.5   107.7    68.9   114.5   128.0   182.6   200.7   211.5   218.5   228.4   240.4   263.8   373.1  1338.6  2985.4  10289.8    10277
read      533.1   586.3    68.9   157.6   180.6   284.0   346.5   453.3   822.7  1283.8  1437.9  1614.1  2703.9  4265.0  8010.6 148409.0   148458
read      285.0   276.6    68.9   109.9   123.7   223.4   277.9   316.4   346.4   386.9   450.9   660.0  1347.5  2973.1  7876.4  65982.9    66114
read      223.8   106.6    68.9   106.1   117.0   216.7   258.3   280.8   297.6   317.4   340.7   373.7   437.2   523.1  2191.2  49209.2    49261
read      535.9   594.8    74.4   157.4   179.9   282.7   349.5   460.6   844.7  1282.1  1438.9  1625.1  2751.7  4359.4  8029.8 133011.1   133049
read      394.1   366.9    63.8   126.9   144.5   258.4   355.1   470.9   572.3   695.3   843.0  1078.8  1698.0  3003.7  7784.1 106560.8   106628
read      204.5    74.9    74.4   111.1   123.8   203.7   228.9   241.9   251.4   262.9   275.8   300.4   350.9   449.9  2719.7  23449.1    23498
read      253.8   142.1    63.8   109.0   121.2   220.2   285.3   328.6   360.2   394.3   434.0   492.9   629.6   927.5  3150.5 103469.1   103564
read      532.4   597.9    68.9   156.4   178.9   283.7   346.2   434.8   754.9  1281.3  1447.2  1640.8  2786.4  4500.8  8008.0 161572.5   161774
read      272.3   323.0    63.8   111.1   125.2   211.3   255.4   284.0   307.2   338.5   395.4   593.7  1424.7  3730.0  8030.2  39130.0    39037
read      549.9   617.4    68.9   157.5   181.2   287.1   348.6   436.5   887.9  1326.6  1475.9  1675.8  2899.2  4299.4  7999.8 163426.6   163622
read      557.5   661.0    74.4   159.0   182.1   286.0   344.3   421.4   770.6  1332.7  1506.3  1731.2  3280.6  5066.9  8051.5 132399.9   132405
read      560.7   673.8    74.4   158.7   182.4   286.1   343.8   417.8   747.1  1336.8  1519.0  1760.0  3320.5  5841.5  8100.8 131511.5   131596
read      552.2   653.5    74.4   158.8   182.0   283.3   341.8   417.2   737.0  1321.8  1497.9  1728.1  3260.4  4741.5  8031.7 174425.1   174543
read      510.0   616.9    74.4   158.7   180.3   277.5   340.5   419.5   571.4   980.6  1400.4  1650.0  2998.8  7266.6  8113.1  90633.8    90567
read      389.0   495.1    74.4   134.9   150.3   234.4   287.6   332.8   387.9   509.6   820.4  1406.9  2502.8  4663.2  8059.1 116743.1   116582
read      321.2   458.0    68.9   112.5   124.4   204.3   264.0   308.6   349.9   420.6   583.8   934.0  1872.9  7654.6  8120.1  13835.1    13888
read      459.0   461.6    68.9   137.7   156.3   272.1   368.4   524.7   689.5   863.9  1088.4  1397.2  2138.7  3437.8  7851.6 119228.1   119224
read      551.0   628.3    74.4   161.4   184.6   284.8   343.6   425.4   868.0  1330.5  1480.5  1683.8  3079.0  4508.7  7992.2 156837.2   156471
read      527.2   615.7    74.4   160.3   182.4   280.0   341.3   425.7   637.8  1178.0  1445.9  1680.8  3060.7  4550.7  8037.9 164115.9   164013
read      413.5   541.7    68.9   129.9   146.7   244.3   324.1   391.3   464.0   595.6   870.0  1430.2  2480.5  7589.7  9233.7  41004.4    41909
read      507.3   587.3    68.9   151.5   171.2   264.8   323.2   403.3   719.3  1197.8  1398.3  1608.3  2746.8  4433.3  8065.5 106216.0   128280
