#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      199.8    89.8    63.8    96.7   105.6   178.9   234.3   262.4   279.8   297.8   318.7   349.2   410.8   523.1  1796.3  89975.2    90000  1745598285268  1745598290282
read      198.4    99.7    63.8    96.2   105.1   176.7   229.9   258.4   276.1   295.1   316.9   348.2   416.3   618.4  2598.0  95058.0    95000  1745598291794  1745598296808
read      196.7    98.4    63.8    95.6   104.3   174.8   226.9   256.0   274.4   293.9   316.3   348.4   414.6   543.0  2316.9 100024.2   100000  1745598298321  1745598303334
read      197.0    94.9    63.8    96.9   105.8   174.6   224.6   254.0   273.4   294.0   317.5   351.7   421.4   536.2  1877.9 105237.0   105000  1745598304847  1745598309860
read      197.5    97.2    63.8    97.0   106.0   174.8   224.9   254.0   273.5   294.5   318.6   354.5   425.9   568.1  2076.3 110060.2   110000  1745598311374  1745598316388
read      195.3    91.7    63.8    96.1   105.0   172.7   222.1   251.6   271.4   292.3   316.2   349.6   418.6   576.0  2078.8 114968.3   115000  1745598317900  1745598322914
read      195.4    87.1    63.8    97.8   106.9   172.8   219.5   248.5   268.8   290.6   315.8   351.9   423.6   580.4  1194.8 119734.4   120000  1745598324428  1745598329441
read      196.3   102.0    63.8    97.2   106.5   173.6   220.1   248.7   268.6   290.6   315.9   352.4   427.9   596.3  3471.8 124846.0   125000  1745598330954  1745598335968
read      194.8    88.6    63.8    97.8   107.2   172.8   217.9   246.0   266.6   289.0   314.7   350.2   422.4   548.4  1464.1 129785.8   130000  1745598337482  1745598342497
read      198.5    95.0    63.8    99.7   109.6   176.5   220.8   248.5   268.7   291.3   317.8   357.6   437.0   625.1  1776.1 134731.8   135000  1745598344009  1745598349023
read      196.8    90.7    63.8    99.7   109.7   175.0   218.1   245.2   265.3   287.9   314.8   353.2   432.0   632.6  1329.5 139945.4   140000  1745598350536  1745598355550
read      203.5    94.3    63.8   102.6   112.7   180.2   224.7   253.0   273.8   297.4   326.8   370.3   461.5   618.6  1663.6 144945.6   145000  1745598357061  1745598362075
read      199.0    98.7    63.8   102.0   112.1   177.4   219.2   245.7   265.4   287.8   314.8   354.0   434.5   647.9  4176.1 150060.8   150000  1745598363587  1745598368600
read      201.0    90.8    63.8   103.8   114.1   180.2   222.1   248.0   267.3   289.4   316.1   356.2   437.0   638.3  1561.3 155002.5   155000  1745598370115  1745598375128
read      211.4   120.4    63.8   104.6   115.7   187.1   231.3   258.5   278.4   302.3   333.4   382.4   522.2   982.3  2258.9 159946.1   160000  1745598376641  1745598381655
read      204.2    90.2    63.8   106.6   117.9   184.9   224.9   249.5   267.9   289.5   316.2   357.4   439.6   619.9  2154.2 164771.4   165000  1745598383167  1745598388181
read      209.4    90.5    59.1   108.4   120.1   191.2   231.8   256.6   274.5   295.8   322.4   364.1   448.2   622.3  2067.1 170191.0   170000  1745598389695  1745598394709
read      228.7   116.9    63.8   111.7   124.5   204.9   252.4   280.8   301.8   326.9   360.6   416.5   552.0   858.2  2388.6 175016.9   175000  1745598396223  1745598401237
read      215.8    89.7    63.8   112.6   125.8   199.0   239.0   263.3   280.8   301.4   327.9   368.4   458.9   628.1  1757.5 180066.0   180000  1745598402749  1745598407763
read      283.2   148.5    68.9   118.2   134.5   246.9   315.0   358.8   393.1   434.9   489.8   570.0   722.2   914.4  2415.8 178736.0   185000  1745598409275  1745598414289
read      210.2    94.4    63.8   113.0   126.2   195.0   230.3   251.6   267.6   286.9   312.0   350.3   436.7   645.0  4092.0 189846.4   190000  1745598415800  1745598420814
read      232.8    93.6    68.9   120.9   136.2   217.4   258.1   282.0   299.3   320.0   347.9   393.4   493.4   678.7  1786.3 194814.5   195000  1745598422327  1745598427341
read      265.3   130.9    63.8   129.9   147.4   242.4   292.8   324.0   347.7   376.4   413.3   467.6   583.2   850.8  4280.7 198396.0   200000  1745598428854  1745598433868
read      249.1   100.6    68.9   131.8   149.0   235.2   275.7   298.7   315.6   336.2   363.3   405.2   515.1   757.1  2326.9 203775.6   205000  1745598435382  1745598440395
read      264.5   109.4    63.8   138.1   156.1   247.7   291.5   317.7   337.9   362.3   393.7   442.7   551.5   770.5  2408.6 205844.4   210000  1745598441910  1745598446924
read      264.0   106.2    68.9   146.2   165.8   253.7   289.0   309.4   324.1   343.2   369.1   412.2   526.1   783.2  2827.5 212431.7   215000  1745598448436  1745598453450
read      278.1   105.7    68.9   154.0   174.0   261.4   302.0   326.9   345.8   370.6   402.7   457.0   574.4   795.7  2114.6 211192.7   220000  1745598454962  1745598459976
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 51.63%,0.50%,100.00%
