#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      507.8   186.1    74.4   293.7   331.5   452.7   508.1   582.1   672.9   749.9   813.6   883.3   997.1  1186.5  2056.8 125827.6   140000 2317427899351266406  1745597243398
read      433.5   180.6    74.4   205.9   249.0   392.2   459.1   521.1   577.9   640.5   706.2   779.6   892.5  1055.4  3224.7 138310.9   145000 2317427899351266406  1745597249916
read      400.6   154.8    80.4   222.1   247.8   353.0   455.2   513.0   545.1   577.4   612.9   658.8   743.6   925.1  3750.5 148655.4   150000 2317427899351266406  1745597256434
read      445.3   174.3    74.4   256.9   284.3   386.4   481.4   570.4   614.1   653.3   691.9   744.7   848.3  1015.7  2582.5 142863.9   155000 2317427899351266406  1745597262951
read      444.7   167.1    80.4   261.1   288.6   383.8   468.0   568.2   616.7   657.4   695.9   742.4   831.0  1003.2  2834.5 144281.6   160000 2317427899351266406  1745597269468
read      428.5   157.3    68.9   256.9   280.8   365.9   456.6   558.2   600.8   633.9   667.8   710.0   794.3   937.1  2570.5 149679.2   165000 2317427899351266406  1745597275986
read      466.2   170.1    74.4   282.7   308.2   403.0   468.7   583.6   644.9   690.1   735.0   791.8   879.0  1038.9  1993.9 138542.9   170000 2317427899351266406  1745597282504
read      505.0   185.3    86.8   305.3   336.7   443.5   502.5   597.2   681.0   747.2   801.7   860.2   953.3  1151.3  3234.0 127971.6   175000 2317427899351266406  1745597289021
read      490.6   182.9    80.4   312.9   338.8   420.4   466.3   600.1   696.7   744.3   782.7   828.3   904.0  1091.8  4103.5 131844.1   180000 2317427899351266406  1745597295538
read      492.7   180.2    80.4   298.3   325.9   432.5   496.9   588.8   668.5   726.3   778.1   840.2   939.1  1105.3  3212.7 131138.6   185000 2317427899351266406  1745597302056
read      472.7   173.1    74.4   279.9   310.1   410.8   482.9   585.2   649.8   701.0   745.0   798.6   901.0  1086.2  2426.4 136666.8   190000 2317427899351266406  1745597308575
read      449.7   173.3    74.4   271.7   299.0   383.8   459.6   582.3   634.2   671.3   707.1   744.7   826.3  1016.5  3505.4 143580.0   195000 2317427899351266406  1745597315093
read      474.4   175.9    74.4   279.9   308.4   410.0   494.4   605.3   658.6   702.7   743.1   794.6   879.2  1075.6  2532.2 136126.8   200000 2317427899351266406  1745597321611
read      459.6   177.6    80.4   271.4   299.8   398.4   475.8   577.2   631.7   676.7   720.6   775.0   868.3  1043.7  5181.3 140434.4   205000 2317427899351266406  1745597328128
read      445.0   165.6    80.4   255.9   281.3   384.5   502.0   572.1   609.6   643.8   681.5   735.7   879.2  1076.9  2062.9 145039.9   210000 2317427899351266406  1745597334646
read      482.1   177.6    86.8   285.9   315.0   419.0   496.8   605.8   664.7   712.9   758.3   810.4   915.3  1085.1  2153.1 134023.8   215000 2317427899351266406  1745597341165
read      444.4   170.9    68.9   257.1   284.8   385.5   478.4   569.7   614.7   653.9   691.4   740.3   832.6  1003.6  2354.8 145189.4   220000 2317427899351266406  1745597347682
CPU Usage Stats (avg/min/max): 39.70%,15.08%,52.76%
