Timestamp start: 1746893435855
Timestamp end: 1746894436178

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      250.9   135.7    80.4   130.2   143.3   224.1   271.9   301.1   322.4   348.5   383.4   438.3   594.9  1590.8  4247.9 123925.4   123975
read      265.3   155.6    86.8   130.3   143.8   256.3   295.8   316.6   331.8   348.8   372.4   411.6   548.3  2047.9  4645.8  28464.2    28449
read      253.6   103.4    93.8   139.0   156.5   247.7   276.8   292.9   305.3   319.8   340.7   374.2   480.2  1180.1  2482.9  14979.2    14903
read      283.5   214.3    86.8   129.8   143.3   264.4   309.4   332.9   349.1   369.6   397.7   451.1   829.3  3157.9  6672.7  31088.8    31189
read      277.3   151.8    86.8   126.9   139.5   264.6   316.6   343.3   362.3   383.9   411.2   456.4   635.3  1800.0  5595.4  40735.2    40636
read      259.4   164.1    80.4   124.8   136.4   227.5   286.7   317.3   339.3   366.2   402.3   467.0   684.5  2214.0  3988.5  80409.6    80574
read      317.1   179.4    80.4   158.1   177.7   285.7   341.0   375.1   401.4   434.3   480.8   560.5   773.5  2321.4  6087.0 168649.0   168820
read      299.5   143.8    80.4   151.4   169.8   271.9   324.4   357.6   382.9   414.3   458.2   531.7   719.7  1430.6  3350.0 162400.2   162621
read      247.7   141.7    80.4   126.6   138.8   221.9   273.1   302.6   323.2   347.3   379.6   431.5   578.8  1385.8  4956.8 101441.0   101621
read      246.3   128.6    86.8   124.3   135.4   230.5   281.2   305.2   321.0   340.7   365.7   404.9   528.5  1580.7  3732.2  58542.2    58592
read      279.7   146.7    80.4   143.7   160.5   250.0   297.8   328.5   352.7   384.3   429.0   505.2   695.4  1577.6  3920.0 153153.2   153042
read      241.0   121.7    80.4   126.7   138.8   215.7   263.4   292.0   313.0   337.6   368.4   418.0   562.9  1363.8  2736.5 112079.6   112238
read      286.2   149.9    80.4   148.2   165.3   259.0   307.8   338.2   362.3   392.8   434.7   506.7   681.8  1410.5  3876.8 160332.8   160265
read      235.1   136.3    86.8   123.7   134.4   223.7   271.4   293.8   309.0   325.6   346.1   378.4   452.5   613.3  7445.8  57241.4    57109
read      238.1   112.5    74.4   123.6   134.8   213.9   267.1   296.5   316.4   339.0   367.4   411.6   534.8  1010.5  2703.7  88450.0    88551
read      237.8   127.0    93.8   140.7   158.1   228.8   252.9   267.4   277.4   291.3   310.5   343.5   438.2  1231.4  5497.8   8405.6     8385
read      280.0   218.1    86.8   128.6   141.6   263.6   310.6   334.6   351.2   370.8   396.7   439.3   713.3  3512.4  7576.4  34135.0    34088
read      310.2   302.5    80.4   131.3   145.1   235.7   290.9   324.3   350.7   386.4   448.2   785.3  1591.7  3051.4  7558.5 113563.2   113600
read      251.3   149.1    80.4   132.3   145.8   225.2   270.6   298.8   319.8   345.3   379.3   434.7   592.7  1616.3  4716.8 131694.8   131842
read      239.5   111.0    80.4   126.9   138.9   215.0   262.6   291.5   312.5   336.9   367.6   415.4   546.4  1170.9  2221.3 112077.0   112066
read      235.7    96.0    74.4   123.0   133.8   217.4   271.3   298.1   315.7   335.6   360.0   396.3   481.4   768.1  2095.8  72663.4    72585
read      251.7   138.5    80.4   132.6   146.5   226.7   271.9   299.8   320.2   345.6   379.3   433.2   576.5  1702.2  4302.7 133743.8   133669
read      242.0    85.3    86.8   140.4   157.4   236.1   262.9   277.8   289.6   303.3   320.5   353.5   442.8   975.3  1967.4  11839.2    11820
read      244.7    95.5    86.8   139.8   157.1   239.1   266.7   282.1   293.1   306.8   322.9   352.0   434.3  1156.4  2703.9  12654.6    12639
