Random waveform, supplied seed
Total number of intervals = 143 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185, 152724, 20845, 140348, 88725, 134088, 66126, 78214, 55191, 54081, 112478, 179666, 100584, 127920, 6594, 25020, 129587, 10277, 148458, 66114, 49261, 133049, 106628, 23498, 103564, 161774, 39037, 163622, 132405, 131596, 174543, 90567)
Average QPS expected = 94260
Timestamp start: 1746384611337
Timestamp end: 1746386411620

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      240.1   145.8    68.9   120.7   133.5   213.5   262.0   291.2   313.7   340.8   374.7   426.5   552.2  1451.7  4209.9 117367.8   117379
read      235.3   162.7    68.9   120.4   132.8   208.8   253.7   281.1   302.0   327.8   360.2   405.1   517.3  2360.4  6674.0 120115.2   119931
read      247.2   148.0    74.4   124.5   138.4   221.1   268.6   297.6   320.0   346.5   381.3   433.7   569.8  1650.5  6278.1 132058.2   132052
read      293.4   160.7    74.4   132.0   148.3   255.1   321.0   363.0   395.8   437.2   495.2   580.5   736.3  1240.0  3136.8 143415.8   143350
read      261.5   141.7    68.9   130.2   145.4   235.3   285.2   315.5   338.5   366.3   401.4   459.9   616.1  1629.2  3716.2 143786.0   143518
read      350.3   198.1    74.4   152.7   174.9   306.0   373.3   425.6   471.4   533.1   603.1   689.0   842.4  1497.4  3761.0 172961.4   172981
read      243.2   138.5    74.4   118.9   131.0   216.8   268.1   298.0   320.6   347.8   381.8   433.4   608.6  1223.4  4207.9  94095.8    94027
read      336.4   188.3    68.9   141.3   160.2   287.9   372.7   436.3   485.9   536.5   590.7   662.3   791.5  1402.1  3756.3 169871.2   170019
read      320.4   172.8    80.4   153.4   174.3   283.1   341.2   382.3   417.6   463.5   522.8   608.0   754.7  1542.4  5018.4 178661.0   179090
read      255.5   143.1    74.4   121.7   135.1   234.4   280.9   309.0   330.9   358.1   393.9   451.4   597.2  1736.1  3958.7  46995.8    47130
read      260.2   149.3    68.9   125.4   140.5   248.5   285.7   309.0   326.2   344.5   367.4   400.6   498.3  2409.3  3532.8  19397.8    19439
read      352.5   343.9    74.4   133.6   151.0   267.2   331.2   372.4   406.5   457.7   546.1   872.4  1702.8  3521.2  7595.8 128907.2   128963
read      257.8   116.9    63.8   124.8   139.0   247.3   285.2   310.3   329.8   351.4   376.9   416.4   507.2  1238.1  3140.5  23788.6    23787
read      247.8   151.3    68.9   116.2   127.1   225.5   279.2   307.4   328.4   353.5   386.0   439.7   583.9  2075.1  3909.3  61840.4    61848
read      231.4   118.2    74.4   117.6   128.9   206.0   255.1   283.6   305.1   331.0   363.3   407.9   516.0  1428.0  2457.0 102051.8   101968
read      240.3   155.7    74.4   120.3   132.3   211.3   260.1   289.6   312.3   339.5   372.4   421.1   574.2  1915.2  5591.5 108586.2   108767
read      246.9   175.9    63.8   119.3   131.1   213.6   264.5   293.9   316.8   344.3   378.7   430.4   836.2  1941.3  4375.2  96858.0    97139
read      336.1   186.5    63.8   146.0   165.6   295.9   367.2   418.3   464.7   521.1   582.2   657.7   780.7  1015.2  3466.2 158565.0   158594
read      345.8   183.5    74.4   148.7   169.8   305.7   377.4   427.9   469.6   523.0   588.0   675.3   830.5  1463.2  3935.0 141588.6   141240
read      266.8   161.0    63.8   119.7   132.0   251.4   299.5   332.3   356.0   382.1   414.1   461.0   556.0  1950.0  5410.3  41320.6    41405
read      250.3   174.9    68.9   118.4   129.5   230.3   282.5   309.8   330.2   354.8   386.6   438.1   580.0  1664.4  7039.7  58022.2    57997
read      260.5   124.5    68.9   131.0   146.0   235.7   287.5   318.4   341.4   368.8   402.5   457.2   585.9  1198.6  3249.3 133499.6   133577
read      236.6   124.0    68.9   119.1   130.1   226.5   274.3   296.8   313.8   333.4   357.6   392.0   459.4   723.4  3533.7  53845.8    53832
read      286.5   163.1    68.9   136.3   152.3   256.6   317.0   353.6   380.8   413.9   458.0   527.6   675.0  1031.1  3321.0 139814.6   139832
read      353.6   184.7    74.4   157.5   179.0   312.6   381.3   428.5   470.4   529.8   603.5   697.0   862.9  1176.3  5079.2 170525.2   170515
read      310.6   152.3    74.4   140.0   159.4   278.6   338.8   375.3   405.0   446.8   509.2   613.4   778.0   991.5  2691.5 128199.4   128494
read      251.5   176.3    68.9   126.5   140.9   243.9   275.0   294.5   310.8   330.3   354.9   390.6   467.5  1208.4  8901.9  20730.4    20789
read      252.3   132.2    74.4   117.9   129.2   229.9   286.4   317.2   340.3   367.7   402.1   461.5   591.9  1186.6  3576.4  63546.8    63647
read      235.1   138.0    54.7   117.3   128.2   218.3   271.3   297.2   315.7   337.4   363.7   399.2   470.1   691.4  5886.4  64602.2    64802
read      234.8   101.4    68.9   118.2   129.1   224.5   272.8   295.9   312.9   332.5   356.7   391.1   457.6   662.9  2523.2  55823.0    55719
read      352.8   195.0    74.4   157.4   179.3   307.6   383.4   441.0   487.4   537.9   594.2   672.4   816.9  1717.1  4581.3 173878.6   174179
read      272.1   138.9    68.9   127.1   141.9   243.0   299.7   335.5   362.7   396.1   441.5   514.2   644.3  1152.5  3231.8 106171.0   106356
read      348.1   181.9    80.4   161.2   183.1   303.0   367.9   417.2   461.7   521.6   594.4   690.0   858.3  1104.6  3105.3 178972.0   178750
read      249.5   117.8    68.9   123.4   137.8   228.9   276.3   304.9   326.4   353.3   388.5   442.7   559.5   752.9  3081.6 105724.8   105831
read      253.9   212.7    68.9   119.7   132.0   212.9   263.5   294.1   317.9   347.8   388.7   463.8   926.5  2630.9  6845.3 110376.4   110667
read      216.8    99.7    68.9   117.5   133.6   211.8   230.7   241.5   250.0   260.5   274.0   300.1   484.1  1552.3  2480.4   8696.0     8803
read      280.4   199.5    63.8   116.5   128.6   255.2   316.9   353.6   377.1   402.8   434.7   485.1   680.0  2846.0  6015.0  45864.4    45662
read      285.3   301.8    68.9   120.0   132.9   246.1   289.6   316.7   337.1   360.7   391.4   451.0  1460.7  3947.4  7893.9  30846.2    30867
read      296.3   335.6    68.9   116.0   128.0   247.7   302.9   339.2   363.0   389.1   422.8   488.7  1603.4  4319.8  8013.7  45714.8    45656
read      279.8   273.2    68.9   118.5   130.7   218.5   274.1   309.2   336.9   372.6   432.2   603.9  1388.3  3451.6  7400.8 100870.4   100938
read      236.1   148.3    63.8   123.0   136.0   211.7   254.4   280.7   300.7   325.5   357.3   402.3   515.7  1848.7  5519.1 132469.2   132360
read      225.9   109.0    68.9   114.1   124.3   209.7   262.4   287.0   303.9   323.3   347.9   385.1   456.9   620.0  2775.1  67705.8    67591
read      262.1   148.1    63.8   119.8   132.5   247.7   291.5   319.4   339.5   361.3   387.2   426.9   586.0  1961.2  3494.8  33912.4    33910
read      252.6   210.4    68.9   116.6   128.0   212.9   269.7   301.4   325.2   354.6   393.0   461.6   796.0  2933.6  6212.5  85893.6    85729
read      224.0   109.6    63.8   119.9   135.7   221.4   243.2   255.0   264.7   274.3   290.3   316.1   396.6  1450.9  3332.4  12900.4    12884
read      272.5   183.6    68.9   116.2   128.0   251.8   307.5   343.6   366.9   391.5   420.5   463.2   586.8  2626.3  4656.0  45759.8    45621
read      277.2   217.8    63.8   118.8   131.9   251.5   302.7   336.0   357.4   380.2   407.4   456.1   849.9  3037.9  7296.2  36902.0    36938
read      282.7   229.6    63.8   114.7   126.1   251.3   316.6   355.8   382.0   410.7   445.4   497.9   715.9  3208.2  7403.4  56758.8    56902
read      256.3   204.0    63.8   117.8   129.8   213.1   265.6   297.2   321.7   351.5   390.1   460.4  1163.9  2683.5  4948.9 102246.6   102243
read      223.3    78.6    63.8   120.9   136.7   222.8   244.4   256.3   266.2   276.6   292.2   317.9   392.1   978.3  2175.6  14074.8    14085
read      272.2   226.6    68.9   117.7   129.8   219.7   278.4   315.8   345.3   384.3   444.0   570.3  1082.2  2768.0  7082.2  94057.4    94103
read      229.0    99.2    68.9   115.0   125.5   218.5   267.5   290.4   306.4   324.5   347.5   382.1   451.1   618.7  2424.2  58351.2    58175
read      289.7   190.7    74.4   138.8   155.7   256.5   310.3   342.8   368.3   399.5   441.8   509.4   725.6  2757.5  4660.8 151108.0   151312
read      228.3   115.9    68.9   114.7   125.4   205.4   259.2   287.5   307.6   331.1   360.1   399.6   485.0   891.3  2978.1  83320.4    83333
read      316.3   181.9    74.4   143.4   162.6   278.9   350.4   398.6   433.6   471.5   515.9   579.1   705.8  2117.7  6336.5 165459.8   165153
read      237.1   118.2    68.9   122.1   135.4   215.1   260.5   287.7   308.5   333.6   365.2   411.2   510.2  1170.1  3654.2 124245.6   123975
read      245.2   121.2    63.8   120.3   133.4   239.6   272.9   292.0   307.3   326.2   350.7   386.1   472.1  1468.8  3129.7  28278.2    28449
read      228.7    89.6    68.9   120.1   135.0   227.8   251.9   265.4   274.2   286.9   302.6   331.2   397.8  1194.6  2193.7  14825.0    14903
read      255.9   126.2    63.8   120.0   133.0   246.7   288.7   315.8   334.9   355.3   378.3   411.3   496.3  1407.0  3322.3  31302.8    31189
read      276.2   215.1    63.8   117.4   129.9   252.7   305.6   338.7   360.0   382.8   409.5   452.2   780.1  3416.3  6068.2  40568.2    40636
read      254.3   234.3    68.9   115.2   126.2   213.6   270.9   302.4   325.6   354.3   392.4   462.8   824.2  3389.6  7417.3  80526.6    80574
read      355.3   317.2    80.4   156.7   179.7   304.8   368.7   411.8   445.6   485.3   534.2   607.7   939.5  4072.8  7771.3 168644.0   168820
read      320.6   172.7    80.4   150.3   170.0   284.2   350.1   395.4   430.3   471.2   522.5   591.7   731.9  1776.1  4509.7 162722.0   162621
read      232.2   115.6    74.4   118.1   130.0   210.3   257.3   285.0   305.1   329.1   359.8   402.6   502.7  1141.3  3125.1 101724.2   101621
read      228.3    99.7    63.8   115.3   125.8   217.8   266.4   288.6   304.0   321.4   344.5   377.3   445.2   672.4  2213.6  58589.2    58592
read      263.2   126.3    74.4   135.7   151.7   241.0   288.5   317.2   339.0   365.3   398.9   452.8   575.9  1175.8  3526.6 153380.6   153042
read      229.1   130.1    74.4   116.8   128.5   202.9   249.1   276.5   297.0   322.4   355.1   401.5   529.8  1543.9  3253.9 112474.2   112238
read      282.6   136.2    74.4   140.4   158.3   258.4   312.0   344.6   369.6   399.1   436.4   492.6   608.4  1347.8  3208.5 160058.8   160265
read      227.3    93.4    63.8   115.2   125.7   218.2   266.0   288.1   303.1   319.8   342.0   373.6   436.7   623.5  1868.5  57249.8    57109
read      223.7    95.4    68.9   113.8   124.4   201.1   253.3   281.9   301.7   325.0   354.7   395.8   474.4   736.3  1714.2  88465.6    88551
read      208.8    85.8    68.9   115.0   131.3   208.1   226.7   236.0   244.8   253.6   267.3   288.9   359.3   972.6  3709.2   8435.8     8385
read      257.2   124.9    59.1   117.9   130.6   246.9   292.5   321.3   340.4   361.1   385.1   420.4   504.6  1342.5  3310.5  34122.6    34088
read      298.4   317.5    74.4   121.0   134.5   225.3   279.7   312.4   337.8   369.2   414.7   611.8  1692.7  3363.4  7353.2 113478.0   113600
read      236.4   111.3    74.4   123.2   136.8   214.4   258.3   285.4   306.2   331.6   364.0   410.6   514.7  1154.1  2708.8 131841.4   131842
read      226.5   115.6    74.4   116.9   128.7   203.2   249.4   276.8   296.9   321.8   353.8   398.3   492.2  1012.0  3730.8 111965.0   112066
read      226.3   112.6    68.9   113.4   123.5   206.7   260.5   286.4   304.3   325.1   351.7   389.5   465.5   995.6  3045.7  72713.0    72585
read      236.9   122.3    74.4   123.4   137.0   214.3   258.3   285.0   305.2   330.2   362.3   408.1   518.2  1386.1  3441.5 133419.2   133669
read      217.3    92.7    68.9   119.3   135.2   217.3   237.2   249.1   257.3   268.0   281.2   303.6   366.7   942.4  2889.2  11868.4    11820
read      221.6    87.3    68.9   119.1   134.6   221.2   242.6   254.4   264.3   274.4   290.4   315.9   379.7  1063.3  2734.6  12711.2    12639
read      318.9   353.9    74.4   122.9   137.5   234.5   290.3   322.9   349.1   383.6   438.4   850.9  1724.3  3623.3  7737.9 118530.6   118548
read      305.2   148.8    80.4   142.4   161.3   272.4   341.3   386.5   418.8   454.4   496.0   552.0   666.2  1131.7  2988.9 165643.6   165754
read      225.9   129.6    74.4   114.0   124.7   202.2   253.9   282.1   301.6   325.0   354.6   396.3   489.4   857.3  4244.0  86828.4    86823
read      227.7    77.0    68.9   121.6   136.0   226.9   251.8   265.9   275.1   288.4   305.2   335.8   403.6   774.2  1680.9  17070.8    16898
read      335.7   356.3    68.9   128.2   143.7   247.4   302.9   337.5   365.4   402.0   471.3  1183.2  1703.7  3516.4  7501.1 123062.6   123124
read      228.2   110.9    68.9   114.6   125.0   209.4   263.0   288.8   307.2   328.7   355.6   393.5   467.6   689.7  3383.5  72298.0    72278
read      252.5   122.1    68.9   117.0   128.5   241.7   287.6   313.9   334.4   359.0   390.4   436.4   542.6  1283.9  2712.0  47780.2    47757
read      244.7   146.6    63.8   114.5   125.2   225.6   277.0   303.4   322.5   346.3   378.2   430.4   558.5  2188.0  3636.0  60479.4    60510
read      249.1   165.2    63.8   121.2   134.7   240.7   274.5   294.0   309.9   328.7   351.6   385.6   462.9  2846.0  5485.3  25319.0    25237
read      236.7   134.8    74.4   115.9   127.5   206.7   259.5   289.7   312.3   340.1   375.7   434.4   615.3  1287.0  3634.3  97888.4    97783
read      230.9   114.4    63.8   119.2   131.3   206.9   252.4   279.9   300.5   326.2   359.2   405.1   513.3  1366.6  2678.8 119185.4   118966
read      234.9   121.8    68.9   119.8   134.8   228.6   254.5   269.6   280.6   293.9   314.0   346.5   492.1  1481.0  3581.3  16702.8    16631
read      218.2    76.5    68.9   117.7   133.7   218.2   238.9   251.0   259.9   270.5   285.2   310.1   370.8   917.9  2222.7  11739.4    11743
read      323.9   359.1    68.9   123.0   137.5   235.6   293.5   327.6   354.4   389.0   447.9   980.0  1743.4  3632.7  7640.6 114620.8   115026
read      229.7   119.8    59.1   119.2   131.5   206.2   250.8   277.1   297.2   322.2   354.8   399.7   502.4  1386.8  3523.4 122155.0   122371
read      200.9    88.2    63.8   110.9   125.3   200.3   217.4   227.3   233.7   243.0   254.0   274.0   335.4  1074.7  2730.4   7189.2     7198
read      244.8   100.0    63.8   120.3   133.8   239.9   275.0   294.9   311.0   329.4   351.0   382.5   453.0  1134.9  2665.8  25025.2    25022
read      398.1   333.3    80.4   161.4   186.1   322.0   393.2   445.8   488.9   539.4   604.9   744.5  1713.4  3551.4  7611.1 157629.6   157513
read      336.1   167.5    80.4   156.6   177.2   297.8   372.1   424.1   462.2   503.7   550.3   616.6   738.8  1147.6  3294.9 171804.4   171975
read      322.8   168.1    80.4   147.8   167.0   287.9   359.4   406.6   441.6   480.1   526.3   589.8   718.8  1474.2  4282.0 154833.4   154918
read      300.8   151.0    80.4   138.4   155.9   269.9   336.1   377.8   408.4   444.0   487.5   548.1   677.2  1229.8  3461.6 139014.6   139185
read      308.1   167.4    74.4   141.9   159.7   263.9   330.5   379.8   420.2   467.1   524.6   603.9   765.1  1349.5  3468.6 152578.4   152724
read      231.9   114.7    63.8   120.5   133.8   227.5   256.5   272.6   285.5   300.5   322.0   355.7   426.9  1095.8  3641.0  20924.2    20845
read      390.1   382.9    74.4   148.3   170.8   298.1   358.7   400.0   436.4   492.1   584.9  1198.3  1841.2  3783.3  7790.9 140015.4   140348
read      226.2   111.9    68.9   113.9   124.3   201.3   254.1   283.1   303.4   327.5   358.1   400.2   505.2   933.3  2804.2  88612.0    88725
read      241.0   119.0    68.9   124.5   138.1   218.2   263.7   291.2   312.6   338.4   370.9   421.1   537.3  1238.0  3194.5 134407.6   134088
read      252.9   200.2    74.4   115.6   126.5   218.5   271.9   298.6   318.1   342.2   373.7   433.5  1027.6  2644.0  4457.3  66154.4    66126
read      251.6   183.6    68.9   116.2   127.6   216.4   271.7   301.4   323.2   350.0   385.6   449.5   874.4  2258.9  4325.9  78091.2    78214
read      227.2    98.8    74.4   115.0   125.5   219.4   265.8   287.0   301.3   317.7   339.6   371.5   436.6   583.7  3086.9  55349.0    55191
read      230.5   107.2    63.8   115.5   126.2   221.8   268.4   289.6   304.4   320.9   343.5   376.7   456.2   985.3  2681.7  54189.2    54081
read      229.7   117.5    63.8   118.1   129.7   205.3   252.3   280.2   300.8   326.6   360.0   405.7   510.4  1047.2  3266.3 112502.0   112478
read      354.9   182.4    80.4   172.5   196.6   314.7   375.1   423.9   466.0   517.2   576.1   652.9   797.8  1843.9  4786.9 179602.6   179666
read      248.0   129.7    74.4   119.9   132.8   223.0   274.1   303.8   326.9   355.5   392.6   453.5   611.7  1006.4  2704.2 100713.0   100584
read      242.1   152.8    80.4   123.2   136.5   216.2   262.5   290.5   312.1   338.5   371.9   423.4   559.6  1727.8  7327.2 127991.6   127920
read      198.2    71.7    80.4   112.8   126.3   198.5   214.6   223.8   230.4   237.8   249.7   268.7   327.7   934.3  2323.1   6598.4     6594
read      247.3   129.9    63.8   121.3   134.6   240.7   276.6   296.3   312.4   331.2   353.9   386.2   463.4  1242.7  4454.1  25031.4    25020
read      307.5   297.4    74.4   128.1   143.1   242.5   299.6   335.3   363.3   399.2   455.5   584.9  1650.2  3377.0  7577.9 129570.2   129587
read      211.7    82.1    68.9   116.4   132.9   210.8   230.2   240.7   248.8   258.1   271.2   293.3   359.3  1032.0  2445.8  10311.6    10277
read      370.4   321.1    80.4   151.7   174.9   299.3   358.2   400.1   437.1   489.6   568.2   737.1  1706.3  3626.0  7576.5 148255.2   148458
read      228.0   118.0    68.9   114.3   124.6   211.5   264.1   288.8   305.6   324.9   349.4   386.9   463.3   896.8  3695.2  66142.6    66114
read      230.3   100.5    68.9   117.0   127.9   225.9   268.4   288.1   301.7   317.6   338.7   369.7   432.5   588.8  2542.1  49247.8    49261
read      247.2   130.7    74.4   126.0   139.9   222.1   268.8   297.4   319.8   346.8   382.3   435.0   573.8  1402.2  3809.3 133135.2   133049
read      229.7   119.2    68.9   117.3   128.7   204.6   252.6   280.8   301.1   326.0   358.2   402.5   513.1  1441.8  2588.5 106678.4   106628
read      241.0   111.5    68.9   121.9   135.6   237.0   268.5   285.9   298.2   316.3   339.5   371.6   438.3  1001.4  4141.2  23437.2    23498
read      321.7   368.6    74.4   120.6   134.0   232.1   290.0   324.7   352.8   389.1   444.4  1022.1  1816.7  3657.6  7737.1 103355.6   103564
read      318.2   178.4    80.4   143.2   161.5   275.9   347.4   400.9   442.8   488.0   538.2   605.0   730.3  1637.0  5238.6 161714.0   161774
read      248.6   134.6    68.9   118.6   130.3   237.6   279.0   303.3   322.6   346.6   375.9   418.0   509.4  1376.9  3058.1  39090.2    39037
read      420.1   331.2    80.4   196.8   226.8   343.3   405.7   454.4   494.0   542.7   607.5   744.5  1747.2  3674.8  7721.6 163581.4   163622
read      272.6   137.6    74.4   131.1   147.4   246.2   300.2   334.1   359.8   390.9   431.2   494.0   624.7  1160.6  3118.8 132506.4   132405
read      242.5   121.5    74.4   124.0   137.7   218.3   264.5   292.6   314.6   341.0   373.9   426.0   552.4  1338.0  3520.4 131635.8   131596
read      332.4   182.9    80.4   153.9   174.3   289.6   357.2   408.2   450.9   499.0   554.3   630.6   786.3  1648.1  4321.8 174344.4   174543
read      231.0   109.7    74.4   116.7   128.4   209.2   257.6   285.2   305.4   330.1   361.6   405.6   507.8   909.0  2861.6  90610.0    90567
read      230.1   129.6    74.4   117.8   129.6   204.6   250.6   278.4   299.1   324.5   357.7   403.5   518.8  1693.1  3401.3 116612.2   116582
read      218.7    91.7    68.9   120.0   135.7   218.0   239.6   251.8   261.2   271.7   286.7   310.7   369.4   952.6  4239.2  13884.8    13888
read      366.4   402.4    74.4   128.9   145.4   261.8   325.2   364.2   394.9   438.6   544.9  1355.6  1856.3  3753.0  7710.0 119078.8   119224
read      322.6   183.5    74.4   141.8   160.3   280.8   356.1   407.6   447.0   490.7   541.9   614.4   754.8  2121.4  4610.5 156542.0   156471
read      320.7   173.9    80.4   146.1   165.0   280.2   349.6   400.2   440.6   486.2   538.3   609.6   739.0  1382.5  4246.9 163846.8   164013
read      244.6   130.9    68.9   117.5   129.0   233.0   274.6   297.7   317.1   341.0   371.6   416.5   509.6  1205.6  4396.9  42031.8    41909
read      300.8   292.9    74.4   127.3   142.0   238.6   293.8   327.0   352.7   385.1   432.7   569.5  1648.3  3406.6  7327.0 128241.6   128280
read      228.5   132.5    68.9   116.3   127.8   202.2   250.7   278.8   299.0   323.9   356.2   401.7   512.9  1450.8  4462.8 106923.6   107066
read      254.4   131.3    74.4   116.7   128.2   242.1   287.5   314.4   336.3   362.3   393.2   436.7   543.5  1456.4  3887.5  46209.2    46119
read      212.3    64.3    74.4   115.4   134.3   214.3   233.4   244.2   251.5   261.0   272.3   291.8   340.6   908.4  1435.9  10208.2    10227
read      214.4    70.7    68.9   116.3   133.5   216.2   235.7   247.5   254.9   265.6   277.0   296.4   346.8   882.7  1788.6  10787.0    10870
read      567.0   631.9    80.4   170.6   193.8   301.6   373.2   480.1   846.4  1330.1  1496.0  1702.1  3087.6  4683.4  8103.1 146292.6   146664
read      278.1   359.7    74.4   122.7   137.6   229.2   261.1   278.9   293.6   315.0   351.9   494.5  1490.5  7302.1  8115.0  19858.2    19865
read      486.6   469.1    80.4   145.4   165.0   301.6   428.3   591.8   743.8   906.1  1114.0  1397.9  2215.1  3462.8  8019.0 113435.2   113409
read      254.1   132.4    74.4   114.4   125.9   236.4   291.1   323.9   348.7   375.3   406.0   453.1   566.5  1103.9  3069.8  70547.4    70623
read      251.6   132.3    68.9   117.3   129.2   242.9   290.7   318.6   340.1   363.4   390.4   427.7   496.2   625.4  3463.6  52630.8    52633
read      319.1   201.1    80.4   130.1   145.3   256.3   344.1   411.1   458.3   509.7   575.4   680.2   978.0  1493.4  2472.6 104640.0   104630
read      245.3   101.9    68.9   117.3   128.9   242.3   284.2   306.7   323.3   343.6   368.1   400.5   464.9   578.4  2533.0  42762.6    42594
read      273.2   143.6    63.8   120.1   133.0   237.2   307.4   356.2   389.8   426.3   468.5   531.5   664.6   913.1  1764.5  95120.2    95196
read      248.3   116.9    68.9   115.0   126.4   240.5   287.5   314.0   334.2   357.3   384.5   421.8   495.6   649.0  4151.8  52059.6    52243
read      242.7    87.5    68.9   118.2   130.0   243.5   281.2   300.4   315.4   333.7   356.5   388.8   443.1   528.8  1312.6  36869.6    37031
read      246.1   100.1    68.9   117.3   129.1   244.2   284.9   306.6   322.7   343.0   367.8   401.4   466.5   610.0  1362.0  39884.0    39878
read      443.6   401.3    80.4   141.5   160.0   287.1   409.7   544.9   662.6   796.8   973.1  1238.6  1789.2  3037.7  7653.5 110599.8   110750
read      208.4    68.3    68.9   112.5   129.4   210.1   228.5   238.0   245.9   253.8   266.2   284.7   336.5   934.7  1383.6   8206.6     8231
read      251.0   110.1    68.9   114.0   125.3   239.2   290.7   321.3   344.6   369.8   399.2   441.1   526.3   681.7  1820.6  63483.0    63638
read      265.7   135.0    63.8   117.7   130.2   236.6   301.8   344.9   374.8   407.3   447.2   504.1   624.9   822.2  2715.5  90330.0    90167
read      248.6   107.3    74.4   115.5   127.1   242.0   288.8   315.1   335.4   358.5   384.9   420.8   487.1   591.9  2372.1  50544.0    50555
read      226.9    79.9    59.1   121.1   137.2   229.2   252.1   264.8   273.1   284.4   296.9   320.3   374.3   599.4  3570.6  15997.0    15997
read      245.3   117.9    74.4   116.8   128.4   242.2   284.4   307.3   324.3   344.6   368.8   401.4   465.5   578.4  2067.4  43248.4    43089
read      216.7   102.1    63.8   118.0   135.1   218.2   237.7   248.9   256.3   266.6   278.1   296.8   346.0   926.0  5308.6  12249.8    12188
read      253.1   127.0    74.4   114.2   125.6   235.8   293.0   327.3   352.2   379.3   410.3   455.7   545.2   682.1  3026.8  76579.0    76615
read      587.3   652.0    80.4   172.5   196.9   306.0   380.0   512.6  1015.4  1371.0  1524.3  1726.7  3187.3  4671.9  8081.2 143529.6   143480
