Random waveform, supplied seed
Total number of intervals = 180 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757, 60510, 25237, 97783, 118966, 16631, 11743, 115026, 122371, 7198, 25022, 157513, 171975, 154918, 139185, 152724, 20845, 140348, 88725, 134088, 66126, 78214, 55191, 54081, 112478, 179666, 100584, 127920, 6594, 25020, 129587, 10277, 148458, 66114, 49261, 133049, 106628, 23498, 103564, 161774, 39037, 163622, 132405, 131596, 174543, 90567, 116582, 13888, 119224, 156471, 164013, 41909, 128280, 107066, 46119, 10227, 10870, 146664, 19865, 113409, 70623, 52633, 104630, 42594, 95196, 52243, 37031, 39878, 110750, 8231, 63638, 90167, 50555, 15997, 43089, 12188, 76615, 143480, 63793, 71996, 41778, 21860, 45582)
Average QPS expected = 89046
Timestamp start: 1745950796744
Timestamp end: 1745952597067

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      223.8   144.7    68.9   104.1   114.3   190.3   244.7   276.7   299.4   325.8   359.7   418.9   628.8  1712.3  3762.8 102080.7   102243
read      204.6    93.2    68.9   121.7   138.4   195.2   215.8   229.3   239.4   252.2   269.8   299.8   427.9  1102.2  3857.7  14127.5    14085
read      226.6   136.3    63.8   104.5   114.8   193.6   250.6   284.1   307.8   335.1   369.8   427.6   609.8  1457.1  3227.5  94042.4    94103
read      219.1   110.5    68.9   103.3   112.8   205.4   259.6   282.6   297.6   315.3   337.2   371.3   469.8   789.1  3140.0  58236.5    58175
read      249.6   164.3    68.9   116.0   130.1   217.4   268.7   299.3   322.7   351.9   392.9   465.0   671.4  2177.0  4571.4 151082.1   151312
read      219.5   125.4    68.9   104.1   114.0   193.1   251.0   280.9   301.0   323.4   350.6   393.5   505.8  1186.8  3720.7  83411.9    83333
read      312.3   186.9    68.9   130.4   149.8   274.8   341.5   386.0   422.1   468.0   528.6   612.5   773.1  1805.0  5772.1 165096.0   165153
read      224.9   131.3    68.9   108.9   120.3   197.7   246.2   275.2   296.5   322.0   354.9   404.6   546.5  1539.8  4070.6 124102.9   123975
read      217.0   118.6    68.9   104.3   117.0   202.7   243.8   265.1   279.1   295.5   316.9   350.0   455.5  1563.0  3297.8  28461.5    28449
read      195.7   102.6    68.9   111.3   126.2   185.2   211.1   226.7   238.5   252.5   268.9   293.2   377.6   929.6  4819.1  14895.4    14903
read      229.7   126.1    68.9   104.6   117.6   211.3   262.1   285.9   302.3   320.8   344.6   384.8   514.7  1528.2  3369.3  31167.3    31189
read      243.4   151.8    68.9   102.5   113.8   218.2   277.7   309.5   330.6   353.6   382.8   426.3   614.5  1881.1  3574.2  40609.6    40636
read      220.3   138.2    63.8   102.6   112.1   191.1   249.5   279.6   299.1   321.1   348.7   396.6   556.2  1836.2  3989.1  80656.5    80574
read      343.8   203.1    68.9   142.4   165.1   301.3   371.6   424.3   468.1   520.9   582.4   667.3   851.8  2030.9  5840.9 168645.4   168820
read      335.5   202.1    68.9   137.1   158.1   292.2   359.8   407.2   449.8   502.9   573.6   680.9   897.1  1887.5  6089.3 162717.4   162621
read      228.3   130.7    63.8   107.5   118.7   200.1   251.4   280.9   302.4   327.7   361.2   419.7   629.9  1267.7  3602.8 101775.0   101621
read      219.8   103.3    68.9   104.4   114.1   206.1   259.9   283.1   298.6   316.6   339.0   373.7   469.4   705.8  2491.9  58665.5    58592
read      303.7   187.8    68.9   126.5   144.1   265.0   330.1   371.3   404.4   450.6   514.9   615.3   802.6  1880.3  4734.1 152858.7   153042
read      219.0   132.3    68.9   106.0   116.6   191.2   239.7   270.2   291.9   316.9   347.3   396.0   526.6  1669.4  3557.8 112116.8   112238
read      302.4   184.0    68.9   128.6   147.1   265.0   327.4   367.5   400.0   443.6   505.9   605.0   795.5  1610.7  5579.4 160303.9   160265
read      220.6   101.8    68.9   105.4   115.1   208.5   260.6   283.4   298.5   316.0   337.8   371.8   464.5   709.7  2153.0  57043.4    57109
read      223.0   122.3    68.9   105.7   115.9   195.6   251.7   282.6   304.0   328.4   358.5   403.5   534.2  1174.5  3148.9  88383.1    88551
read      185.6    94.0    74.4   121.9   133.7   176.7   194.5   204.6   212.6   222.3   237.2   264.7   363.6  1136.0  2973.3   8351.6     8385
read      246.0   156.6    68.9   105.7   118.4   220.7   276.9   306.3   326.6   349.4   381.0   431.0   624.9  2069.2  3685.6  34047.6    34088
read      281.1   227.2    68.9   118.5   133.7   234.9   293.8   330.0   357.9   393.0   442.3   540.5  1211.7  2772.7  6170.2 113646.7   113600
read      309.3   199.4    68.9   126.0   143.8   265.9   334.2   376.8   410.9   456.1   521.5   636.5   902.5  2171.1  4358.1 131978.3   131842
read      242.6   158.6    68.9   112.9   125.9   212.3   264.9   295.6   319.1   346.6   384.1   443.2   630.9  1869.9  5394.2 112077.7   112066
read      228.6   120.1    68.9   107.4   117.7   205.1   263.5   291.8   311.6   334.1   362.7   405.9   528.6  1146.9  2863.2  72528.6    72585
read      283.3   188.9    68.9   118.9   134.6   242.0   305.0   343.3   373.9   414.3   472.5   582.6   829.8  1947.3  5465.7 133566.6   133669
read      198.4    88.8    68.9   120.5   134.9   188.4   210.9   223.8   233.8   247.4   264.5   291.1   400.5  1142.8  2595.6  11838.3    11820
read      196.8    81.8    74.4   118.3   132.7   187.1   210.3   224.1   234.6   248.8   266.5   293.2   394.2   866.7  2230.6  12649.2    12639
read      253.7   234.2    63.8   110.0   121.7   203.1   256.1   287.5   310.4   338.0   377.1   469.6  1364.9  2691.3  6207.7 118530.7   118548
read      273.4   134.6    68.9   127.2   144.0   244.6   297.9   331.3   358.0   392.5   441.6   525.7   685.8   941.0  2348.9 165901.9   165754
read      212.8    99.5    68.9   104.4   114.5   191.5   247.2   275.5   293.0   312.3   335.1   368.6   455.1   664.0  2492.6  86780.1    86823
read      198.1    53.6    68.9   120.8   137.9   195.9   214.5   225.6   233.5   244.5   257.9   277.4   327.7   457.3  1391.0  16871.2    16898
read      216.3    99.0    63.8   108.9   119.8   193.5   239.6   269.2   289.9   313.2   341.3   384.7   494.3   789.1  2034.8 123227.0   123124
read      213.2    95.7    63.8   103.2   113.4   196.7   253.2   277.2   292.4   309.2   329.5   361.6   448.9   642.7  1938.9  72244.5    72278
read      211.9    81.9    68.9   104.8   115.7   209.5   249.6   267.3   278.5   291.3   307.8   333.6   402.1   579.4  1810.7  47692.3    47757
read      213.8    87.1    63.8   104.0   114.4   204.6   255.6   275.8   289.1   303.8   321.3   349.7   428.5   588.7  1556.5  60522.9    60510
read      205.8    74.5    68.9   112.7   126.9   205.1   228.9   242.5   252.4   263.7   275.3   296.0   347.6   510.0  3007.6  25254.3    25237
read      210.1    92.4    63.8   104.2   114.3   187.5   239.1   270.3   289.0   309.4   333.5   369.0   462.1   670.1  1446.0  97829.1    97783
read      210.5    98.1    63.8   106.0   116.6   187.2   233.0   263.6   284.0   306.9   334.2   373.3   474.3   749.4  1763.5 118895.0   118966
read      196.2    62.3    68.9   119.1   136.2   193.2   212.0   222.6   230.9   241.5   256.0   275.6   328.3   494.4  2094.8  16644.4    16631
read      191.7    65.2    74.4   126.1   141.0   187.9   204.4   213.9   220.6   230.1   242.7   264.3   312.6   526.1  3084.6  11697.6    11743
read      209.9    96.4    68.9   105.7   116.1   186.6   233.2   264.2   284.7   307.2   333.9   372.2   464.9   725.4  1731.4 115044.0   115026
read      209.5    97.3    68.9   106.5   117.1   187.0   231.1   260.9   281.3   304.1   331.6   370.9   465.4   711.6  2534.8 122409.5   122371
read      180.2    77.1    74.4   126.5   137.5   174.7   189.1   197.8   203.7   212.3   222.9   243.0   296.7   507.9  4168.7   7210.8     7198
read      193.5    57.9    68.9   110.9   124.0   193.2   214.0   225.4   233.4   244.6   258.7   278.9   322.8   449.8  1386.4  24997.5    25022
read      222.1   105.0    63.8   114.0   127.0   200.9   242.2   268.4   287.6   310.8   341.0   390.5   527.8   799.7  2633.4 157670.6   157513
read      294.6   132.4    68.9   137.4   156.7   267.8   324.9   362.9   392.8   429.4   475.5   542.6   663.3   826.8  2099.5 172074.8   171975
read      241.8   115.5    68.9   120.1   134.8   219.1   265.7   293.4   314.6   340.2   374.1   432.0   572.9   870.0  2332.8 154902.5   154918
read      215.9    96.7    68.9   111.2   122.8   194.6   236.4   264.4   284.2   307.4   336.4   379.9   489.2   783.5  1923.6 139258.9   139185
read      234.0   107.5    63.8   117.7   131.7   212.8   257.9   284.6   304.4   328.5   360.5   412.0   545.5   849.3  2438.6 152766.0   152724
read      197.4    63.9    68.9   114.5   129.8   196.4   215.8   227.0   234.5   246.2   260.5   280.3   329.9   471.6  1994.8  20949.6    20845
read      214.5    97.0    63.8   109.8   121.1   192.6   234.4   262.5   282.2   305.6   335.4   381.0   502.9   785.7  1662.7 140457.0   140348
read      209.6    93.1    63.8   103.7   113.8   188.3   241.5   272.1   289.9   308.6   330.7   364.1   446.8   630.7  1450.1  88661.5    88725
read      210.6    96.0    63.8   108.3   119.1   188.5   230.5   258.7   278.7   301.9   331.1   373.0   479.5   762.7  1655.0 134166.0   134088
read      208.6    88.1    63.8   102.2   112.2   197.3   248.2   271.0   284.8   299.2   317.2   344.2   410.4   568.0  1769.9  66154.9    66126
read      207.5    92.4    63.8   102.1   111.7   189.7   243.3   270.2   286.0   302.9   322.2   353.1   431.8   607.2  2338.8  78148.1    78214
read      210.2    82.7    63.8   103.5   113.9   205.4   249.5   269.2   281.6   294.6   312.0   337.7   397.8   543.3  1967.2  55151.1    55191
read      211.1    89.8    63.8   103.4   113.9   205.9   249.3   269.2   281.5   294.6   312.0   338.3   410.5   606.7  2246.3  54091.3    54081
read      211.7   101.5    68.9   105.8   116.1   187.8   234.6   266.5   287.1   309.9   337.3   377.3   488.2   732.3  1751.0 112350.5   112478
read      365.6   158.8    74.4   177.7   205.3   335.6   401.4   444.8   477.8   518.4   569.4   641.6   798.5  1061.6  3142.7 179718.2   179666
read      218.5   104.7    63.8   107.7   118.6   195.9   246.0   276.1   295.9   318.1   344.9   387.1   497.0   740.5  2901.4 100654.8   100584
read      221.6   102.4    68.9   111.1   122.8   198.7   244.8   273.8   294.1   318.0   347.5   395.1   519.6   857.1  1611.4 127830.5   127920
read      187.2    68.5    74.4   132.5   143.5   182.3   197.1   205.5   212.3   219.5   230.7   250.8   308.7   520.8  3156.0   6636.2     6594
read      206.1    69.1    68.9   113.7   128.4   205.6   227.7   240.1   251.2   263.3   276.3   297.3   353.4   503.9  2667.5  25035.3    25020
read      213.1   111.4    63.8   108.4   119.2   190.4   233.5   263.0   283.3   306.6   335.3   376.5   487.1   780.2  2765.2 129713.4   129587
read      185.9    64.4    74.4   126.5   139.8   182.2   197.6   206.3   212.9   220.0   231.0   250.8   297.5   460.3  3123.8  10262.6    10277
read      215.9    96.0    68.9   112.1   124.3   196.0   235.9   262.9   281.9   304.4   333.2   375.6   482.8   774.6  1732.6 148162.0   148458
read      208.9    89.1    63.8   102.5   112.4   197.5   247.0   270.3   284.4   298.9   317.2   344.4   419.6   597.1  1918.8  66038.7    66114
read      210.8    84.5    63.8   104.3   115.1   208.4   246.7   266.0   277.6   290.7   307.1   332.6   400.6   582.8  2444.2  49199.5    49261
read      210.6    98.4    63.8   108.3   119.1   188.2   230.2   258.5   279.1   302.8   332.1   373.3   481.3   760.4  1689.7 133116.8   133049
read      207.0   133.5    63.8   103.7   113.4   183.2   230.9   262.8   283.5   305.5   331.2   367.8   459.6   667.6  2460.5 106635.1   106628
read      200.1    63.3    63.8   114.2   128.9   199.6   219.8   230.7   238.7   250.9   265.9   287.6   338.3   491.0  2190.3  23463.0    23498
read      207.1   174.3    63.8   103.3   113.1   183.4   231.4   263.2   283.2   304.4   329.3   365.8   460.6   694.4  1647.2 103595.0   103564
read      244.4   108.0    68.9   121.5   136.9   223.6   269.9   296.9   317.7   343.1   376.9   432.6   563.5   830.4  1933.4 161676.1   161774
read      205.9    76.3    68.9   106.9   118.0   207.3   235.6   252.0   262.8   273.8   288.9   311.0   362.5   495.1  2355.5  39034.5    39037
read      248.4   112.5    68.9   123.7   139.3   227.6   273.9   301.5   322.0   347.5   382.2   436.2   568.9   852.5  2499.2 163557.6   163622
read      211.7    97.7    63.8   109.1   119.8   189.7   231.6   260.1   280.6   303.9   332.7   373.5   478.4   773.4  1894.1 132354.7   132405
read      212.6    95.1    68.9   109.2   120.0   190.9   233.2   262.1   282.3   305.4   334.0   374.9   479.5   739.6  1695.9 131504.5   131596
read      299.4   138.0    68.9   138.9   159.0   272.3   331.4   369.6   399.5   435.7   481.6   547.1   672.8   872.9  2863.1 174528.1   174543
read      208.1   122.3    63.8   103.5   113.3   186.3   236.7   267.9   286.3   305.8   328.9   362.6   443.8   629.6  2361.5  90620.4    90567
read      207.4    93.0    63.8   105.6   115.8   184.6   229.2   259.9   281.1   303.9   330.8   368.5   458.2   691.0  2241.4 116799.6   116582
read      192.3    56.4    68.9   122.8   139.4   189.5   206.2   215.7   223.0   231.5   244.7   267.6   317.5   463.8  2017.4  13898.9    13888
read      220.5   101.4    63.8   110.3   121.5   197.1   244.3   274.3   295.1   318.9   348.3   393.6   510.4   788.9  2238.4 119077.7   119224
read      272.8   125.7    68.9   128.7   145.6   247.7   301.3   333.6   358.4   389.6   431.9   502.7   658.0   943.6  2143.8 156498.6   156471
read      322.1   151.0    74.4   144.2   166.2   292.2   354.2   395.1   428.6   470.7   527.5   606.9   745.4   954.0  2837.2 164035.7   164013
read      215.7    78.8    63.8   109.0   120.3   216.3   251.7   268.5   279.4   291.7   307.8   332.8   396.4   535.8  1255.1  41887.3    41909
read      226.9   108.9    68.9   112.8   125.3   203.4   250.7   279.7   300.1   324.1   355.3   402.9   540.3   911.0  2427.3 128322.4   128280
read      217.8   106.9    63.8   107.9   118.6   194.0   243.4   274.4   294.6   317.2   344.8   388.0   505.0   779.6  2436.0 107020.6   107066
read      219.7    84.4    63.8   108.7   119.9   219.3   258.6   275.9   287.7   300.3   316.8   343.0   415.0   583.9  2089.9  46134.0    46119
read      193.5    64.7    68.9   131.0   145.5   189.6   205.6   214.8   221.5   230.0   241.5   264.6   317.3   475.5  2107.6  10263.3    10227
read      193.5    67.7    74.4   129.6   144.1   189.3   205.4   214.6   221.1   229.6   240.7   264.5   320.8   556.7  3032.2  10845.8    10870
read      235.7   109.5    68.9   116.6   130.6   213.3   260.0   288.0   308.8   333.9   367.0   421.8   560.6   859.7  2247.2 146455.0   146664
read      201.1    70.1    68.9   118.5   134.4   199.6   218.6   229.2   235.9   248.5   263.4   284.4   335.6   488.8  2965.6  19856.4    19865
read      218.0   107.0    63.8   108.7   119.5   194.7   242.4   273.4   293.4   316.0   344.1   387.9   505.3   787.1  2317.0 113337.0   113409
read      215.3    91.6    63.8   105.2   115.4   200.6   255.4   279.4   294.4   311.3   331.8   363.2   441.4   615.7  1438.7  70526.9    70623
read      213.8    81.4    68.9   105.5   116.1   211.1   253.9   272.3   284.4   296.8   313.8   339.9   405.7   562.4  1486.3  52777.7    52633
read      215.4    99.5    63.8   107.4   118.0   192.3   241.2   272.6   292.7   314.6   341.1   379.9   481.1   758.4  2331.2 104648.2   104630
read      217.3    83.0    68.9   109.4   120.5   218.8   254.0   270.3   281.5   293.5   309.8   335.0   398.0   545.6  2379.7  42646.1    42594
read      214.2   119.8    63.8   106.0   116.2   191.4   243.5   275.1   294.1   314.5   339.2   373.5   463.2   686.7  2613.7  95132.4    95196
read      217.3    88.7    68.9   107.1   117.7   214.6   257.7   276.3   288.5   302.0   318.5   345.2   416.1   569.7  2267.2  52337.0    52243
read      216.3    73.8    68.9   110.7   122.7   218.4   250.1   266.2   276.2   288.4   302.6   324.9   381.0   505.6  1811.0  37073.6    37031
read      212.5    87.6    63.8   108.4   119.7   213.6   245.4   262.3   272.5   284.9   298.5   321.1   381.3   520.4  2499.9  39813.1    39878
read      206.1    94.0    63.8   104.4   114.2   183.4   229.6   260.5   281.3   303.4   329.1   365.9   452.2   669.8  1686.0 110793.3   110750
read      181.3    69.6    74.4   128.5   139.9   177.5   191.1   198.8   204.5   212.4   222.0   239.4   294.6   479.0  2123.9   8257.2     8231
read      207.3    90.0    63.8   102.4   112.3   198.3   245.5   267.2   280.4   294.3   312.1   338.6   402.6   549.1  2610.8  63713.6    63638
read      206.1    98.1    63.8   102.5   112.1   185.1   236.2   266.8   284.6   303.0   324.1   356.4   432.0   617.1  3018.6  90161.9    90167
read      207.1    77.0    63.8   104.4   114.8   206.2   242.8   261.1   272.2   285.1   299.7   322.7   380.0   502.1  1406.7  50519.9    50555
read      190.7    49.7    68.9   120.5   136.7   190.0   206.4   215.2   221.7   229.7   239.9   260.7   303.3   428.0  1901.7  15952.3    15997
read      207.9    87.9    63.8   106.3   117.2   208.5   239.7   257.1   267.9   279.7   294.0   316.8   371.1   520.8  2753.0  43053.4    43089
